ShipmentID,OrderID,OrderDate,ShippedDate,DeliveryDate,ReturnDate,EstimatedDelivery,Carrier,TrackingNumber
54525,513897,2021-12-14,2021-12-17,2021-12-28,,2021-12-27,DHL,BBK383013082
39428,302326,2023-06-08,2023-06-11,2023-06-10,,2023-06-19,DHL,LGL590939060
26062,890020,2023-02-01,2023-02-04,2023-02-08,,2023-02-11,FedEx,TVm390568480
18923,497752,2022-02-13,2022-02-15,2022-02-19,,2022-02-24,UPS,NIx411901141
9034,905604,2023-06-08,2023-06-11,2023-06-22,,2023-06-15,FedEx,hEt333024312
58409,667709,2022-05-13,2022-05-14,2022-05-15,,2022-05-19,UPS,GdD770073659
12273,213273,2021-12-12,2021-12-14,2021-12-23,,2021-12-17,Royal Mail,gcT587371666
87535,27525,2023-03-07,2023-03-09,2023-03-21,,2023-03-17,FedEx,OmB054412815
89999,586453,2022-08-07,2022-08-08,2022-08-18,,2022-08-10,Royal Mail,SLR556009454
57113,635103,2022-07-18,2022-07-20,2022-07-20,,2022-07-30,UPS,EDv456949662
13799,749081,2023-06-22,2023-06-24,2023-07-05,,2023-06-30,UPS,Flw557432266
17152,712566,2022-08-15,2022-08-16,2022-08-20,,2022-08-25,UPS,mJo501190302
34285,396080,2022-04-29,2022-05-02,2022-05-06,,2022-05-12,DHL,rHH665913826
20875,302607,2023-02-04,2023-02-05,2023-02-18,,2023-02-12,DHL,kVt202951497
38605,998980,2022-07-15,2022-07-17,2022-07-19,,2022-07-22,USPS,nVT439725404
26933,398697,2022-01-14,2022-01-15,2022-01-20,,2022-01-28,USPS,cFt249665594
65374,294228,2023-06-04,2023-06-06,2023-06-07,,2023-06-10,FedEx,EwY127834686
14723,199367,2022-04-02,2022-04-05,2022-04-04,,2022-04-18,Royal Mail,Zev035245367
81616,286853,2023-02-28,2023-03-03,2023-03-13,,2023-03-14,UPS,MUR318418343
47406,384158,2021-12-29,2021-12-30,2022-01-03,,2022-01-03,USPS,bfb306895488
11005,933901,2022-10-27,2022-10-28,2022-10-29,,2022-11-09,Royal Mail,Mut614198920
36832,133889,2022-05-28,2022-05-30,2022-06-01,,2022-06-11,Royal Mail,mvI059358362
58643,292523,2022-04-28,2022-05-01,2022-05-04,,2022-05-05,Royal Mail,zTG620889560
87189,502629,2023-09-29,2023-10-02,2023-10-08,,2023-10-05,DHL,cNV143735011
55305,79965,2023-05-07,2023-05-08,2023-05-19,,2023-05-22,USPS,aCn033994116
82010,781239,2023-02-06,2023-02-09,2023-02-17,,2023-02-19,FedEx,wtl718380079
55891,238669,2022-09-14,2022-09-16,2022-09-26,,2022-09-28,FedEx,Dbi727814321
22363,902249,2022-12-01,2022-12-03,2022-12-13,,2022-12-11,Royal Mail,WFS218677985
98262,443080,2023-01-01,2023-01-04,2023-01-12,,2023-01-14,DHL,UqH952493132
35733,915047,2023-01-28,2023-01-29,2023-02-04,,2023-02-10,FedEx,fGu955922106
97973,430754,2023-05-02,2023-05-03,2023-05-11,,2023-05-15,FedEx,LxC384200005
81954,143831,2022-10-02,2022-10-05,2022-10-16,,2022-10-16,UPS,frl743316451
38883,393697,2023-09-18,2023-09-20,2023-09-24,,2023-09-23,Royal Mail,ARl046329166
23883,373845,2022-05-21,2022-05-23,2022-05-25,,2022-05-28,USPS,lKd663479071
78030,544860,2021-11-20,2021-11-21,2021-11-28,,2021-12-04,UPS,XNu295040441
94193,316071,2023-08-06,2023-08-09,2023-08-15,,2023-08-20,UPS,uxu939081370
89480,425867,2023-03-28,2023-03-29,2023-03-30,,2023-04-03,DHL,GKB683654770
21052,603151,2022-04-30,2022-05-02,2022-05-09,,2022-05-03,UPS,GZc538893439
96479,109229,2023-02-01,2023-02-03,2023-02-05,,2023-02-05,FedEx,SGI061538438
61781,77336,2022-08-27,2022-08-28,2022-09-03,,2022-09-05,USPS,SDh747110881
15327,733454,2023-06-02,2023-06-05,2023-06-11,,2023-06-16,Royal Mail,xJQ672743279
39700,438039,2022-07-13,2022-07-14,2022-07-24,,2022-07-16,UPS,qRM954330765
55560,269462,2022-06-26,2022-06-29,2022-07-08,,2022-07-02,USPS,QFz825134609
52942,699113,2023-09-27,2023-09-30,2023-10-08,,2023-10-12,FedEx,uEu412047274
42269,48995,2022-09-01,2022-09-03,2022-09-11,,2022-09-04,DHL,fIE377247370
76251,640506,2023-05-29,2023-05-30,2023-06-08,,2023-06-12,DHL,Agp167956118
3775,601828,2021-12-19,2021-12-21,2022-01-01,,2021-12-25,USPS,RHj124695668
91699,687232,2023-03-30,2023-03-31,2023-04-11,,2023-04-01,UPS,QHW423080746
10328,488214,2022-02-24,2022-02-25,2022-03-01,,2022-03-07,DHL,cPd480473973
33063,497699,2023-02-28,2023-03-03,2023-03-13,,2023-03-15,UPS,Opd135824974
54198,754515,2022-11-13,2022-11-15,2022-11-27,,2022-11-29,FedEx,bvL502223524
76937,24312,2023-09-06,2023-09-07,2023-09-15,,2023-09-17,USPS,tiz941310249
47871,880945,2023-06-20,2023-06-21,2023-06-23,,2023-06-29,FedEx,Spw613942582
57165,46082,2023-03-14,2023-03-17,2023-03-25,,2023-03-19,FedEx,pHx650736410
1709,351615,2023-03-02,2023-03-04,2023-03-07,,2023-03-11,DHL,Ojz870580973
9704,53661,2022-01-18,2022-01-21,2022-01-20,,2022-01-23,USPS,pkQ553994505
16556,937645,2022-02-14,2022-02-17,2022-02-19,,2022-02-25,Royal Mail,YwK679087693
1633,231851,2023-09-05,2023-09-06,2023-09-08,,2023-09-17,FedEx,XzO527831267
21325,247333,2022-08-28,2022-08-31,2022-09-05,,2022-09-02,DHL,kEj060442572
83688,221386,2023-04-18,2023-04-21,2023-04-29,,2023-05-03,Royal Mail,qWO982653030
79541,418537,2021-12-28,2021-12-29,2022-01-02,,2022-01-01,FedEx,MyI830705320
74129,759450,2022-06-23,2022-06-26,2022-06-26,,2022-07-07,UPS,slJ621266476
88656,48971,2022-12-24,2022-12-25,2023-01-05,,2023-01-05,FedEx,NYj241092800
88516,862080,2023-09-15,2023-09-16,2023-09-23,,2023-09-22,UPS,EXI887174803
99103,710892,2022-01-04,2022-01-05,2022-01-06,,2022-01-18,Royal Mail,cBL953085202
53456,673314,2022-09-07,2022-09-08,2022-09-10,,2022-09-16,UPS,pFv878603703
3356,425500,2023-05-26,2023-05-27,2023-05-28,,2023-05-28,FedEx,gyF977390946
34157,948745,2022-07-29,2022-08-01,2022-08-07,,2022-08-14,USPS,EeO751146517
71971,233464,2023-06-11,2023-06-14,2023-06-20,,2023-06-21,USPS,FIM759079364
37137,550699,2023-04-24,2023-04-26,2023-05-05,,2023-05-03,DHL,Rhw855975400
66306,129928,2022-10-12,2022-10-14,2022-10-23,,2022-10-18,FedEx,YVV941345762
36718,870057,2023-08-26,2023-08-27,2023-09-02,,2023-09-06,DHL,Ajr708754406
31899,988853,2022-06-19,2022-06-22,2022-06-26,,2022-06-23,UPS,UDE294779137
7762,368566,2023-06-22,2023-06-25,2023-06-27,,2023-07-06,UPS,VUf362358973
59466,516233,2023-11-26,2023-11-27,,,2023-12-03,UPS,dSV545405374
6411,205794,2023-08-31,2023-09-01,2023-09-04,,2023-09-11,USPS,KWy245417253
2908,260908,2022-02-18,2022-02-21,2022-02-28,,2022-03-06,FedEx,ZTn879488935
75582,944792,2022-01-28,2022-01-31,2022-02-06,,2022-02-11,USPS,Bpg706499008
34302,162403,2023-03-25,2023-03-27,2023-03-30,,2023-04-02,UPS,Hrs932314783
2591,526435,2022-08-22,2022-08-23,2022-08-29,,2022-08-26,UPS,Gyn709886055
70225,512556,2022-08-24,2022-08-27,2022-09-05,,2022-09-09,Royal Mail,Ozk218878652
35861,623013,2022-06-20,2022-06-22,2022-06-28,,2022-07-06,FedEx,Hgs831856803
92864,709981,2022-02-12,2022-02-14,2022-02-19,,2022-02-22,UPS,Ekn511470476
56185,213035,2022-03-23,2022-03-26,2022-04-01,,2022-04-06,Royal Mail,pHv201869998
80287,755275,2022-06-11,2022-06-14,2022-06-20,,2022-06-15,DHL,CYf591993800
70394,279330,2022-05-06,2022-05-07,2022-05-14,,2022-05-12,Royal Mail,FDt903937431
74730,109531,2022-08-28,2022-08-29,2022-09-04,,2022-09-09,USPS,FKr602814137
89610,623054,2023-03-16,2023-03-17,2023-03-18,,2023-03-31,DHL,IFZ697147801
92940,56753,2022-12-01,2022-12-03,2022-12-10,,2022-12-09,UPS,JCF106308499
53292,570064,2021-12-16,2021-12-18,2021-12-19,,2021-12-26,DHL,CBB988712754
54502,436687,2022-02-17,2022-02-18,2022-02-21,,2022-03-04,Royal Mail,TFE222646999
8941,584075,2021-12-17,2021-12-20,2021-12-23,,2021-12-25,Royal Mail,Yfi461608007
48804,846449,2022-06-25,2022-06-27,2022-06-29,,2022-07-04,USPS,KpX203899204
60109,84172,2023-03-23,2023-03-25,2023-04-06,,2023-04-06,UPS,nRG961756343
96325,252655,2023-03-24,2023-03-25,2023-03-30,,2023-04-05,FedEx,fvO839327835
98169,20910,2021-12-08,2021-12-10,2021-12-11,,2021-12-18,USPS,Swr531147616
32519,967645,2023-07-14,2023-07-16,2023-07-17,,2023-07-18,UPS,TOu583939716
59143,772401,2022-05-04,2022-05-07,2022-05-13,,2022-05-18,DHL,FAW016175134
8665,506106,2021-12-09,2021-12-11,2021-12-20,,2021-12-19,FedEx,LkJ612914855
30114,329479,2022-06-26,2022-06-27,2022-07-04,,2022-07-01,DHL,uzT961601105
6410,482213,2022-01-30,2022-02-02,2022-02-05,,2022-02-08,Royal Mail,kIX654092189
26416,931458,2021-12-29,2021-12-30,2022-01-12,,2022-01-10,USPS,GDg242506528
96894,100406,2022-02-19,2022-02-22,2022-02-25,,2022-03-03,FedEx,IGd109322926
69412,435067,2022-11-16,2022-11-17,2022-11-27,,2022-11-18,FedEx,gzm081670788
61885,510108,2023-04-02,2023-04-03,2023-04-14,,2023-04-05,USPS,gDc593120099
16947,530832,2023-03-25,2023-03-28,2023-04-01,,2023-04-09,Royal Mail,InF029804680
85663,444354,2022-11-08,2022-11-11,2022-11-10,,2022-11-18,USPS,fEk951436024
78068,769520,2022-08-16,2022-08-19,2022-08-21,,2022-08-29,Royal Mail,fcA796537490
16004,659666,2023-07-06,2023-07-09,2023-07-15,,2023-07-18,UPS,hOP054178687
97051,368323,2023-07-15,2023-07-16,2023-07-20,,2023-07-20,FedEx,vmQ041408296
11745,166746,2022-07-04,2022-07-05,2022-07-10,,2022-07-18,DHL,pxI905592565
85590,16659,2022-11-11,2022-11-14,2022-11-18,,2022-11-20,UPS,ITs017499194
35228,858069,2022-08-08,2022-08-11,2022-08-13,,2022-08-18,USPS,Hka774173551
23619,996341,2023-03-02,2023-03-03,2023-03-06,,2023-03-12,UPS,OFk130427858
5570,264031,2023-02-01,2023-02-02,2023-02-13,,2023-02-04,FedEx,anU046918282
63355,619388,2022-04-17,2022-04-20,2022-05-01,,2022-04-27,FedEx,NBp807695521
73495,518047,2022-12-17,2022-12-19,2022-12-28,,2022-12-20,DHL,FJG600779605
18294,474929,2023-06-08,2023-06-11,2023-06-19,,2023-06-16,Royal Mail,WSF778043280
86671,156006,2022-02-08,2022-02-11,2022-02-22,,2022-02-12,Royal Mail,kEq290133303
37983,598133,2022-12-26,2022-12-29,2023-01-06,,2022-12-31,DHL,rFi134743940
76048,19339,2022-11-26,2022-11-29,2022-12-08,,2022-12-07,Royal Mail,Oeo100674785
46881,365888,2023-04-09,2023-04-12,2023-04-18,,2023-04-15,UPS,WBQ526798225
37532,789679,2023-07-26,2023-07-28,2023-07-30,,2023-08-02,Royal Mail,Zyk708973504
77125,95037,2023-06-19,2023-06-21,2023-06-22,,2023-07-01,Royal Mail,mxA277573265
43488,795450,2022-05-31,2022-06-03,2022-06-06,,2022-06-13,USPS,ztg922809795
55189,797087,2022-01-25,2022-01-27,2022-02-06,,2022-02-10,DHL,tsY877713135
46618,856383,2022-05-01,2022-05-02,2022-05-07,,2022-05-13,Royal Mail,MXZ980737139
27558,749181,2022-09-07,2022-09-10,2022-09-09,,2022-09-18,DHL,czI525827363
36478,276290,2023-01-22,2023-01-24,2023-01-30,,2023-02-01,USPS,ngg158803914
96186,305481,2023-06-30,2023-07-03,2023-07-08,,2023-07-07,USPS,nId323541995
97541,565661,2022-02-03,2022-02-05,2022-02-14,,2022-02-07,Royal Mail,mJI718511197
52225,718345,2023-06-13,2023-06-15,2023-06-17,,2023-06-21,UPS,Kam297316637
71448,541261,2022-01-08,2022-01-09,2022-01-20,,2022-01-17,FedEx,aCq884228899
54188,729710,2023-02-26,2023-03-01,2023-03-11,,2023-03-08,FedEx,kVD451512440
98676,416211,2023-06-02,2023-06-04,2023-06-15,,2023-06-14,FedEx,rYU874631039
67924,922899,2021-12-21,2021-12-23,2021-12-23,,2021-12-24,DHL,iXm594421332
11831,987624,2022-01-01,2022-01-03,2022-01-10,,2022-01-09,FedEx,atN709504837
91226,697137,2023-06-19,2023-06-21,2023-06-26,,2023-06-23,UPS,fxf202293859
85028,141760,2023-11-07,2023-11-09,2023-11-11,,2023-11-20,Royal Mail,zBv581170121
42117,728478,2023-10-12,2023-10-13,2023-10-16,,2023-10-19,Royal Mail,yZO663996537
21502,506508,2023-04-13,2023-04-16,2023-04-23,,2023-04-17,UPS,kGt489523734
62785,439634,2023-04-06,2023-04-08,2023-04-08,,2023-04-18,DHL,dCV735980616
47930,580850,2022-06-30,2022-07-03,2022-07-08,,2022-07-07,UPS,CnT072200091
30009,25780,2021-12-17,2021-12-19,2021-12-22,,2021-12-24,UPS,jMA699143267
41200,520956,2022-12-27,2022-12-28,2023-01-06,,2023-01-11,FedEx,gsa419558746
57402,916611,2023-01-14,2023-01-16,2023-01-28,,2023-01-29,FedEx,PjF994036937
30740,932283,2022-09-13,2022-09-15,2022-09-15,,2022-09-23,UPS,hvS578223142
40557,366605,2022-07-01,2022-07-03,2022-07-11,,2022-07-10,Royal Mail,SwH126134939
98041,771951,2023-07-29,2023-07-30,2023-08-02,,2023-08-04,FedEx,Lxa152224554
48338,53970,2022-10-19,2022-10-21,2022-10-27,,2022-11-01,UPS,eiC460537450
75281,179892,2022-09-23,2022-09-26,2022-10-06,,2022-10-07,DHL,AhJ643569336
73322,931444,2023-10-01,2023-10-04,2023-10-12,,2023-10-16,DHL,uHr750252702
76091,699225,2022-04-12,2022-04-13,2022-04-17,,2022-04-23,Royal Mail,Fgp759193077
10678,994396,2022-09-01,2022-09-02,2022-09-15,,2022-09-08,FedEx,gof676275774
50445,294347,2023-11-12,2023-11-15,,,2023-11-25,Royal Mail,GcE145419131
55269,450609,2023-06-18,2023-06-20,2023-06-24,,2023-06-25,Royal Mail,wjZ441765137
16380,548910,2022-10-03,2022-10-06,2022-10-12,,2022-10-19,UPS,rjR575784600
98658,132421,2023-05-13,2023-05-14,2023-05-19,,2023-05-28,Royal Mail,hOv928603066
47326,192341,2023-08-03,2023-08-05,2023-08-06,,2023-08-15,DHL,guX745510342
74398,197382,2023-05-12,2023-05-14,2023-05-26,,2023-05-27,UPS,asl359185993
53842,279741,2022-10-11,2022-10-14,2022-10-13,,2022-10-17,Royal Mail,koL825923994
48361,598290,2022-08-26,2022-08-28,2022-08-29,,2022-08-30,FedEx,lAM931147128
88668,545965,2022-06-18,2022-06-20,2022-06-28,,2022-06-23,USPS,ctk945068572
27515,564483,2023-09-10,2023-09-13,2023-09-15,,2023-09-14,USPS,sDP423276128
90214,722989,2023-03-11,2023-03-12,2023-03-25,,2023-03-25,USPS,bBf715050220
77143,49817,2022-02-20,2022-02-23,2022-03-01,,2022-02-26,UPS,dZn341176696
55442,473517,2023-10-23,2023-10-26,2023-10-27,,2023-11-06,DHL,sGL069804042
35262,260938,2022-12-11,2022-12-14,2022-12-19,,2022-12-21,DHL,inr199842406
51118,279649,2023-09-12,2023-09-13,2023-09-24,,2023-09-20,Royal Mail,qBP015900586
45192,368943,2022-12-21,2022-12-22,2023-01-02,,2023-01-02,FedEx,CJc140866532
23344,751864,2022-11-15,2022-11-16,2022-11-22,,2022-11-23,UPS,jDJ652705976
38216,51463,2022-01-13,2022-01-14,2022-01-17,,2022-01-21,DHL,Hgg416082293
76435,940540,2023-05-05,2023-05-07,2023-05-13,,2023-05-08,USPS,nWy719639648
20340,296377,2022-01-22,2022-01-25,2022-01-30,,2022-02-02,Royal Mail,nRI333435699
84109,647283,2022-12-10,2022-12-12,2022-12-19,,2022-12-23,UPS,eCv245895666
76839,334719,2022-07-04,2022-07-05,2022-07-17,,2022-07-06,FedEx,ftk310992939
97977,269609,2022-12-07,2022-12-09,2022-12-15,,2022-12-10,USPS,qBO326285116
28133,959435,2022-09-13,2022-09-16,2022-09-24,,2022-09-22,Royal Mail,sUy057158792
31053,910547,2023-08-20,2023-08-21,2023-09-02,,2023-08-23,UPS,fiL774008417
52485,438435,2023-11-23,2023-11-25,,,2023-12-04,Royal Mail,uHX488120801
43114,32422,2022-12-07,2022-12-09,2022-12-15,,2022-12-15,USPS,pTa508614704
31147,546192,2022-05-08,2022-05-10,2022-05-22,,2022-05-19,Royal Mail,wHo971115665
53501,860791,2022-03-11,2022-03-13,2022-03-20,,2022-03-15,UPS,qRy121722617
83681,658474,2023-03-27,2023-03-29,2023-03-31,,2023-04-08,UPS,MOc014817966
83382,28533,2022-05-28,2022-05-29,2022-06-08,,2022-06-09,FedEx,rTA370246238
70516,697558,2022-09-05,2022-09-07,2022-09-11,,2022-09-10,UPS,TfM450664486
88162,453068,2022-07-19,2022-07-20,2022-07-29,,2022-07-30,DHL,KkL377072632
25129,60139,2023-07-14,2023-07-15,2023-07-19,,2023-07-17,USPS,ZyL813936993
87600,995166,2023-09-01,2023-09-04,2023-09-07,,2023-09-05,Royal Mail,SxZ466364091
44981,310988,2023-04-25,2023-04-26,2023-05-08,,2023-05-06,FedEx,kqK795312230
67546,935088,2022-08-30,2022-09-01,2022-09-01,,2022-09-08,USPS,lOI334266365
27719,687298,2023-10-22,2023-10-23,2023-11-04,,2023-11-05,DHL,hcE386124414
39659,821616,2022-03-16,2022-03-19,2022-03-18,,2022-03-31,FedEx,MLJ035135989
9981,68829,2022-08-20,2022-08-23,2022-09-02,,2022-08-31,USPS,tQS114334188
36276,112026,2022-07-05,2022-07-06,2022-07-14,,2022-07-16,FedEx,QKN308413079
17,229679,2022-12-03,2022-12-05,2022-12-14,,2022-12-14,UPS,EKT806413788
80758,871229,2023-10-04,2023-10-05,2023-10-09,,2023-10-08,UPS,COa365088448
57022,412794,2022-04-11,2022-04-14,2022-04-17,,2022-04-26,Royal Mail,Oxe790654038
71872,119335,2021-12-05,2021-12-06,2021-12-09,,2021-12-17,UPS,NuA235682451
12203,488516,2023-03-03,2023-03-04,2023-03-06,,2023-03-14,USPS,qXC396196257
68656,299322,2021-12-25,2021-12-28,2021-12-31,,2022-01-09,UPS,xXJ199999971
94158,374001,2023-09-27,2023-09-28,2023-09-30,,2023-10-12,Royal Mail,dwC910410336
14322,267768,2022-08-19,2022-08-22,2022-08-21,,2022-08-28,FedEx,Tch089056391
87413,751306,2023-11-30,2023-12-01,,,2023-12-09,UPS,fGn532216012
51040,167749,2023-09-05,2023-09-08,2023-09-15,,2023-09-22,DHL,cNI812308460
49690,987093,2022-06-17,2022-06-19,2022-06-25,,2022-06-21,UPS,yMT570797962
21364,423253,2022-08-23,2022-08-24,2022-08-25,,2022-08-25,DHL,UHb946124322
46965,849008,2022-07-03,2022-07-06,2022-07-05,,2022-07-19,USPS,rsQ254955463
43233,197387,2021-12-12,2021-12-15,2021-12-26,,2021-12-22,Royal Mail,Abp771951686
95627,15905,2021-11-20,2021-11-22,2021-11-30,,2021-12-06,USPS,Aca008012992
80865,265223,2023-11-15,2023-11-18,,,2023-12-01,UPS,Esy173992724
31680,19665,2023-03-06,2023-03-09,2023-03-13,,2023-03-11,FedEx,LpG681240541
39943,529105,2022-06-19,2022-06-20,2022-06-25,,2022-07-02,FedEx,nxF499275662
85524,825594,2023-01-21,2023-01-24,2023-01-28,,2023-01-31,UPS,saq638927286
80897,458421,2022-07-07,2022-07-09,2022-07-15,,2022-07-11,USPS,Ijm023952182
1185,623985,2022-12-30,2023-01-01,2023-01-02,,2023-01-12,UPS,XHn073520606
51512,671782,2022-09-04,2022-09-06,2022-09-16,,2022-09-17,UPS,vwB624689930
69147,147734,2022-06-15,2022-06-17,2022-06-27,,2022-06-23,UPS,QgY537380918
50792,953878,2021-12-31,2022-01-01,2022-01-04,,2022-01-10,Royal Mail,btT661264717
3514,526158,2023-07-25,2023-07-28,2023-08-08,,2023-08-03,Royal Mail,TJh524044428
7394,659013,2023-10-01,2023-10-04,2023-10-14,,2023-10-11,USPS,evC254287301
18476,290494,2023-08-04,2023-08-07,2023-08-11,,2023-08-12,UPS,vPO284404568
52091,217117,2023-10-19,2023-10-22,2023-10-25,,2023-10-26,USPS,fFE164329348
30057,546616,2023-01-09,2023-01-10,2023-01-18,,2023-01-23,UPS,ivo100925998
34693,139786,2023-01-27,2023-01-29,2023-02-01,,2023-01-31,Royal Mail,tUR020059325
74168,29277,2022-11-18,2022-11-19,2022-11-26,,2022-12-01,FedEx,KkA264212909
25318,532966,2022-11-30,2022-12-01,2022-12-02,,2022-12-11,USPS,DCH510086696
41925,45636,2022-11-09,2022-11-11,2022-11-22,,2022-11-12,USPS,tPK057395290
75280,965992,2022-02-02,2022-02-05,2022-02-09,,2022-02-10,FedEx,QaU880532498
29749,629067,2023-02-13,2023-02-15,2023-02-19,,2023-02-21,USPS,Kwt644472237
34591,429553,2023-03-01,2023-03-02,2023-03-03,,2023-03-04,Royal Mail,lXZ775670745
96506,279684,2022-07-18,2022-07-19,2022-07-23,,2022-07-23,UPS,ojP484529047
94672,325135,2021-12-13,2021-12-16,2021-12-20,,2021-12-27,USPS,kTH783326124
81268,69242,2023-08-29,2023-09-01,2023-09-03,,2023-09-05,UPS,Wzx654227743
3485,452378,2022-03-03,2022-03-05,2022-03-13,,2022-03-10,UPS,EDA726039545
83087,809291,2023-01-27,2023-01-29,2023-02-04,,2023-02-02,Royal Mail,Tew132476129
56569,755054,2023-06-08,2023-06-10,2023-06-22,,2023-06-21,Royal Mail,CXe637731626
33842,524171,2022-01-14,2022-01-17,2022-01-23,,2022-01-19,UPS,AAv826235784
48368,240608,2023-06-28,2023-06-29,2023-06-30,,2023-07-04,FedEx,BEB762027583
87571,200916,2022-08-23,2022-08-25,2022-08-28,,2022-08-30,UPS,EQy944375587
6428,886392,2022-12-28,2022-12-29,2023-01-03,,2022-12-30,DHL,FFG944473399
14712,209399,2023-01-10,2023-01-12,2023-01-20,,2023-01-15,USPS,nSl256506322
21452,441103,2023-04-18,2023-04-20,2023-04-22,,2023-05-04,FedEx,aqS046136683
93775,383027,2022-07-09,2022-07-12,2022-07-13,,2022-07-23,UPS,AdJ440964295
18254,144790,2021-12-09,2021-12-10,2021-12-16,,2021-12-18,FedEx,IiT823528104
49851,922040,2022-02-21,2022-02-24,2022-02-24,,2022-03-10,Royal Mail,eVr605545131
42390,717154,2023-11-01,2023-11-03,2023-11-13,,2023-11-10,Royal Mail,LNr779273654
76563,354885,2022-02-06,2022-02-09,2022-02-10,,2022-02-20,DHL,eou689081698
91098,963455,2022-12-09,2022-12-11,2022-12-20,,2022-12-12,FedEx,Kuz833635729
57186,884343,2023-03-01,2023-03-03,2023-03-13,,2023-03-16,DHL,WNr508048900
80906,692734,2023-01-07,2023-01-08,2023-01-21,,2023-01-22,Royal Mail,ASF011286631
11371,645696,2022-12-18,2022-12-19,2022-12-25,,2022-12-31,FedEx,AYO467383571
28986,695454,2023-07-03,2023-07-06,2023-07-10,,2023-07-14,UPS,TOI249829372
25402,767453,2023-07-23,2023-07-25,2023-08-04,,2023-08-01,DHL,Ltl149417495
10360,90599,2023-03-22,2023-03-23,2023-03-27,,2023-04-04,UPS,NDn717097572
30824,503916,2023-04-21,2023-04-22,2023-05-01,,2023-04-30,UPS,MGD602714329
76734,953547,2023-03-10,2023-03-12,2023-03-18,,2023-03-18,Royal Mail,hNK116152603
99931,448814,2023-11-24,2023-11-26,,,2023-11-30,DHL,yAl037580249
43008,671180,2022-09-09,2022-09-11,2022-09-20,,2022-09-12,Royal Mail,rRh283652472
31969,100519,2022-06-06,2022-06-07,2022-06-11,,2022-06-13,Royal Mail,UKF602160596
5325,909846,2023-04-21,2023-04-24,2023-04-29,,2023-04-28,USPS,pHY004371737
62068,198936,2022-01-16,2022-01-17,2022-01-21,,2022-01-27,USPS,nNL775210188
52369,388563,2023-06-28,2023-07-01,2023-07-03,,2023-07-08,UPS,kmz846139298
48306,703028,2022-03-18,2022-03-19,2022-03-27,,2022-04-02,USPS,Iil177979186
98478,787816,2023-04-02,2023-04-05,2023-04-06,,2023-04-19,UPS,vWO765717429
68855,512420,2022-09-19,2022-09-22,2022-09-27,,2022-10-06,Royal Mail,bKL961506303
60289,511124,2023-04-20,2023-04-21,2023-04-25,,2023-04-29,DHL,nzc768538550
91464,963,2023-11-12,2023-11-15,,,2023-11-27,FedEx,LCc237439769
96553,370493,2023-09-06,2023-09-07,2023-09-09,,2023-09-21,DHL,juJ269409937
94826,728844,2023-01-23,2023-01-26,2023-02-03,,2023-02-01,Royal Mail,hcX488376010
93263,618085,2023-05-05,2023-05-07,2023-05-10,,2023-05-19,UPS,gqE555341187
37213,227111,2023-05-05,2023-05-08,2023-05-15,,2023-05-10,USPS,qVG044350760
22413,49237,2023-08-01,2023-08-03,2023-08-13,,2023-08-08,USPS,iSq188002057
58891,777797,2022-06-28,2022-07-01,2022-07-05,,2022-07-04,Royal Mail,BDp563763754
8094,128579,2022-12-13,2022-12-16,2022-12-19,,2022-12-21,USPS,bmT063760316
10619,268235,2022-06-13,2022-06-16,2022-06-17,,2022-06-24,USPS,iDa781317029
59524,600172,2023-08-13,2023-08-15,2023-08-23,,2023-08-22,Royal Mail,vNS877113168
215,52883,2023-04-19,2023-04-21,2023-04-22,,2023-05-02,Royal Mail,tuv372379290
72822,854533,2023-03-09,2023-03-11,2023-03-18,,2023-03-22,DHL,fnC708324001
93646,285398,2022-04-18,2022-04-21,2022-04-21,,2022-05-01,USPS,UrD880383881
60858,841374,2023-06-12,2023-06-15,2023-06-23,,2023-06-16,UPS,uLU816544008
42431,600874,2023-04-17,2023-04-19,2023-04-23,,2023-05-02,DHL,bee244594562
23257,960059,2022-08-09,2022-08-10,2022-08-20,,2022-08-16,Royal Mail,yEZ340193591
37036,67665,2022-02-12,2022-02-14,2022-02-17,,2022-02-15,UPS,OKm326881655
13469,458201,2022-08-06,2022-08-08,2022-08-13,,2022-08-13,FedEx,yrb873725790
79410,353599,2023-02-25,2023-02-26,2023-03-01,,2023-03-11,FedEx,NXw810875745
6656,251380,2022-05-24,2022-05-27,2022-06-04,,2022-06-05,Royal Mail,fmf520455787
18330,769510,2022-05-17,2022-05-20,2022-05-24,,2022-05-28,USPS,vjr056803859
61165,124741,2023-06-07,2023-06-09,2023-06-15,,2023-06-12,DHL,VSh449268866
21950,101124,2023-07-24,2023-07-25,2023-08-07,,2023-08-03,FedEx,wiB676029614
22126,948755,2023-11-11,2023-11-12,,,2023-11-16,DHL,Qgn938223575
82001,316564,2022-02-21,2022-02-22,2022-03-07,,2022-03-07,USPS,Mol672944412
7435,33203,2022-09-21,2022-09-22,2022-09-28,,2022-10-04,USPS,XLc709013242
46682,972255,2023-03-07,2023-03-09,2023-03-14,,2023-03-17,DHL,CxR741004960
64456,621974,2022-01-05,2022-01-07,2022-01-10,,2022-01-09,Royal Mail,TkM520658490
78577,23180,2022-11-11,2022-11-12,2022-11-14,,2022-11-26,USPS,UZD456207926
23008,236433,2022-12-25,2022-12-27,2022-12-30,,2023-01-04,Royal Mail,OSr629932427
62553,919922,2022-02-03,2022-02-06,2022-02-14,,2022-02-15,FedEx,CpK795218411
