OrderDetailID,OrderID,ProductID,Quantity,Price,TotalAmount
29456,895601,1819,1,627.02,627.02
494022,741625,8241,2,1102.11,2204.22
846461,741625,2206,2,1483.74,2967.48
816333,498975,4882,1,893.12,893.12
643258,745496,7022,3,846.92,2540.7599999999998
631179,228867,9436,1,344.19,344.19
56314,228867,5382,2,993.32,1986.64
882073,815359,2436,2,358.96,717.92
707880,654655,5157,2,916.11,1832.22
606813,654655,9415,4,986.66,3946.64
403652,654655,5274,2,528.05,1056.1
915449,223568,6001,1,1150.41,1150.41
360952,223568,8971,1,402.55,402.55
524844,377126,1869,2,1174.09,2348.18
726737,377126,3962,2,582.1,1164.2
20074,377126,6892,3,1370.66,4111.9800000000005
473897,63234,9410,2,594.08,1188.16
712940,907048,8134,1,142.15,142.15
747054,907048,2059,2,1455.41,2910.82
712824,818341,1043,4,1360.73,5442.92
615707,818341,8971,5,402.55,2012.75
40145,818341,5963,4,1175.81,4703.24
329582,54571,661,1,861.91,861.91
971188,54571,5157,2,916.11,1832.22
658142,571422,159,1,102.22,102.22
980328,571422,4270,2,1471.99,2943.98
825855,571422,6149,1,1189.75,1189.75
799272,115718,8044,1,521.48,521.48
937211,637510,5382,2,993.32,1986.64
362784,273462,5157,1,916.11,916.11
613723,273462,6436,2,351.84,703.68
636974,595266,5624,1,1235.6,1235.6
173215,145670,8831,1,328.9,328.9
348524,145670,6520,2,1359.76,2719.52
913827,145670,7635,2,678.72,1357.44
96749,335562,6612,2,247.03,494.06
619493,517874,4071,2,956.73,1913.46
615237,517874,7569,3,285.31,855.9300000000001
480860,465566,5157,4,916.11,3664.44
471283,465566,8134,1,142.15,142.15
262544,465566,1871,1,966.19,966.19
957731,674817,2059,1,1455.41,1455.41
328869,951468,232,3,314.82,944.46
74599,951468,2456,2,741.07,1482.14
516434,951468,4755,4,220.96,883.84
576457,838380,2202,1,995.02,995.02
521589,838380,8862,1,219.82,219.82
753698,552872,3962,1,582.1,582.1
279167,552872,617,2,884.1,1768.2
438808,692649,835,2,895.44,1790.88
312745,692649,8854,3,365.99,1097.97
474451,10520,1893,1,705.31,705.31
469484,858448,8044,4,521.48,2085.92
527341,680030,5999,2,143.62,287.24
371197,680030,6446,2,98.32,196.64
895136,680030,4462,1,1294.08,1294.08
916802,65891,8762,3,1070.52,3211.56
403316,65891,6149,3,1189.75,3569.25
205670,881254,6856,1,733.48,733.48
197409,881254,1887,2,801.03,1602.06
485913,741850,5963,1,1175.81,1175.81
613627,741850,4455,1,771.96,771.96
376295,741850,6687,3,805.97,2417.91
729162,126864,1869,1,1174.09,1174.09
740493,126864,8188,3,267.66,802.98
987301,126864,232,1,314.82,314.82
196053,867073,4455,4,771.96,3087.84
87964,867073,5962,1,207.05,207.05
868975,416055,8167,1,183.11,183.11
690150,416055,8027,1,1430.95,1430.95
867098,931790,1566,1,591.2,591.2
275755,931790,12,1,1460.7,1460.7
551333,931790,6149,3,1189.75,3569.25
628831,551873,2512,1,1277.95,1277.95
6461,160698,8784,2,550.3,1100.6
475447,193934,4335,2,420.54,841.08
512935,193934,7774,3,1078.55,3235.6499999999996
594010,193934,98,1,1237.05,1237.05
871425,824937,6149,2,1189.75,2379.5
237000,824937,6001,1,1150.41,1150.41
688448,343576,6290,2,210.04,420.08
540312,159880,7866,1,1210.48,1210.48
290684,428059,2323,1,163.41,163.41
815064,428059,5726,1,636.42,636.42
271828,759817,6927,1,856.41,856.41
547463,759817,9677,1,845.49,845.49
56354,849402,6520,1,1359.76,1359.76
273140,849402,1161,1,1186.47,1186.47
61531,849402,8463,2,295.87,591.74
560820,685348,2523,1,58.5,58.5
10503,974562,4071,3,956.73,2870.19
714658,974562,5337,1,181.97,181.97
734746,974562,7774,1,1078.55,1078.55
607848,16928,4500,1,748.89,748.89
241536,4133,6162,3,1018.48,3055.44
707604,4133,5624,2,1235.6,2471.2
497963,4133,5967,4,494.37,1977.48
528239,967838,5337,4,181.97,727.88
794341,967838,3797,1,862.43,862.43
84819,247104,4500,1,748.89,748.89
830383,247104,3966,1,1442.35,1442.35
138403,989676,5881,1,51.44,51.44
946623,989676,6612,1,247.03,247.03
497176,989676,5963,2,1175.81,2351.62
26967,305147,4313,1,1464.61,1464.61
867748,497217,6302,1,1175.16,1175.16
588249,497217,1799,1,1367.5,1367.5
571599,497217,2865,1,217.48,217.48
697298,520855,793,1,1396.95,1396.95
809345,408612,6070,1,1154.63,1154.63
147256,408612,5864,3,1417.44,4252.32
190655,408612,6766,2,1327.85,2655.7
512127,69481,8027,1,1430.95,1430.95
216409,69481,5881,1,51.44,51.44
430286,69481,4131,1,1449.82,1449.82
973227,227611,1738,1,483.88,483.88
558654,609586,876,2,430.56,861.12
414895,609586,661,3,861.91,2585.73
456969,515805,5759,1,1355.49,1355.49
353955,515805,3449,2,103.22,206.44
816488,515805,2523,1,58.5,58.5
205870,418666,158,1,1018.56,1018.56
917864,278018,4882,1,893.12,893.12
477116,767380,4755,2,220.96,441.92
180325,767380,8076,3,655.6,1966.8000000000002
425154,323983,8875,1,398.36,398.36
180505,804615,5998,2,1431.07,2862.14
402922,804615,8559,2,356.76,713.52
173360,455942,5141,2,847.68,1695.36
989056,680358,4518,3,315.01,945.03
343189,680358,5963,3,1175.81,3527.43
130071,680358,4882,1,893.12,893.12
546429,543251,3962,2,582.1,1164.2
125824,543251,4500,1,748.89,748.89
842543,519277,5999,5,143.62,718.1
54588,519277,7795,2,856.06,1712.12
373580,519277,4339,1,176.89,176.89
745769,444194,2579,1,1152.56,1152.56
992781,444194,661,1,861.91,861.91
569963,444194,6766,1,1327.85,1327.85
55624,503630,7140,2,383.44,766.88
250153,503630,8463,1,295.87,295.87
260558,503630,7550,1,211.52,211.52
502101,678003,4292,1,182.94,182.94
791446,678003,9436,1,344.19,344.19
962335,195108,5619,1,1312.08,1312.08
858862,195108,1738,2,483.88,967.76
646255,195108,1819,2,627.02,1254.04
454281,769309,5963,3,1175.81,3527.43
49068,805099,9677,3,845.49,2536.4700000000003
796947,805099,6149,1,1189.75,1189.75
867406,729906,5619,2,1312.08,2624.16
715711,729906,5999,1,143.62,143.62
318878,729906,2508,3,579.92,1739.7599999999998
133135,409014,1308,1,193.92,193.92
60753,409014,8027,1,1430.95,1430.95
487281,409014,3687,1,969.4,969.4
464209,650094,9415,1,986.66,986.66
27823,650094,1887,1,801.03,801.03
766668,82800,876,1,430.56,430.56
636343,82800,6892,1,1370.66,1370.66
604505,82800,1893,2,705.31,1410.62
918317,339649,8040,2,1262.0,2524.0
87895,115266,5337,1,181.97,181.97
221771,115266,661,2,861.91,1723.82
645345,377285,5998,1,1431.07,1431.07
482484,377285,6711,2,265.31,530.62
44852,377285,12,1,1460.7,1460.7
920553,65830,6059,2,1352.99,2705.98
776663,65830,3401,1,211.19,211.19
540597,304554,8076,3,655.6,1966.8000000000002
808677,429296,1893,1,705.31,705.31
753624,429296,5963,1,1175.81,1175.81
79442,46076,8784,2,550.3,1100.6
370616,46076,1738,1,483.88,483.88
979359,91389,7750,1,1477.17,1477.17
689917,91389,5962,3,207.05,621.1500000000001
369078,91389,7140,1,383.44,383.44
28025,217818,8938,3,363.71,1091.1299999999999
742345,217818,3797,1,862.43,862.43
431876,717912,217,1,101.36,101.36
317216,170034,6963,2,703.49,1406.98
793215,170034,2202,1,995.02,995.02
386715,170034,1566,2,591.2,1182.4
797430,386952,6856,4,733.48,2933.92
629015,386952,5564,3,837.22,2511.66
633615,386952,2523,3,58.5,175.5
723016,526769,8134,3,142.15,426.45000000000005
200298,526769,1095,1,1349.17,1349.17
462385,752173,8040,5,1262.0,6310.0
41029,752173,6520,2,1359.76,2719.52
502260,752173,7795,5,856.06,4280.299999999999
983337,819317,8559,2,356.76,713.52
221589,819317,223,1,241.64,241.64
830345,169491,1043,1,1360.73,1360.73
747433,169491,7550,2,211.52,423.04
874028,111494,1869,1,1174.09,1174.09
18401,111494,6436,3,351.84,1055.52
974855,111494,9502,2,57.03,114.06
871949,955727,5624,2,1235.6,2471.2
703072,723681,1512,1,950.25,950.25
374843,723681,5099,3,320.43,961.29
422813,723681,5099,1,320.43,320.43
108320,233472,6770,1,752.17,752.17
670549,609412,9891,1,1002.8,1002.8
602584,66624,3892,2,1324.62,2649.24
416803,66624,6162,1,1018.48,1018.48
396783,66624,5806,2,1451.93,2903.86
546227,786028,641,1,677.15,677.15
299603,786028,5881,3,51.44,154.32
377754,191095,4882,1,893.12,893.12
633266,821976,3892,1,1324.62,1324.62
462648,821976,485,2,333.43,666.86
777317,340645,2226,1,1315.98,1315.98
581614,208101,4518,1,315.01,315.01
604414,66672,2994,1,356.35,356.35
807099,66672,1219,2,967.23,1934.46
461543,66672,9536,1,1208.91,1208.91
300169,136471,6749,3,969.27,2907.81
582153,136471,1095,2,1349.17,2698.34
682776,488219,2512,1,1277.95,1277.95
537447,488219,617,2,884.1,1768.2
135165,603738,1799,1,1367.5,1367.5
844593,603738,4337,2,391.66,783.32
102272,603738,6290,1,210.04,210.04
576193,552119,3687,3,969.4,2908.2
500033,552119,8854,1,365.99,365.99
926865,552119,9436,2,344.19,688.38
984434,248006,9280,1,669.08,669.08
859548,248006,4307,3,1006.95,3020.8500000000004
735861,248006,4462,1,1294.08,1294.08
122322,711834,5881,1,51.44,51.44
545099,711834,9407,1,267.44,267.44
757173,925439,8559,3,356.76,1070.28
584079,925439,7566,1,335.17,335.17
405858,677385,6832,2,1094.28,2188.56
67720,764592,5963,2,1175.81,2351.62
657467,764592,5141,1,847.68,847.68
908729,947400,5962,2,207.05,414.1
824484,947400,4766,2,143.42,286.84
429847,947400,5274,3,528.05,1584.1499999999999
512667,438350,5099,1,320.43,320.43
14110,438350,5704,4,590.77,2363.08
946921,382525,4339,3,176.89,530.67
161520,382525,7747,3,740.59,2221.77
381917,382525,232,2,314.82,629.64
985000,381029,4292,1,182.94,182.94
411994,666621,5549,1,360.98,360.98
993774,666621,3942,1,658.25,658.25
320856,9656,1043,4,1360.73,5442.92
242362,9656,2066,1,1364.6,1364.6
832261,701053,6832,2,1094.28,2188.56
663789,834727,4455,3,771.96,2315.88
24408,834727,5337,4,181.97,727.88
930569,834727,1738,2,483.88,967.76
239056,274588,3090,1,130.39,130.39
247417,274588,3687,2,969.4,1938.8
978160,158378,6001,1,1150.41,1150.41
555481,158378,6059,1,1352.99,1352.99
214453,680890,8769,2,192.04,384.08
908501,132886,159,2,102.22,204.44
528358,132886,8854,2,365.99,731.98
99235,832387,8862,2,219.82,439.64
756125,832387,7750,1,1477.17,1477.17
151734,832387,641,2,677.15,1354.3
764540,260932,6165,2,611.83,1223.66
288830,260932,9832,3,1020.06,3060.18
955550,260932,5239,1,947.58,947.58
855223,678958,6749,2,969.27,1938.54
444253,124594,4882,2,893.12,1786.24
523843,124594,7795,2,856.06,1712.12
79351,124594,5726,1,636.42,636.42
458520,70122,8167,1,183.11,183.11
944254,119421,7883,1,1179.77,1179.77
33488,119421,7177,2,883.85,1767.7
220514,119421,1738,1,483.88,483.88
968473,437881,6687,2,805.97,1611.94
408482,437881,4248,1,525.49,525.49
457974,469987,4455,1,771.96,771.96
834080,469987,223,1,241.64,241.64
539110,480716,8746,2,236.28,472.56
585562,295384,1073,3,1184.89,3554.67
298163,295384,4462,4,1294.08,5176.32
137138,565713,2427,4,1322.63,5290.52
686796,565713,1819,1,627.02,627.02
133590,860128,1089,3,1373.0,4119.0
226629,860128,6986,1,1198.17,1198.17
562082,853347,4270,1,1471.99,1471.99
874118,507740,9415,2,986.66,1973.32
703600,507740,793,1,1396.95,1396.95
806508,31347,5806,1,1451.93,1451.93
721069,194011,4337,1,391.66,391.66
734551,194011,2107,2,854.64,1709.28
949943,852264,641,2,677.15,1354.3
470925,852264,6927,4,856.41,3425.64
922236,852264,5619,4,1312.08,5248.32
461980,456476,2427,1,1322.63,1322.63
742648,287003,3449,5,103.22,516.1
594476,287003,5382,1,993.32,993.32
460442,193887,5999,1,143.62,143.62
420780,193887,5026,1,753.2,753.2
254654,134278,6059,1,1352.99,1352.99
977858,134278,3797,3,862.43,2587.29
199929,993760,6520,3,1359.76,4079.2799999999997
71517,993760,8040,3,1262.0,3786.0
125141,993760,3449,2,103.22,206.44
114931,376351,12,5,1460.7,7303.5
668731,376351,2323,1,163.41,163.41
896609,376351,217,2,101.36,202.72
605293,341932,7453,2,1298.95,2597.9
530284,341932,8101,1,1148.2,1148.2
633955,341932,5274,2,528.05,1056.1
454134,261707,7795,2,856.06,1712.12
384090,122455,6446,1,98.32,98.32
335884,122455,2202,4,995.02,3980.08
462279,49184,2865,1,217.48,217.48
267518,49184,8769,1,192.04,192.04
461790,49184,5099,1,320.43,320.43
701431,986162,223,3,241.64,724.92
453915,986162,6749,1,969.27,969.27
780868,219957,4071,2,956.73,1913.46
546446,533611,1738,1,483.88,483.88
802886,533611,5099,3,320.43,961.29
746725,533611,6749,1,969.27,969.27
870073,875224,7177,2,883.85,1767.7
866662,875224,1871,1,966.19,966.19
967255,56632,7774,1,1078.55,1078.55
905909,56632,5141,1,847.68,847.68
165658,56632,5914,5,73.9,369.5
215000,509012,2427,2,1322.63,2645.26
800568,509012,6770,2,752.17,1504.34
13476,509012,4248,2,525.49,1050.98
730934,654931,7453,1,1298.95,1298.95
20691,900099,5806,1,1451.93,1451.93
550247,534972,8831,5,328.9,1644.5
172932,534972,5864,1,1417.44,1417.44
653392,534972,6070,1,1154.63,1154.63
689553,508722,6770,1,752.17,752.17
644992,508722,1095,1,1349.17,1349.17
542230,508722,4537,2,641.1,1282.2
466897,293588,5026,1,753.2,753.2
469428,809042,6927,2,856.41,1712.82
221721,809042,5914,1,73.9,73.9
526128,321311,8463,3,295.87,887.61
642282,863691,2508,1,579.92,579.92
729208,863691,7566,1,335.17,335.17
955411,134353,3797,1,862.43,862.43
435631,134353,4518,1,315.01,315.01
42821,440247,9677,1,845.49,845.49
727581,440247,3952,1,790.0,790.0
681331,440247,9450,2,103.25,206.5
310584,973059,8862,1,219.82,219.82
114480,973059,8762,2,1070.52,2141.04
260595,62801,6070,2,1154.63,2309.26
336482,107888,4438,1,1256.48,1256.48
423793,107888,5759,2,1355.49,2710.98
75054,107888,6963,2,703.49,1406.98
398258,57875,5806,2,1451.93,2903.86
677896,56751,7747,1,740.59,740.59
949030,154864,2886,1,1362.09,1362.09
496082,154864,8762,1,1070.52,1070.52
578331,154864,3449,1,103.22,103.22
937373,540187,661,1,861.91,861.91
67959,540187,661,1,861.91,861.91
220363,425018,4969,1,889.71,889.71
188652,425018,4500,4,748.89,2995.56
65501,425018,9677,3,845.49,2536.4700000000003
242006,184654,6070,1,1154.63,1154.63
995503,184654,5704,4,590.77,2363.08
340415,184654,8875,2,398.36,796.72
940393,307670,4339,1,176.89,176.89
850498,307670,4337,2,391.66,783.32
443541,307670,8559,1,356.76,356.76
808499,880099,5239,4,947.58,3790.32
988048,880099,7750,2,1477.17,2954.34
640089,880099,4335,2,420.54,841.08
609132,373728,9280,1,669.08,669.08
668844,32095,232,3,314.82,944.46
282546,32095,9536,2,1208.91,2417.82
550655,32095,6612,1,247.03,247.03
853961,113303,3246,3,1464.29,4392.87
713172,113303,8938,4,363.71,1454.84
990325,755525,4969,3,889.71,2669.13
666251,755525,4337,1,391.66,391.66
38525,648819,1308,5,193.92,969.5999999999999
3258,690304,8784,1,550.3,550.3
486884,690304,5026,1,753.2,753.2
443186,958920,9410,3,594.08,1782.2400000000002
812314,958920,1893,2,705.31,1410.62
380213,211191,8134,2,142.15,284.3
1862,658862,9194,1,544.04,544.04
888381,658862,4438,1,1256.48,1256.48
350381,269652,7566,1,335.17,335.17
397617,269652,7750,2,1477.17,2954.34
720084,269652,688,1,1114.22,1114.22
426206,94564,2436,1,358.96,358.96
5940,94564,1819,1,627.02,627.02
509941,785792,3449,2,103.22,206.44
244148,785792,8121,1,330.78,330.78
679331,785792,9410,1,594.08,594.08
966196,886276,1512,2,950.25,1900.5
203580,412218,3892,1,1324.62,1324.62
192227,266138,3962,1,582.1,582.1
862016,578115,1738,1,483.88,483.88
806035,578115,4766,2,143.42,286.84
643543,286464,5531,1,1023.65,1023.65
355195,286464,8559,3,356.76,1070.28
40826,286464,5624,1,1235.6,1235.6
491458,342855,5188,1,889.98,889.98
887360,342855,9891,1,1002.8,1002.8
233484,342855,688,2,1114.22,2228.44
578071,574830,6520,1,1359.76,1359.76
875930,574830,8167,1,183.11,183.11
738417,574830,2323,2,163.41,326.82
976403,120457,1530,1,1056.51,1056.51
57276,701114,6001,2,1150.41,2300.82
441306,303932,8040,2,1262.0,2524.0
50,635988,5759,1,1355.49,1355.49
690583,532993,2107,1,854.64,854.64
691148,532993,4462,5,1294.08,6470.4
606221,532993,5026,1,753.2,753.2
635276,47167,3090,2,130.39,260.78
502018,47167,2994,2,356.35,712.7
510720,47167,3966,2,1442.35,2884.7
340861,12594,5806,2,1451.93,2903.86
772252,12594,7750,1,1477.17,1477.17
253932,12594,688,1,1114.22,1114.22
653793,550642,5382,2,993.32,1986.64
920930,228364,5239,2,947.58,1895.16
57677,228364,12,1,1460.7,1460.7
558697,469732,1512,2,950.25,1900.5
768831,566879,8862,4,219.82,879.28
728863,562631,6290,1,210.04,210.04
519556,562631,2206,3,1483.74,4451.22
170085,562631,5026,3,753.2,2259.6000000000004
138259,971951,5188,2,889.98,1779.96
204976,971951,5141,2,847.68,1695.36
223044,971951,2226,1,1315.98,1315.98
703735,648221,4248,4,525.49,2101.96
526470,648221,641,3,677.15,2031.4499999999998
626973,648221,2865,1,217.48,217.48
406032,621334,4131,2,1449.82,2899.64
948436,621334,1756,1,705.37,705.37
72047,621334,6856,1,733.48,733.48
821611,59881,5619,2,1312.08,2624.16
202817,59881,159,2,102.22,204.44
312024,73796,8101,1,1148.2,1148.2
364923,73796,7635,3,678.72,2036.16
98128,73796,8188,5,267.66,1338.3000000000002
70112,299601,7174,2,223.3,446.6
18112,299601,6290,1,210.04,210.04
848956,299601,8188,3,267.66,802.98
873113,219660,1161,2,1186.47,2372.94
633908,14624,8559,2,356.76,713.52
539227,14624,1089,2,1373.0,2746.0
298541,14624,4969,3,889.71,2669.13
512464,486902,2206,1,1483.74,1483.74
550187,486902,641,4,677.15,2708.6
144164,486902,223,2,241.64,483.28
205713,496889,6711,1,265.31,265.31
232871,496889,345,3,1220.68,3662.04
853314,327200,1893,1,705.31,705.31
101106,306058,1089,2,1373.0,2746.0
351072,11714,9832,1,1020.06,1020.06
88817,11714,159,2,102.22,204.44
522983,11714,7761,2,310.8,621.6
809307,687288,9677,1,845.49,845.49
647383,687288,1043,2,1360.73,2721.46
28939,687288,7774,1,1078.55,1078.55
253523,782459,4755,2,220.96,441.92
987062,782459,6927,1,856.41,856.41
389183,782459,6446,4,98.32,393.28
709841,681424,4339,1,176.89,176.89
295387,948945,4882,1,893.12,893.12
263850,948945,5963,1,1175.81,1175.81
981440,832634,5239,2,947.58,1895.16
136330,832634,1738,2,483.88,967.76
381419,432618,6612,1,247.03,247.03
137791,432618,4755,2,220.96,441.92
990399,432618,6059,1,1352.99,1352.99
828240,516574,5864,2,1417.44,2834.88
579039,516574,4882,1,893.12,893.12
601604,516574,6766,4,1327.85,5311.4
341129,389879,1756,1,705.37,705.37
57218,389879,4248,3,525.49,1576.47
973849,99328,6302,2,1175.16,2350.32
995264,677902,8971,1,402.55,402.55
694106,677902,174,1,510.78,510.78
979884,700635,7795,2,856.06,1712.12
524438,738904,6687,1,805.97,805.97
658803,738904,2508,1,579.92,579.92
572886,738904,2202,1,995.02,995.02
491740,886747,8134,3,142.15,426.45000000000005
56597,886747,9536,3,1208.91,3626.7300000000005
438088,886747,5704,4,590.77,2363.08
73284,827358,8559,1,356.76,356.76
860300,564373,4518,1,315.01,315.01
165065,564373,2886,2,1362.09,2724.18
366086,564373,3942,1,658.25,658.25
858940,352812,5759,3,1355.49,4066.4700000000003
165966,104782,617,3,884.1,2652.3
62882,104782,3030,2,542.4,1084.8
92161,166746,2579,1,1152.56,1152.56
214285,166746,4292,1,182.94,182.94
130337,328238,661,5,861.91,4309.55
385650,328238,6070,2,1154.63,2309.26
642766,650048,6766,3,1327.85,3983.5499999999997
916069,650048,835,2,895.44,1790.88
531626,144077,617,1,884.1,884.1
925596,144077,4307,1,1006.95,1006.95
538473,144077,2994,3,356.35,1069.0500000000002
665011,171062,3952,2,790.0,1580.0
535028,272079,7774,1,1078.55,1078.55
12559,272079,2456,1,741.07,741.07
22977,619136,3966,3,1442.35,4327.049999999999
20564,848407,6986,1,1198.17,1198.17
283917,107992,5998,2,1431.07,2862.14
272239,707661,1566,1,591.2,591.2
673349,707661,6446,4,98.32,393.28
247051,707661,6162,2,1018.48,2036.96
90261,948543,1887,3,801.03,2403.09
283476,948543,8784,3,550.3,1650.8999999999999
927892,968876,6686,1,661.35,661.35
200062,968876,5864,2,1417.44,2834.88
615604,288513,5963,2,1175.81,2351.62
38420,288513,4592,1,1198.67,1198.67
279220,643586,6520,1,1359.76,1359.76
207532,295173,3962,3,582.1,1746.3000000000002
38711,790484,7174,1,223.3,223.3
525212,790484,7620,1,1131.83,1131.83
572492,790484,1089,1,1373.0,1373.0
129729,923184,4882,1,893.12,893.12
167413,923184,7866,1,1210.48,1210.48
171343,864201,4500,1,748.89,748.89
521595,189497,1161,4,1186.47,4745.88
282040,217523,8044,2,521.48,1042.96
826384,217523,3144,1,876.59,876.59
879104,648721,7569,1,285.31,285.31
390268,648721,2427,1,1322.63,1322.63
79602,648721,5704,3,590.77,1772.31
951763,949146,584,1,1194.22,1194.22
138144,33821,3030,3,542.4,1627.1999999999998
466267,33821,6749,2,969.27,1938.54
708933,182349,5999,1,143.62,143.62
27835,182349,8188,1,267.66,267.66
227101,237727,4518,1,315.01,315.01
823722,237727,8769,4,192.04,768.16
688315,448495,7761,1,310.8,310.8
97237,191293,9407,2,267.44,534.88
180559,191293,835,1,895.44,895.44
460744,526689,3942,1,658.25,658.25
531635,526689,2066,1,1364.6,1364.6
516245,276575,1738,3,483.88,1451.6399999999999
451150,276575,6892,1,1370.66,1370.66
426105,276575,1512,2,950.25,1900.5
119452,659506,8762,2,1070.52,2141.04
345074,659506,6711,1,265.31,265.31
492650,659506,2508,1,579.92,579.92
377519,204073,8938,1,363.71,363.71
69791,915775,6001,1,1150.41,1150.41
362573,779273,5382,1,993.32,993.32
633938,779273,7177,2,883.85,1767.7
479061,779273,5026,2,753.2,1506.4
608976,630607,8784,1,550.3,550.3
119708,386373,7795,2,856.06,1712.12
722944,386373,8040,1,1262.0,1262.0
253514,227219,8456,1,537.95,537.95
309299,468965,3962,1,582.1,582.1
93739,468965,1308,1,193.92,193.92
788089,468965,159,1,102.22,102.22
320062,485144,6986,1,1198.17,1198.17
792641,485144,7140,1,383.44,383.44
727994,485144,6165,1,611.83,611.83
882881,350262,6001,1,1150.41,1150.41
590550,980110,9677,2,845.49,1690.98
680045,980110,9280,2,669.08,1338.16
818600,930578,4500,3,748.89,2246.67
226331,341231,4071,1,956.73,956.73
671213,341231,3952,1,790.0,790.0
29757,341231,7866,2,1210.48,2420.96
587573,633642,8241,2,1102.11,2204.22
842223,633642,6963,1,703.49,703.49
354431,633642,8746,1,236.28,236.28
631052,609389,617,1,884.1,884.1
869457,609389,5759,2,1355.49,2710.98
487419,609389,1871,3,966.19,2898.57
676219,477021,5881,1,51.44,51.44
191046,23457,5157,2,916.11,1832.22
769062,657906,835,1,895.44,895.44
396950,573854,2579,3,1152.56,3457.68
672571,573854,7883,1,1179.77,1179.77
261283,95894,9891,1,1002.8,1002.8
953056,95894,6892,3,1370.66,4111.9800000000005
755929,95894,4882,5,893.12,4465.6
505204,819394,9194,2,544.04,1088.08
619823,819394,7022,2,846.92,1693.84
785122,819394,7883,4,1179.77,4719.08
220530,753089,6059,2,1352.99,2705.98
257763,753089,6302,4,1175.16,4700.64
977942,986350,223,1,241.64,241.64
9474,66800,876,3,430.56,1291.68
549831,66800,4882,1,893.12,893.12
738684,438517,2066,1,1364.6,1364.6
776135,343859,7566,1,335.17,335.17
584609,343859,8784,2,550.3,1100.6
469239,428074,5382,2,993.32,1986.64
415663,428074,6165,2,611.83,1223.66
30690,428074,6832,2,1094.28,2188.56
969259,700074,3687,2,969.4,1938.8
94873,700074,6520,2,1359.76,2719.52
820889,269973,6162,3,1018.48,3055.44
505958,579307,2614,2,638.09,1276.18
851232,579307,159,1,102.22,102.22
384227,579307,5564,1,837.22,837.22
201227,974192,8101,4,1148.2,4592.8
825510,974192,1799,1,1367.5,1367.5
774426,810269,1819,2,627.02,1254.04
270721,810269,2456,1,741.07,741.07
305658,790911,6963,3,703.49,2110.4700000000003
407468,790911,9854,1,716.26,716.26
977330,790911,6612,1,247.03,247.03
47660,660078,8762,1,1070.52,1070.52
92996,660078,8121,4,330.78,1323.12
483387,979781,8017,2,917.44,1834.88
581032,996279,5157,1,916.11,916.11
787432,996279,5337,1,181.97,181.97
643903,996279,6001,4,1150.41,4601.64
878392,390473,6770,2,752.17,1504.34
482033,291963,5619,2,1312.08,2624.16
802898,291963,8762,1,1070.52,1070.52
272947,91053,617,1,884.1,884.1
183226,357646,5157,2,916.11,1832.22
218073,357646,6001,1,1150.41,1150.41
608792,871705,159,1,102.22,102.22
192064,871705,5549,3,360.98,1082.94
388658,894357,1958,1,411.77,411.77
289212,70333,8188,1,267.66,267.66
993460,70333,5274,2,528.05,1056.1
626904,70333,3962,1,582.1,582.1
528806,854409,4592,1,1198.67,1198.67
963757,854409,2614,1,638.09,638.09
636133,42550,6711,2,265.31,530.62
766623,541380,5619,4,1312.08,5248.32
233693,541380,9502,2,57.03,114.06
894723,367230,584,1,1194.22,1194.22
855959,367230,7750,1,1477.17,1477.17
114274,367230,6749,2,969.27,1938.54
789029,453659,1756,2,705.37,1410.74
753594,711414,4313,1,1464.61,1464.61
498900,481832,5998,2,1431.07,2862.14
799346,822762,159,2,102.22,204.44
586931,746823,7453,1,1298.95,1298.95
324944,778435,2489,4,1246.39,4985.56
874641,778435,6149,1,1189.75,1189.75
779102,274779,5141,3,847.68,2543.04
683318,274779,2456,3,741.07,2223.21
555053,704028,1512,4,950.25,3801.0
923271,704028,3144,1,876.59,876.59
208138,704028,6536,4,629.12,2516.48
592576,92418,7550,2,211.52,423.04
995515,92418,7795,1,856.06,856.06
578161,413267,3144,1,876.59,876.59
278075,413267,7795,1,856.06,856.06
240773,137377,4337,1,391.66,391.66
26999,926806,2886,2,1362.09,2724.18
4261,926806,4969,1,889.71,889.71
585150,926806,3797,2,862.43,1724.86
848131,312540,835,2,895.44,1790.88
192792,312540,5704,5,590.77,2953.85
124496,826528,1738,3,483.88,1451.6399999999999
778833,907891,3962,1,582.1,582.1
830031,907891,6856,1,733.48,733.48
793108,907891,3401,2,211.19,422.38
897901,280155,1161,2,1186.47,2372.94
961294,280155,5999,3,143.62,430.86
15289,944021,8875,4,398.36,1593.44
671262,944021,876,1,430.56,430.56
253361,317599,6290,2,210.04,420.08
365694,816502,4270,2,1471.99,2943.98
636535,816502,2489,3,1246.39,3739.17
30304,438435,1089,2,1373.0,2746.0
325531,460884,6892,1,1370.66,1370.66
660080,460884,4969,1,889.71,889.71
590275,460884,5324,2,1495.85,2991.7
33270,954286,217,2,101.36,202.72
744342,798560,4537,2,641.1,1282.2
805697,798560,232,1,314.82,314.82
218936,798560,7635,1,678.72,678.72
847640,977057,8746,3,236.28,708.84
689199,977057,6290,1,210.04,210.04
244723,93627,1095,1,1349.17,1349.17
596180,93627,5881,2,51.44,102.88
205368,93627,4500,1,748.89,748.89
619011,922588,4131,1,1449.82,1449.82
603456,922588,5382,1,993.32,993.32
188240,922588,8831,3,328.9,986.6999999999999
259930,100933,5337,1,181.97,181.97
35189,100933,876,4,430.56,1722.24
300849,100933,8027,1,1430.95,1430.95
