ShipmentID,OrderID,OrderDate,ShippedDate,DeliveryDate,ReturnDate,EstimatedDelivery,Carrier,TrackingNumber
6321060,548545,2023-09-19,2023-09-20,2023-09-30,,2023-09-26,Royal Mail,bkw826907548
8723497,639563,2023-04-27,2023-04-28,2023-05-04,,2023-05-09,Royal Mail,epb289677593
3003273,711657,2023-06-18,2023-06-19,2023-06-23,,2023-06-21,Royal Mail,BEM384886193
7083959,454947,2023-06-09,2023-06-10,2023-06-22,,2023-06-17,UPS,pte610336049
9413616,551151,2022-01-01,2022-01-02,2022-01-08,,2022-01-08,FedEx,jEj349185778
6330820,510344,2022-01-09,2022-01-11,2022-01-17,,2022-01-20,USPS,jrD028372512
8765056,514435,2022-12-22,2022-12-25,2022-12-27,,2022-12-31,USPS,Nze856603455
2340664,412125,2023-05-02,2023-05-04,2023-05-10,,2023-05-06,Royal Mail,YHM988289555
5905614,852210,2023-04-23,2023-04-26,2023-04-25,,2023-05-06,FedEx,hTt002167260
3159320,344118,2021-12-25,2021-12-26,2022-01-05,,2022-01-09,UPS,Hfc045814674
8262026,620211,2022-03-21,2022-03-23,2022-04-03,,2022-04-02,USPS,nqP796559019
1015236,653827,2021-11-18,2021-11-21,2021-11-24,,2021-12-01,Royal Mail,iPx606968145
2012703,755483,2022-12-20,2022-12-22,2022-12-28,,2023-01-05,Royal Mail,hwb922612435
1172040,637754,2023-08-08,2023-08-10,2023-08-11,,2023-08-12,UPS,UJi278176578
9686800,992312,2023-08-20,2023-08-23,2023-09-02,,2023-08-25,UPS,nMv864881124
4440688,514768,2023-08-01,2023-08-02,2023-08-03,,2023-08-06,DHL,XNu271584848
1013225,315044,2022-10-16,2022-10-19,2022-10-29,,2022-10-22,Royal Mail,UXb305078232
6746033,606157,2023-02-23,2023-02-25,2023-03-06,,2023-02-28,DHL,tHm496433835
9248071,511469,2023-11-01,2023-11-03,2023-11-03,,2023-11-14,USPS,cZP561055876
6841658,721002,2022-10-28,2022-10-30,2022-11-02,,2022-11-04,USPS,vyk636034391
2884700,742888,2023-05-01,2023-05-03,2023-05-11,,2023-05-17,DHL,BNj910148043
6540462,187278,2023-04-25,2023-04-28,2023-05-03,,2023-05-09,FedEx,lzR131817398
9015922,793824,2022-04-23,2022-04-26,2022-05-01,,2022-05-03,USPS,GKR102895188
8463853,486550,2022-03-26,2022-03-29,2022-03-28,,2022-03-30,FedEx,Eig039425513
2047987,323994,2023-03-29,2023-04-01,2023-04-02,,2023-04-02,DHL,xPU323791804
7943650,397244,2022-06-29,2022-07-01,2022-07-04,,2022-07-10,Royal Mail,CDO629737446
1628177,639733,2022-06-01,2022-06-02,2022-06-07,,2022-06-12,Royal Mail,AsX781304677
8006533,657077,2023-01-11,2023-01-13,2023-01-16,,2023-01-14,UPS,NMY133678366
6304243,979784,2023-10-27,2023-10-29,2023-11-02,,2023-11-09,UPS,LJt594103624
6388928,493698,2021-12-22,2021-12-23,2021-12-30,,2021-12-25,UPS,CAs079410519
2698131,487770,2023-05-22,2023-05-23,2023-05-28,,2023-05-30,FedEx,rDH041660536
8369860,852042,2023-09-28,2023-09-29,2023-10-02,,2023-10-06,DHL,nIz328690410
3710346,438829,2023-02-03,2023-02-04,2023-02-12,,2023-02-15,FedEx,knX790100567
1444577,903911,2022-03-19,2022-03-20,2022-03-23,,2022-03-27,Royal Mail,Uts064184483
7362423,820225,2022-01-03,2022-01-05,2022-01-06,,2022-01-18,Royal Mail,iEJ967034021
123081,967316,2022-07-12,2022-07-14,2022-07-24,,2022-07-27,UPS,mWf078612385
1901020,469282,2023-07-05,2023-07-08,2023-07-13,,2023-07-18,USPS,iTI714478300
7296451,872551,2023-10-14,2023-10-15,2023-10-18,,2023-10-27,USPS,zOa755990444
1299481,974197,2022-03-18,2022-03-20,2022-04-01,,2022-03-28,DHL,zdL970138772
4948142,675853,2022-11-22,2022-11-25,2022-12-03,,2022-12-01,FedEx,VSg820581593
5493473,702188,2022-08-28,2022-08-31,2022-09-05,,2022-09-06,Royal Mail,Mnm119084765
7661049,426916,2022-01-24,2022-01-26,2022-01-26,,2022-02-03,UPS,asz038511843
5579138,839716,2022-02-27,2022-02-28,2022-03-09,,2022-03-04,USPS,rMp112554860
5993374,132421,2023-05-13,2023-05-15,2023-05-21,,2023-05-16,USPS,RvP191604930
4697770,775477,2023-11-21,2023-11-23,,,2023-11-29,UPS,cNW331769976
4332447,924766,2021-12-18,2021-12-20,2021-12-21,,2021-12-28,UPS,dVw372725889
6274870,749053,2022-01-03,2022-01-05,2022-01-16,,2022-01-13,Royal Mail,Onh555046903
4922725,377638,2023-11-08,2023-11-10,2023-11-14,,2023-11-18,FedEx,Csm157043217
4105932,928412,2022-03-05,2022-03-06,2022-03-12,,2022-03-17,UPS,Cqp953882701
502013,885984,2023-04-27,2023-04-30,2023-05-01,,2023-05-04,UPS,FRa876615106
5104745,328950,2022-10-15,2022-10-17,2022-10-28,,2022-10-30,USPS,OcT075161868
7133331,309498,2023-11-04,2023-11-05,2023-11-08,2023-11-16,2023-11-10,UPS,xRA539408126
7785313,213954,2022-06-20,2022-06-22,2022-06-27,,2022-07-02,Royal Mail,VjV563480482
4499651,381303,2023-08-29,2023-08-31,2023-09-10,,2023-09-14,USPS,HvM112720892
6570583,779395,2022-04-15,2022-04-16,2022-04-19,,2022-04-26,DHL,iBF765131136
5547536,866387,2022-03-29,2022-03-30,2022-04-06,,2022-04-10,Royal Mail,PUb684020027
3020037,535865,2022-09-02,2022-09-04,2022-09-07,,2022-09-18,DHL,JyB209779473
2625343,797549,2023-08-24,2023-08-27,2023-08-28,,2023-09-10,UPS,ENL261087853
4042191,132084,2023-04-20,2023-04-22,2023-04-30,,2023-04-29,FedEx,oJd956146469
9413899,239944,2023-07-23,2023-07-26,2023-07-30,,2023-07-28,Royal Mail,Cuo713389551
3684058,477071,2022-05-16,2022-05-17,2022-05-20,,2022-05-18,USPS,mjj054861196
9994081,778365,2022-04-11,2022-04-12,2022-04-22,,2022-04-18,UPS,pZL013239129
6159159,678701,2021-12-23,2021-12-24,2021-12-27,,2021-12-30,FedEx,Mbx978083768
1254320,398243,2022-12-16,2022-12-19,2022-12-27,,2022-12-28,Royal Mail,DLa944612782
9254095,382221,2022-12-02,2022-12-03,2022-12-08,,2022-12-08,DHL,qlL832442474
8774568,493307,2022-11-29,2022-11-30,2022-12-01,,2022-12-06,UPS,nMV994046383
4773532,794598,2021-12-19,2021-12-21,2021-12-26,,2021-12-26,UPS,ltC505471835
2555919,495701,2022-10-27,2022-10-29,2022-11-05,,2022-11-12,DHL,DAs295496266
7622124,526623,2022-12-04,2022-12-05,2022-12-12,,2022-12-06,DHL,GOX989529151
6899375,194227,2022-08-15,2022-08-17,2022-08-22,,2022-08-23,DHL,bMz434654077
6336023,35699,2023-01-01,2023-01-04,2023-01-06,,2023-01-07,USPS,huG448216523
3606046,905272,2022-04-05,2022-04-08,2022-04-18,,2022-04-14,FedEx,QrL529031623
6929231,928652,2023-09-28,2023-09-29,2023-10-04,,2023-10-10,Royal Mail,MZX276541943
3009256,116373,2023-06-01,2023-06-02,2023-06-15,,2023-06-08,UPS,ECu584119809
8423214,132737,2021-12-16,2021-12-19,2021-12-19,,2021-12-28,UPS,eTq890098040
1688212,240950,2022-11-20,2022-11-23,2022-11-24,,2022-11-26,Royal Mail,TyS942979012
2089959,842845,2023-08-16,2023-08-17,2023-08-19,,2023-08-19,Royal Mail,uiL827615949
74413,726482,2023-10-03,2023-10-05,2023-10-10,,2023-10-11,USPS,ROz562712262
5254443,874361,2023-03-14,2023-03-15,2023-03-19,,2023-03-26,USPS,rZn908261689
3007883,16501,2022-06-16,2022-06-18,2022-06-28,,2022-06-21,UPS,Pus784233403
9399289,255024,2023-06-06,2023-06-08,2023-06-19,,2023-06-14,DHL,yHp463598854
7727981,558451,2022-11-04,2022-11-06,2022-11-07,,2022-11-13,FedEx,QBK535954493
2466903,271130,2022-08-05,2022-08-06,2022-08-11,,2022-08-10,Royal Mail,wWZ822408185
1096887,241319,2022-06-19,2022-06-21,2022-06-24,,2022-06-22,DHL,ePj312459670
2816006,941277,2023-07-13,2023-07-16,2023-07-25,,2023-07-28,FedEx,sWi596415988
877038,277739,2023-04-24,2023-04-27,2023-05-01,,2023-05-02,UPS,TFq773332880
7360107,282184,2023-08-25,2023-08-28,2023-09-05,,2023-09-09,Royal Mail,aRf133698015
5917944,862305,2022-02-05,2022-02-07,2022-02-17,,2022-02-09,UPS,dyy285468636
2642753,644950,2022-01-31,2022-02-02,2022-02-08,,2022-02-08,USPS,Vyw872775539
8908815,511932,2023-01-07,2023-01-10,2023-01-10,,2023-01-18,UPS,izE155782401
8973834,253317,2022-04-11,2022-04-12,2022-04-19,,2022-04-20,Royal Mail,cfX190652349
9275256,645225,2022-05-23,2022-05-26,2022-06-06,,2022-06-02,Royal Mail,pyO353924012
6544141,173648,2022-01-02,2022-01-05,2022-01-09,,2022-01-14,UPS,WZf713156521
762922,570090,2023-06-25,2023-06-28,2023-06-30,,2023-07-06,UPS,rYg379761779
2367498,448979,2023-11-01,2023-11-02,2023-11-04,,2023-11-14,Royal Mail,sAB736868207
3905975,145056,2022-10-13,2022-10-14,2022-10-17,,2022-10-19,USPS,use807172880
895277,559395,2023-03-05,2023-03-06,2023-03-13,,2023-03-14,USPS,zrj319877644
2945381,322336,2021-12-03,2021-12-04,2021-12-16,,2021-12-12,USPS,ISl279566925
4199432,901764,2023-06-14,2023-06-15,2023-06-24,,2023-06-23,Royal Mail,JYE408044835
6617822,443847,2022-09-25,2022-09-26,2022-10-08,,2022-10-06,Royal Mail,Oqk096795264
6722023,90808,2022-02-17,2022-02-20,2022-02-22,,2022-02-24,FedEx,STu773726121
3530877,967681,2022-11-29,2022-11-30,2022-12-08,,2022-12-03,UPS,sIo475379513
9447055,165798,2022-09-08,2022-09-11,2022-09-19,,2022-09-14,USPS,wds564195516
8070484,723953,2023-11-27,2023-11-30,,,2023-12-14,DHL,iCp804760381
1572413,86600,2023-03-29,2023-03-30,2023-04-02,,2023-04-05,USPS,zkF560296416
8877385,856270,2023-05-19,2023-05-22,2023-05-28,,2023-05-26,FedEx,tUj746478126
834593,138443,2023-01-07,2023-01-08,2023-01-16,,2023-01-09,UPS,zso095093930
9644346,209362,2022-07-10,2022-07-13,2022-07-19,,2022-07-22,FedEx,Kur298859658
9329083,296493,2021-11-20,2021-11-21,2021-11-26,,2021-11-27,Royal Mail,Xpr932813312
4003632,200563,2023-02-15,2023-02-16,2023-02-20,,2023-02-21,USPS,rGV449389492
459913,663703,2023-01-27,2023-01-29,2023-02-07,,2023-02-10,UPS,NpS998977840
7302594,887783,2022-03-01,2022-03-02,2022-03-03,,2022-03-07,DHL,xvE494775986
6086092,715608,2022-05-30,2022-06-01,2022-06-12,,2022-06-11,Royal Mail,Afz908399054
6208774,69517,2023-09-10,2023-09-13,2023-09-12,,2023-09-18,Royal Mail,PXV843129630
9191638,479552,2023-09-22,2023-09-23,2023-10-01,,2023-10-06,USPS,qoX493597568
3884936,635575,2023-03-08,2023-03-11,2023-03-19,,2023-03-22,DHL,fmi279363294
8604490,761147,2022-05-24,2022-05-26,2022-05-30,,2022-06-06,USPS,XGG227299229
451110,140135,2023-03-03,2023-03-05,2023-03-06,,2023-03-07,USPS,vkV049422048
3087116,826808,2022-09-05,2022-09-06,2022-09-17,,2022-09-20,UPS,fYk448252811
533944,97233,2023-06-16,2023-06-18,2023-06-18,,2023-06-24,Royal Mail,kAa323986079
4427472,696809,2023-05-13,2023-05-16,2023-05-24,,2023-05-26,FedEx,XsW193514838
3876861,665862,2022-03-22,2022-03-25,2022-04-01,,2022-04-08,UPS,HOV845781668
6486864,163704,2022-03-22,2022-03-25,2022-03-26,,2022-03-30,UPS,PfJ687640173
4102260,438364,2022-09-08,2022-09-10,2022-09-11,,2022-09-12,DHL,wkM093774387
1987897,262161,2022-12-23,2022-12-24,2022-12-27,,2023-01-07,FedEx,yfW697137735
3526556,774114,2022-03-02,2022-03-03,2022-03-11,,2022-03-09,FedEx,OCu131501995
9442385,744672,2022-04-02,2022-04-05,2022-04-10,,2022-04-17,USPS,fqh434368392
83408,535482,2023-03-03,2023-03-04,2023-03-17,,2023-03-11,FedEx,rIb105580481
2907190,845281,2022-12-04,2022-12-05,2022-12-07,,2022-12-13,Royal Mail,XJO196115348
623461,515641,2022-01-20,2022-01-22,2022-01-27,,2022-02-04,USPS,eWV794694861
3169925,238639,2023-06-24,2023-06-25,2023-06-26,,2023-07-04,UPS,qRv465007035
4353158,347172,2022-04-06,2022-04-08,2022-04-12,,2022-04-21,DHL,Vel724598974
2407440,897567,2022-07-04,2022-07-07,2022-07-17,,2022-07-21,FedEx,GiA562989701
2115980,450244,2022-10-16,2022-10-18,2022-10-28,,2022-10-20,Royal Mail,TYT326313057
2923073,917759,2021-12-15,2021-12-18,2021-12-27,,2021-12-26,FedEx,WPO143629676
1468943,636835,2023-01-01,2023-01-04,2023-01-06,,2023-01-18,FedEx,vmn839057909
8218012,658419,2023-11-20,2023-11-22,,,2023-12-04,USPS,EBV745555259
4552963,493482,2022-08-25,2022-08-27,2022-09-04,,2022-09-01,FedEx,Rjy379463007
6419773,829022,2022-03-28,2022-03-31,2022-04-01,,2022-04-03,UPS,CIe068528450
3820904,378709,2023-05-17,2023-05-20,2023-05-24,,2023-06-03,Royal Mail,HkJ408222221
9897264,647764,2023-07-26,2023-07-28,2023-08-03,,2023-07-29,USPS,rcV077787029
2245903,194700,2023-01-23,2023-01-26,2023-02-01,,2023-02-06,Royal Mail,PJI462820918
9632818,10602,2022-05-23,2022-05-24,2022-06-03,,2022-06-03,Royal Mail,lCr030752105
5155437,71818,2021-11-27,2021-11-28,2021-12-10,,2021-12-02,Royal Mail,mHV656941288
4959372,588925,2022-08-01,2022-08-02,2022-08-13,,2022-08-07,USPS,Cgh765914353
5350010,453870,2022-12-24,2022-12-26,2022-12-28,,2023-01-03,DHL,wBN981553607
8837684,537575,2023-08-21,2023-08-24,2023-09-04,,2023-08-25,UPS,wWz891303690
9561223,897266,2023-06-17,2023-06-18,2023-06-20,,2023-06-27,USPS,GzJ247498656
9208815,679773,2022-10-06,2022-10-08,2022-10-17,,2022-10-13,Royal Mail,too554736593
761971,328123,2022-06-19,2022-06-20,2022-07-03,,2022-06-21,Royal Mail,nke134033280
7642303,596115,2023-07-21,2023-07-22,2023-07-28,,2023-07-28,Royal Mail,dXs794233115
7388818,826852,2023-11-30,2023-12-01,,,2023-12-07,DHL,feB710188983
9627017,521153,2022-04-16,2022-04-18,2022-04-27,,2022-05-01,UPS,mjq482082682
5591972,565093,2022-01-05,2022-01-08,2022-01-10,,2022-01-11,USPS,uxz662377518
2442022,765943,2023-03-30,2023-04-02,2023-04-07,,2023-04-14,Royal Mail,qZC610316209
5033556,219248,2023-04-20,2023-04-22,2023-04-22,,2023-04-27,UPS,cmI753497739
1798061,981335,2022-02-16,2022-02-18,2022-03-01,,2022-02-28,DHL,oKA118824594
9423024,704965,2023-02-10,2023-02-11,2023-02-16,,2023-02-12,FedEx,TFc925862635
7728370,20928,2023-09-07,2023-09-09,2023-09-15,,2023-09-19,Royal Mail,QUh830623178
4390276,898441,2023-08-10,2023-08-13,2023-08-17,,2023-08-25,DHL,ksB589196537
8942189,602838,2022-11-11,2022-11-12,2022-11-20,,2022-11-19,Royal Mail,ffv363490883
5127508,930592,2023-11-24,2023-11-26,,,2023-12-10,DHL,Cnq137778472
494528,36328,2021-12-19,2021-12-21,2022-01-01,,2022-01-02,Royal Mail,ZsI501534338
5550727,711244,2021-12-09,2021-12-10,2021-12-13,,2021-12-22,DHL,oKT537087381
4118685,172402,2022-05-06,2022-05-08,2022-05-13,,2022-05-12,FedEx,Ziv151423680
2127849,742894,2023-07-20,2023-07-21,2023-07-26,,2023-08-01,DHL,krn645605667
9894175,426127,2023-01-19,2023-01-20,2023-01-21,,2023-01-31,Royal Mail,yiy299406995
6480719,171971,2022-03-09,2022-03-11,2022-03-15,,2022-03-16,Royal Mail,sXH277855200
1887461,703738,2022-09-09,2022-09-12,2022-09-23,,2022-09-25,UPS,Pye631366338
7459508,2016,2022-03-12,2022-03-15,2022-03-20,,2022-03-17,USPS,iYm141946384
5999948,854592,2023-08-29,2023-08-31,2023-09-08,,2023-09-03,Royal Mail,wFQ158482240
3176659,631739,2022-12-28,2022-12-30,2023-01-06,,2023-01-02,Royal Mail,TSW812267858
7062406,802898,2023-09-16,2023-09-17,2023-09-29,,2023-09-20,USPS,OST605698536
4791491,915003,2023-01-06,2023-01-08,2023-01-17,,2023-01-11,FedEx,RQk568941833
979588,871411,2023-01-27,2023-01-30,2023-01-30,,2023-02-13,Royal Mail,piZ016859248
8888189,482140,2023-11-19,2023-11-20,,,2023-11-23,Royal Mail,bGx159042800
1265994,106625,2023-10-14,2023-10-17,2023-10-25,,2023-10-29,Royal Mail,AFB107478882
7970024,497854,2023-03-30,2023-04-02,2023-04-07,,2023-04-09,DHL,aWB749523833
3895139,720543,2023-01-13,2023-01-14,2023-01-22,,2023-01-27,FedEx,xjy557663102
681835,497874,2022-03-03,2022-03-06,2022-03-11,,2022-03-07,DHL,XyX791153871
657833,217558,2023-07-21,2023-07-23,2023-07-31,,2023-07-28,UPS,pAR414508192
4006655,411060,2021-12-16,2021-12-17,2021-12-18,,2021-12-25,Royal Mail,nUY790190959
1805960,856807,2022-09-10,2022-09-11,2022-09-21,,2022-09-14,DHL,xNT192997407
3072609,175997,2022-06-24,2022-06-27,2022-06-29,,2022-07-08,USPS,pPu373904292
6382272,813629,2022-11-15,2022-11-16,2022-11-23,,2022-11-17,USPS,DUQ257175242
5668316,98261,2022-04-19,2022-04-22,2022-04-25,,2022-04-23,FedEx,InC907951527
5414318,371106,2023-06-15,2023-06-16,2023-06-29,,2023-06-28,DHL,voe785883051
1981291,299940,2021-11-28,2021-12-01,2021-12-11,,2021-12-15,DHL,aRM154392994
2669051,462581,2022-03-30,2022-04-02,2022-04-09,,2022-04-13,USPS,mja243204980
18474,240282,2023-05-28,2023-05-29,2023-06-10,,2023-06-10,Royal Mail,Kli677349789
3141498,522864,2022-10-31,2022-11-03,2022-11-14,,2022-11-08,DHL,waS961119023
8283945,988853,2022-06-19,2022-06-22,2022-06-24,,2022-07-05,UPS,QLQ646521909
2392491,802257,2022-10-25,2022-10-27,2022-11-02,,2022-11-05,FedEx,WKF658076820
7325965,976734,2022-06-16,2022-06-17,2022-06-28,,2022-06-18,FedEx,BrV819716010
3879908,778103,2022-09-25,2022-09-27,2022-10-02,,2022-10-11,USPS,SIE398488714
7329487,193240,2023-11-09,2023-11-12,,,2023-11-19,FedEx,zXg276214501
8142670,597556,2023-02-05,2023-02-08,2023-02-12,,2023-02-13,FedEx,hZL207985842
6378962,211362,2023-09-08,2023-09-09,2023-09-14,,2023-09-10,FedEx,RuR765093048
3272548,374060,2023-08-10,2023-08-12,2023-08-21,,2023-08-26,DHL,yWT575401704
5910385,767129,2023-08-06,2023-08-09,2023-08-09,,2023-08-19,Royal Mail,Szh959964224
4632170,146034,2023-10-12,2023-10-15,2023-10-24,,2023-10-25,FedEx,gBo725247203
7833314,421239,2022-05-10,2022-05-12,2022-05-18,,2022-05-13,FedEx,MmT470017291
8604705,614589,2022-06-03,2022-06-06,2022-06-12,,2022-06-19,UPS,ytV994638681
7724454,553277,2022-09-06,2022-09-07,2022-09-17,,2022-09-14,USPS,qQP310962903
9493800,890741,2022-04-05,2022-04-06,2022-04-09,,2022-04-07,UPS,vHD045354790
5341253,781540,2023-09-18,2023-09-19,2023-09-24,,2023-09-20,FedEx,qmx080583830
6201812,78960,2023-07-28,2023-07-29,2023-08-07,,2023-08-01,USPS,sQb860120303
4934101,636099,2023-11-23,2023-11-26,,,2023-12-07,UPS,jAp736614301
2193814,812066,2023-07-31,2023-08-02,2023-08-04,,2023-08-12,Royal Mail,aAN344838865
7930489,965620,2023-03-12,2023-03-13,2023-03-26,,2023-03-19,DHL,Eyk010869799
8875456,810534,2023-02-12,2023-02-15,2023-02-26,,2023-02-18,UPS,mLN174814084
2667903,598432,2023-09-05,2023-09-08,2023-09-17,,2023-09-22,FedEx,Eds971618247
5666587,151165,2021-11-24,2021-11-27,2021-12-01,,2021-12-07,USPS,fkm009896134
9364944,515824,2022-09-14,2022-09-17,2022-09-21,,2022-09-29,Royal Mail,mdR219130942
6711198,129233,2023-08-03,2023-08-04,2023-08-13,,2023-08-15,Royal Mail,DCR887209367
2427406,750291,2023-11-10,2023-11-11,,,2023-11-17,DHL,pdW213969469
5006873,669451,2022-09-01,2022-09-02,2022-09-13,,2022-09-04,USPS,QkS772667523
3417683,141339,2022-12-15,2022-12-18,2022-12-29,,2022-12-19,Royal Mail,aas266719366
4395942,766954,2022-10-12,2022-10-13,2022-10-19,,2022-10-17,UPS,sYa507137093
8685570,642028,2022-03-01,2022-03-04,2022-03-11,,2022-03-13,Royal Mail,UNH578192177
1656391,474130,2022-07-05,2022-07-06,2022-07-13,,2022-07-07,Royal Mail,tDU837753013
9774428,2052,2023-08-15,2023-08-17,2023-08-28,,2023-08-30,UPS,bpz471182564
7080994,909586,2022-04-08,2022-04-10,2022-04-17,,2022-04-22,UPS,XvV603104137
6390516,35758,2023-06-20,2023-06-21,2023-06-23,,2023-06-25,USPS,Gkj622768434
6426535,425290,2023-02-15,2023-02-17,2023-02-25,,2023-02-20,FedEx,LqI827241475
9387208,352875,2022-10-22,2022-10-25,2022-10-26,,2022-10-30,Royal Mail,fZl677983145
6218660,736354,2023-09-03,2023-09-06,2023-09-16,,2023-09-12,DHL,IEd696454013
905383,827028,2022-05-06,2022-05-07,2022-05-11,,2022-05-14,Royal Mail,aNX543587066
7577966,737423,2022-08-01,2022-08-04,2022-08-10,,2022-08-14,FedEx,Mun293320130
1843694,77965,2023-05-26,2023-05-27,2023-05-30,,2023-06-10,FedEx,SBg802830096
4992879,946137,2023-02-01,2023-02-02,2023-02-08,,2023-02-09,UPS,tIN492718311
6103967,179561,2022-09-19,2022-09-20,2022-09-24,,2022-10-03,UPS,MGr181367611
5995315,678066,2022-03-31,2022-04-03,2022-04-04,,2022-04-15,FedEx,pXm673309580
8720546,487242,2022-03-16,2022-03-17,2022-03-29,,2022-03-26,USPS,KTz263731076
1481871,755216,2022-10-19,2022-10-21,2022-10-26,,2022-10-25,FedEx,eif340483472
9647423,904706,2022-11-02,2022-11-04,2022-11-09,,2022-11-18,USPS,Rfk939647754
1564469,260794,2022-11-03,2022-11-05,2022-11-16,,2022-11-14,Royal Mail,cAr487409832
7824154,781046,2022-04-14,2022-04-15,2022-04-25,,2022-04-28,USPS,qRq146471834
5163266,799984,2022-09-23,2022-09-24,2022-10-07,,2022-10-03,FedEx,XQF035911857
8366799,259172,2023-07-09,2023-07-10,2023-07-12,,2023-07-17,Royal Mail,fQc000659596
8455121,551079,2022-08-31,2022-09-01,2022-09-12,,2022-09-03,DHL,coX479328098
1802816,52156,2022-09-13,2022-09-16,2022-09-15,,2022-09-29,USPS,gck517168376
3700943,875711,2022-03-28,2022-03-30,2022-04-09,,2022-04-01,UPS,VGT140636749
2617854,711423,2022-08-22,2022-08-24,2022-08-27,,2022-08-28,USPS,BVm334170106
5030924,177729,2022-07-27,2022-07-28,2022-08-02,,2022-07-31,Royal Mail,qZT269472907
5905643,137634,2023-07-11,2023-07-14,2023-07-20,,2023-07-16,UPS,mnr714973290
7121747,214177,2023-11-10,2023-11-12,,,2023-11-13,USPS,MAs103347585
483840,738358,2021-12-25,2021-12-27,2022-01-07,,2021-12-28,USPS,Wap158718433
906972,463947,2021-11-18,2021-11-19,2021-11-20,,2021-11-29,DHL,XMi577940235
8735325,470098,2023-06-04,2023-06-06,2023-06-08,,2023-06-16,Royal Mail,AMZ806856899
8811141,644639,2023-04-17,2023-04-20,2023-05-01,,2023-04-26,DHL,Rmo472226135
665950,768611,2022-10-22,2022-10-23,2022-11-03,,2022-10-28,USPS,XhG765757513
3435510,116405,2023-10-17,2023-10-20,2023-10-23,,2023-10-30,Royal Mail,Nxa021448073
4152358,300177,2022-08-11,2022-08-13,2022-08-24,,2022-08-24,USPS,uRV266355039
791739,456604,2022-03-31,2022-04-01,2022-04-09,,2022-04-08,DHL,qRU335543281
6748014,322989,2022-03-28,2022-03-30,2022-04-07,,2022-04-12,Royal Mail,OXF831211468
6308270,198101,2022-02-18,2022-02-20,2022-02-28,,2022-02-28,DHL,URU336745275
7501088,900883,2022-06-30,2022-07-02,2022-07-13,,2022-07-03,UPS,PTH202101379
5897795,292530,2022-07-03,2022-07-06,2022-07-13,,2022-07-09,UPS,vsM979311095
541843,111184,2022-03-07,2022-03-10,2022-03-09,,2022-03-17,UPS,lSo627266610
3698935,144345,2022-12-30,2023-01-01,2023-01-07,,2023-01-04,Royal Mail,juU607468063
4708283,759373,2022-12-28,2022-12-30,2023-01-09,,2022-12-31,UPS,KXW310202479
1939184,535722,2022-08-07,2022-08-08,2022-08-13,,2022-08-22,Royal Mail,fzr495117579
5363871,579380,2022-08-19,2022-08-21,2022-08-22,,2022-08-31,Royal Mail,REE787506117
9296337,334485,2023-07-05,2023-07-08,2023-07-17,,2023-07-18,USPS,OOg173322609
2782753,833054,2022-07-24,2022-07-27,2022-07-26,,2022-08-04,UPS,Ron550803755
1272720,977141,2023-07-13,2023-07-15,2023-07-15,,2023-07-23,FedEx,rzc256653926
7268616,470653,2022-03-08,2022-03-09,2022-03-22,,2022-03-15,Royal Mail,LxK417918225
3539579,865592,2022-02-08,2022-02-09,2022-02-10,,2022-02-11,FedEx,roV019349266
4806340,904723,2022-12-26,2022-12-27,2023-01-09,,2023-01-10,Royal Mail,tWe611123420
6452854,643861,2021-12-22,2021-12-25,2022-01-04,,2022-01-06,Royal Mail,nHT093839448
6483657,417935,2023-10-11,2023-10-14,2023-10-23,,2023-10-16,FedEx,cvW524395549
4363725,103333,2022-07-26,2022-07-29,2022-08-03,,2022-08-06,UPS,okX298860682
1576170,168993,2023-03-13,2023-03-14,2023-03-24,,2023-03-20,DHL,aYx504918073
6034619,481775,2022-04-22,2022-04-25,2022-05-06,,2022-05-08,Royal Mail,RYl286192919
4816819,944462,2022-07-27,2022-07-29,2022-08-05,,2022-08-06,FedEx,UgS190808627
6897879,710674,2023-07-10,2023-07-13,2023-07-22,,2023-07-20,FedEx,mne428789319
1134892,590628,2022-12-30,2022-12-31,2023-01-06,,2023-01-11,UPS,dCp854856027
7435217,92524,2023-06-14,2023-06-17,2023-06-16,,2023-06-18,DHL,lRV326385167
8451137,863098,2022-02-10,2022-02-13,2022-02-21,,2022-02-17,USPS,erm839601289
3765659,261127,2022-06-09,2022-06-10,2022-06-22,,2022-06-20,Royal Mail,RFY676571886
3966164,481538,2022-07-14,2022-07-17,2022-07-16,,2022-07-25,DHL,ISQ465224784
4590719,553519,2022-05-26,2022-05-29,2022-05-31,,2022-06-11,FedEx,MFW378001656
7204848,235352,2022-10-08,2022-10-11,2022-10-14,,2022-10-23,USPS,qGf565624486
9269558,428459,2022-04-02,2022-04-03,2022-04-07,,2022-04-14,FedEx,Lgi447639376
146471,568594,2022-12-03,2022-12-05,2022-12-11,,2022-12-17,Royal Mail,nlp078525879
2402772,593185,2022-12-05,2022-12-06,2022-12-19,,2022-12-07,USPS,VoV618264620
1458747,408868,2023-03-08,2023-03-11,2023-03-22,,2023-03-16,USPS,vua539195144
9245494,195920,2021-12-20,2021-12-23,2021-12-24,,2022-01-02,UPS,OQX042091084
9956287,887529,2023-06-21,2023-06-23,2023-07-02,,2023-06-27,Royal Mail,fAr435401081
6060674,713852,2022-06-29,2022-07-02,2022-07-12,,2022-07-10,USPS,TlZ072565528
4469322,528518,2023-03-12,2023-03-14,2023-03-17,,2023-03-22,Royal Mail,okI010087159
