,OrderID,CustomerID,OrderDate,TotalAmount,Status,OrderYearMonth
15798,182106,543587,2022-05-22,353.76,Delivered,2022-02
15799,878248,845420,2023-12-25,2609.82,Processing,2023-08
15800,495324,637060,2023-05-04,4302.96,Delivered,2023-06
15801,187141,800405,2021-12-23,3103.27,Delivered,2022-09
15802,336082,512788,2023-04-23,817.83,Delivered,2022-01
15803,133114,166342,2022-03-05,2555.11,Delivered,2023-09
15804,423754,65965,2021-12-24,1298.92,Delivered,2023-01
15805,296482,681980,2023-09-28,4802.34,Delivered,2023-09
15806,54151,74742,2023-05-16,4148.56,Delivered,2022-06
15807,121531,403370,2022-01-14,1371.14,Delivered,2022-07
15808,338845,16883,2023-05-21,2837.62,Delivered,2023-11
15809,161506,485584,2022-10-17,2910.21,Delivered,2022-11
15810,100406,608994,2022-02-19,2071.72,Delivered,2022-12
15811,749202,329214,2022-05-30,498.89,Delivered,2023-10
15812,319357,753852,2023-09-09,3663.92,Delivered,2023-06
15813,217349,496762,2023-07-08,4809.56,Delivered,2022-09
15814,237701,875673,2023-11-01,695.66,Delivered,2023-01
15815,371681,71097,2021-12-27,3353.95,Delivered,2023-10
15816,967565,552733,2022-05-16,2619.69,Delivered,2022-05
15817,232921,451902,2023-05-17,670.13,Delivered,2023-10
15818,631305,266853,2023-06-26,4474.39,Delivered,2022-04
15819,187994,417556,2022-07-31,3007.19,Delivered,2022-10
15820,619654,314704,2023-09-15,2122.03,Delivered,2022-12
15821,678094,34405,2021-11-24,1829.91,Delivered,2023-06
15822,52277,735722,2022-12-22,3990.6,Delivered,2023-12
15823,221999,415501,2021-12-20,1677.4,Delivered,2022-12
15824,926199,511460,2022-04-13,1300.88,Delivered,2023-08
15825,849099,508375,2023-05-19,586.88,Delivered,2022-09
15826,873644,523017,2023-05-29,4029.01,Delivered,2023-05
15827,762094,512429,2022-09-17,580.62,Delivered,2023-06
15828,119129,957589,2023-07-26,120.72,Delivered,2022-08
15829,686483,413631,2023-07-15,61.56,Delivered,2022-09
15830,684675,864112,2022-08-15,2244.5,Delivered,2022-01
15831,681857,898299,2023-08-13,996.78,Delivered,2022-09
15832,279477,586206,2023-06-27,2623.65,Delivered,2022-03
15833,270092,815799,2023-12-13,1762.55,Processing,2022-02
15834,288820,728774,2022-06-15,3400.56,Delivered,2022-08
15835,632122,506091,2023-03-04,4727.82,Delivered,2023-06
15836,645145,504177,2022-10-01,636.92,Delivered,2023-03
15837,83481,166555,2022-08-12,3049.45,Delivered,2022-06
15838,118179,401260,2021-12-18,4261.77,Delivered,2022-10
15839,794727,312352,2022-07-21,2353.11,Delivered,2022-02
15840,613397,285735,2022-12-16,4808.53,Delivered,2022-08
15841,884759,736264,2023-08-11,1226.25,Delivered,2023-09
15842,144761,58857,2023-08-12,4577.6,Delivered,2022-03
15843,339652,526635,2022-07-13,1696.41,Delivered,2021-11
15844,474795,8580,2023-08-07,4820.77,Delivered,2022-09
15845,278817,475751,2023-01-01,4071.31,Delivered,2022-02
15846,861062,984817,2022-06-14,586.62,Delivered,2022-11
15847,19639,966929,2023-07-28,2655.8,Delivered,2023-05
15848,169575,133995,2023-02-24,4479.85,Delivered,2023-05
15849,502234,807375,2023-12-03,1210.66,Processing,2023-03
15850,682580,788619,2022-05-29,910.46,Delivered,2023-01
15851,927628,803377,2022-06-08,4458.78,Delivered,2021-12
15852,304823,740092,2022-05-05,1970.01,Delivered,2022-11
15853,317834,441815,2023-03-29,1596.49,Delivered,2023-10
15854,959928,413971,2023-11-18,4466.57,Shipped,2023-12
15855,901401,906005,2023-01-05,3783.23,Delivered,2023-05
15856,54031,848821,2023-09-09,1313.62,Delivered,2023-01
15857,486243,410570,2022-02-11,1347.52,Delivered,2021-12
15858,14560,126127,2022-11-15,579.81,Delivered,2023-12
15859,664365,501708,2022-08-09,3979.37,Delivered,2023-08
15860,613740,472140,2023-06-06,4913.21,Delivered,2023-06
15861,891469,61730,2023-07-02,829.92,Delivered,2023-04
15862,21178,768137,2022-02-08,4224.69,Delivered,2023-04
15863,429657,256468,2022-12-29,2305.38,Delivered,2022-12
15864,194977,798132,2022-10-19,4058.92,Delivered,2023-11
15865,446055,851482,2022-09-22,2067.37,Delivered,2022-03
15866,885155,270288,2021-11-16,2221.3,Delivered,2022-09
15867,442275,827443,2023-11-24,4204.96,Shipped,2022-08
15868,209211,854959,2022-11-07,2792.29,Delivered,2023-09
15869,969814,401656,2021-12-13,1557.48,Delivered,2023-06
15870,995166,170655,2023-09-01,2591.93,Delivered,2023-06
15871,85584,87982,2023-07-21,3114.04,Delivered,2021-12
15872,131133,209020,2023-09-27,2847.2,Delivered,2022-04
15873,852990,808688,2023-02-22,4091.76,Delivered,2023-12
15874,919415,316017,2023-08-31,3008.68,Delivered,2023-09
15875,981496,892353,2022-05-14,1619.07,Delivered,2023-04
15876,308199,348074,2023-08-11,3231.71,Delivered,2022-07
15877,37702,138788,2022-06-24,2279.47,Delivered,2023-03
15878,271451,461595,2022-04-04,3543.54,Delivered,2022-12
15879,42355,45090,2023-11-29,3967.04,Shipped,2023-02
15880,827253,845235,2023-02-19,3530.07,Delivered,2022-08
15881,421419,693883,2022-02-19,3569.6,Delivered,2022-06
15882,975013,555939,2023-10-27,3132.06,Delivered,2022-05
15883,751098,541220,2023-03-13,2292.81,Delivered,2022-01
15884,170488,666733,2023-05-20,2750.49,Delivered,2021-12
15885,138655,902667,2023-03-09,1133.87,Delivered,2021-12
15886,593590,303344,2022-07-15,3369.13,Delivered,2023-12
15887,292584,691571,2022-03-27,3637.94,Delivered,2022-08
15888,427277,413806,2022-01-10,2682.51,Delivered,2023-07
15889,623276,868802,2023-02-17,4825.87,Delivered,2022-11
15890,357642,815563,2023-10-31,3278.54,Delivered,2022-09
15891,353035,459436,2022-03-28,3260.06,Delivered,2022-12
15892,494155,981705,2023-05-18,4215.82,Delivered,2022-01
15893,886494,12649,2022-12-31,242.79,Delivered,2023-07
15894,423926,54341,2023-10-19,4352.42,Delivered,2023-09
15895,320361,924844,2022-08-09,2347.65,Delivered,2021-12
15896,349646,974151,2022-10-13,3451.31,Delivered,2023-09
15897,488197,102071,2022-08-22,3587.94,Delivered,2023-02
15898,169240,755220,2022-01-04,1604.4,Delivered,2022-06
15899,567509,362004,2022-02-28,3206.44,Delivered,2021-11
15900,695198,988088,2022-08-23,643.53,Delivered,2022-08
15901,765060,252564,2022-07-20,3134.39,Delivered,2021-12
15902,584584,316105,2022-10-27,404.29,Delivered,2022-12
15903,894798,531302,2023-12-01,2519.03,Shipped,2022-02
15904,250832,944128,2021-12-19,3406.65,Delivered,2023-11
15905,885717,700949,2022-02-01,3067.57,Delivered,2022-01
15906,180269,514612,2022-06-21,4923.91,Delivered,2022-09
15907,869762,413806,2022-03-28,1112.6,Delivered,2023-05
15908,393318,449120,2023-02-02,3844.08,Delivered,2023-02
15909,979992,917438,2023-06-06,3226.63,Delivered,2021-12
15910,776919,329190,2023-01-11,3953.63,Delivered,2021-12
15911,293664,511092,2022-04-11,1018.3,Delivered,2021-11
15912,683471,178683,2023-09-22,1800.27,Delivered,2023-08
15913,398144,334469,2022-11-14,3187.37,Delivered,2022-05
15914,741584,738736,2022-12-20,1849.92,Delivered,2022-03
15915,827347,380852,2022-05-04,4823.34,Delivered,2022-05
15916,253079,845770,2022-01-26,1018.83,Delivered,2022-08
15917,717923,491870,2021-12-21,4935.07,Delivered,2022-05
15918,36179,103703,2023-06-21,4280.21,Delivered,2023-06
15919,192212,77904,2023-11-21,3849.28,Shipped,2023-11
15920,266104,518539,2022-08-27,219.33,Delivered,2021-11
15921,361130,87951,2023-10-06,3227.41,Delivered,2023-08
15922,33287,589528,2022-10-22,4165.43,Delivered,2022-07
15923,606103,576511,2022-07-11,2296.44,Delivered,2022-08
15924,586653,270695,2023-09-07,3561.38,Delivered,2022-09
15925,872786,529221,2023-01-26,4482.06,Delivered,2022-09
15926,281417,40605,2022-10-20,4293.34,Delivered,2023-12
15927,95037,408819,2023-06-19,4390.44,Delivered,2022-04
15928,71478,100344,2023-01-06,2772.87,Delivered,2023-08
15929,628248,275983,2022-09-29,3743.02,Delivered,2023-04
15930,544014,773213,2023-01-23,3509.57,Delivered,2022-12
15931,824290,125263,2021-11-25,4282.79,Delivered,2023-10
15932,989527,949136,2022-01-04,4795.36,Delivered,2022-12
15933,154044,685684,2022-09-23,2157.46,Delivered,2023-03
15934,991439,758166,2022-08-03,3625.19,Delivered,2023-09
15935,713692,149447,2023-09-27,201.18,Delivered,2022-05
15936,587044,606100,2023-11-07,625.81,Delivered,2023-08
15937,340862,862880,2023-09-08,707.27,Delivered,2023-01
15938,154799,185482,2023-01-24,3738.76,Delivered,2023-10
15939,316564,604807,2022-02-21,1191.01,Delivered,2022-06
15940,762661,574265,2023-10-12,2958.4,Delivered,2022-08
15941,546134,836250,2023-03-06,4535.55,Delivered,2023-07
15942,312260,110517,2023-06-23,1626.53,Delivered,2023-06
15943,729793,541585,2022-12-21,1608.23,Delivered,2023-08
15944,767143,26360,2023-03-28,4096.27,Delivered,2023-09
15945,777788,59279,2022-09-06,2816.78,Delivered,2023-01
15946,953913,44687,2023-12-17,4090.96,Processing,2023-12
15947,904861,17657,2023-08-13,730.35,Delivered,2022-09
15948,300707,19029,2022-02-09,3968.09,Delivered,2022-07
15949,70295,3334,2023-03-06,4181.98,Delivered,2022-04
15950,420460,782527,2023-12-15,2183.34,Processing,2023-01
15951,446819,654983,2022-07-22,3047.25,Delivered,2023-06
15952,336244,415501,2023-02-15,936.38,Delivered,2022-05
15953,724146,760347,2023-04-29,897.15,Delivered,2023-12
15954,967869,774880,2022-10-22,4397.77,Delivered,2022-03
15955,81571,777347,2023-01-21,398.85,Delivered,2022-06
15956,438211,261359,2023-12-15,2458.27,Processing,2022-04
15957,719130,860478,2023-09-29,2743.25,Delivered,2023-11
15958,438567,265736,2022-09-18,140.92,Delivered,2023-05
15959,197593,403028,2022-04-06,4631.49,Delivered,2022-01
15960,716535,605397,2022-08-16,1498.65,Delivered,2023-05
15961,878785,224693,2023-12-05,4044.4,Processing,2022-03
15962,921462,494192,2022-12-28,776.68,Delivered,2023-11
15963,77486,93890,2022-12-02,2015.38,Delivered,2022-08
15964,172510,34777,2022-07-20,3434.61,Delivered,2023-06
15965,923289,845087,2023-06-04,4955.21,Delivered,2022-07
15966,142794,192021,2023-09-11,3462.65,Delivered,2023-02
15967,962860,883753,2021-11-25,1095.59,Delivered,2023-10
15968,305905,210006,2022-11-29,4378.57,Delivered,2022-12
15969,812436,184251,2022-02-26,3510.73,Delivered,2023-12
15970,121806,125684,2023-01-01,4060.21,Delivered,2022-06
15971,512850,399979,2023-09-12,2261.5,Delivered,2022-12
15972,326217,2438,2022-03-10,1355.45,Delivered,2022-07
15973,939159,30640,2022-09-18,494.19,Delivered,2022-03
15974,231851,324215,2023-09-05,528.56,Delivered,2022-02
15975,533256,346170,2023-06-04,1590.75,Delivered,2021-12
15976,570009,440393,2023-03-21,488.22,Delivered,2023-04
15977,780471,627430,2023-06-19,1249.68,Delivered,2023-08
15978,771938,885112,2022-07-25,4616.17,Delivered,2022-12
15979,996532,964971,2023-01-04,3251.66,Delivered,2022-04
15980,777686,308135,2021-12-25,2761.63,Delivered,2021-11
15981,722709,411629,2022-09-24,198.53,Delivered,2023-10
15982,505780,54663,2023-10-31,2268.97,Delivered,2023-11
15983,689908,623020,2022-11-04,3208.75,Delivered,2023-10
15984,887586,143821,2022-11-04,4472.53,Delivered,2022-04
15985,3638,882062,2022-09-20,1248.25,Delivered,2023-06
15986,619388,33801,2022-04-17,1126.26,Delivered,2022-05
15987,683226,859639,2022-09-24,4770.58,Delivered,2023-06
15988,981480,330437,2022-09-03,3184.84,Delivered,2022-03
15989,720978,903096,2023-06-15,231.98,Delivered,2022-04
15990,716492,682672,2023-12-25,4400.61,Processing,2021-12
15991,353589,343780,2022-12-02,2647.56,Delivered,2023-11
15992,252655,20595,2023-03-24,4845.29,Delivered,2023-09
15993,24664,532982,2022-06-13,484.87,Delivered,2023-08
15994,205336,169897,2022-08-24,307.79,Delivered,2023-05
15995,913499,43214,2023-10-30,2269.11,Delivered,2023-07
15996,249255,569695,2022-12-21,4934.01,Delivered,2023-11
15997,915966,299538,2023-02-11,3227.9,Delivered,2022-01
15998,529105,110669,2022-06-19,2411.86,Delivered,2023-12
15999,446962,877281,2022-05-04,3366.98,Delivered,2023-05
16000,513456,587016,2022-09-18,3450.74,Delivered,2023-09
16001,434778,883854,2022-11-22,925.12,Delivered,2021-12
16002,803465,810900,2022-11-28,2857.68,Delivered,2022-08
16003,694943,32771,2022-04-21,3951.15,Delivered,2022-02
16004,180156,889474,2022-03-09,1631.82,Delivered,2022-06
16005,301189,551180,2022-03-16,835.82,Delivered,2023-06
16006,255554,452111,2022-01-25,2344.2,Delivered,2023-07
16007,550978,238444,2022-07-27,3745.98,Delivered,2022-07
16008,529159,366247,2023-08-23,2506.58,Delivered,2023-02
16009,654192,802682,2023-03-19,2254.52,Delivered,2023-04
16010,743429,693018,2022-08-11,3688.63,Delivered,2023-12
16011,453943,435669,2023-10-26,532.35,Delivered,2021-12
16012,69654,490240,2021-12-18,397.93,Delivered,2023-05
16013,536447,32557,2022-04-21,333.59,Delivered,2021-12
16014,917809,114494,2022-09-11,4763.64,Delivered,2023-06
16015,403137,194710,2022-05-20,1809.22,Delivered,2022-01
16016,107592,521456,2022-01-01,1260.01,Delivered,2023-02
16017,858063,623701,2022-08-05,4736.43,Delivered,2022-06
16018,286431,294244,2022-09-27,3952.36,Delivered,2023-12
16019,652642,50811,2023-03-08,1609.79,Delivered,2022-08
16020,767622,881347,2022-04-25,2944.81,Delivered,2022-04
16021,111483,168901,2022-08-06,637.12,Delivered,2023-06
16022,174871,853820,2023-06-09,4572.06,Delivered,2023-07
16023,150482,411629,2023-08-02,4701.55,Delivered,2023-02
16024,207186,392495,2022-09-05,649.82,Delivered,2023-10
16025,769384,887701,2022-07-14,918.08,Delivered,2023-12
16026,671036,891600,2022-05-27,2458.31,Delivered,2023-06
16027,983375,489427,2021-12-28,2217.72,Delivered,2022-05
16028,533372,868716,2023-06-09,1389.36,Delivered,2022-08
16029,963924,827058,2023-12-10,3534.61,Processing,2023-06
16030,351495,906263,2023-08-31,1263.73,Delivered,2023-02
16031,540892,983380,2023-05-22,4579.66,Delivered,2022-02
16032,508004,61744,2023-01-27,4240.31,Delivered,2023-02
16033,322848,432052,2023-08-11,1356.95,Delivered,2022-05
16034,464166,652230,2022-03-15,158.71,Delivered,2022-06
16035,553910,877233,2022-06-02,4413.14,Delivered,2022-04
16036,313920,142389,2022-03-26,493.99,Delivered,2023-09
16037,5765,246004,2022-10-06,374.16,Delivered,2023-07
16038,737406,609920,2022-03-19,1363.56,Delivered,2022-10
16039,247203,74020,2023-06-23,2700.12,Delivered,2022-03
16040,981534,742692,2022-12-07,736.72,Delivered,2022-01
16041,414181,967704,2022-11-03,2500.59,Delivered,2023-01
16042,572021,970815,2021-12-07,4352.07,Delivered,2023-12
16043,813363,349366,2021-12-26,1708.4,Delivered,2023-02
16044,103595,648239,2022-08-20,2536.21,Delivered,2022-05
16045,484600,765118,2022-02-14,1016.83,Delivered,2023-04
16046,678454,350158,2022-12-21,3112.7,Delivered,2023-03
16047,84651,802531,2023-12-22,284.35,Processing,2022-01
16048,457037,214877,2022-04-16,2520.81,Delivered,2023-09
16049,46576,28349,2022-05-29,1204.94,Delivered,2022-06
16050,673159,398075,2023-09-09,3593.09,Delivered,2023-01
16051,842699,53408,2023-05-13,2837.05,Delivered,2023-09
16052,166758,157325,2022-12-03,3217.18,Delivered,2023-01
16053,695727,65044,2022-02-27,3292.71,Delivered,2023-01
16054,774408,303344,2023-09-12,997.85,Delivered,2023-03
16055,991612,170784,2023-12-20,1801.85,Processing,2023-01
16056,542269,920993,2021-12-27,3729.36,Delivered,2022-02
16057,764652,401453,2022-09-19,3831.89,Delivered,2022-11
16058,419176,320384,2023-11-26,1048.66,Shipped,2021-12
16059,14067,266645,2023-06-02,3679.27,Delivered,2021-11
16060,834870,859758,2022-06-02,3715.54,Delivered,2021-12
16061,675183,340601,2021-12-09,2452.5,Delivered,2021-11
16062,984397,204286,2022-12-26,4051.59,Delivered,2023-07
16063,271033,331475,2023-04-18,4757.71,Delivered,2021-11
16064,699271,941582,2022-03-20,3900.39,Delivered,2022-04
16065,377608,53652,2023-02-17,1368.92,Delivered,2023-12
16066,963141,783910,2023-07-08,4016.26,Delivered,2022-03
16067,970849,265397,2023-07-28,3850.27,Delivered,2023-04
16068,649494,177602,2023-04-09,3285.48,Delivered,2023-02
16069,302768,588802,2023-07-16,1250.74,Delivered,2023-12
16070,917241,818224,2023-06-21,3630.63,Delivered,2023-06
16071,267522,777680,2022-08-24,1057.8,Delivered,2022-06
16072,333064,388058,2022-08-26,1374.41,Delivered,2023-09
16073,469940,921751,2021-11-21,2112.48,Delivered,2023-07
16074,55456,151431,2022-12-31,4251.25,Delivered,2022-12
16075,117466,793730,2023-08-01,1687.24,Delivered,2022-09
16076,859297,684245,2022-03-05,3919.18,Delivered,2022-05
16077,334846,376485,2023-11-26,4696.08,Shipped,2022-01
16078,752458,348572,2023-03-04,1189.84,Delivered,2023-08
16079,19689,807877,2022-08-16,78.39,Delivered,2022-01
16080,886728,9484,2022-09-04,4148.39,Delivered,2022-09
16081,293529,25083,2022-06-13,4838.91,Delivered,2022-10
16082,74657,257410,2022-10-14,3951.41,Delivered,2021-12
16083,383672,854458,2023-05-16,849.19,Delivered,2022-01
16084,802137,549819,2022-09-28,4899.18,Delivered,2022-02
16085,895209,788181,2022-01-31,1783.82,Delivered,2023-11
16086,960398,717206,2023-09-08,1444.2,Delivered,2022-03
16087,104428,112045,2023-05-16,1294.24,Delivered,2022-04
16088,793094,6066,2022-12-19,2453.48,Delivered,2022-11
16089,1397,827017,2022-03-20,4205.9,Delivered,2023-09
16090,436813,29762,2023-04-28,166.18,Delivered,2022-07
16091,7178,78182,2022-12-17,1773.08,Delivered,2021-12
16092,957090,573703,2022-12-09,4947.56,Delivered,2023-09
16093,504586,451332,2022-10-30,1414.89,Delivered,2022-02
16094,987661,910565,2022-01-14,4534.89,Delivered,2022-11
16095,553497,304844,2022-12-15,1441.9,Delivered,2023-07
16096,55237,814792,2021-12-15,2785.42,Delivered,2023-01
16097,407049,877536,2022-01-01,4541.42,Delivered,2023-08
16098,47397,521244,2022-08-23,931.87,Delivered,2023-09
16099,254073,512788,2023-04-13,3366.93,Delivered,2022-11
16100,730910,358880,2021-11-30,119.01,Delivered,2022-02
16101,19697,919768,2022-08-02,4770.02,Delivered,2023-01
16102,106285,53652,2022-04-15,1629.98,Delivered,2023-07
16103,582962,155623,2023-05-14,3468.04,Delivered,2022-02
16104,633084,662027,2022-06-07,3177.07,Delivered,2023-02
16105,154926,218249,2022-09-08,3910.02,Delivered,2022-06
16106,557556,838339,2022-07-11,2871.86,Delivered,2022-10
16107,363739,451835,2022-07-24,2138.12,Delivered,2022-07
16108,296061,32149,2023-09-25,760.49,Delivered,2023-06
16109,882792,410731,2022-06-21,4534.26,Delivered,2022-05
16110,991804,151035,2022-02-07,4632.64,Delivered,2022-10
16111,458709,820489,2022-12-26,1924.13,Delivered,2022-04
16112,71000,402106,2022-05-11,2146.97,Delivered,2022-06
16113,224892,315956,2023-08-25,3585.8,Delivered,2023-08
16114,756957,495138,2022-02-09,4933.09,Delivered,2023-02
16115,52295,553995,2022-01-05,4556.65,Delivered,2023-11
16116,306147,762642,2023-08-24,2098.7,Delivered,2022-04
16117,709484,978889,2023-05-27,2520.92,Delivered,2023-08
16118,907672,406893,2022-07-20,3328.55,Delivered,2023-04
16119,779691,882975,2022-01-04,1258.97,Delivered,2022-04
16120,513952,365286,2022-09-16,2556.71,Delivered,2023-06
16121,218041,452878,2023-12-22,1694.57,Processing,2023-03
16122,10802,315625,2023-03-25,4222.91,Delivered,2023-08
16123,3410,888992,2023-12-16,1698.12,Processing,2022-08
16124,924218,976874,2023-04-18,503.79,Delivered,2023-01
16125,608292,111171,2023-06-06,923.37,Delivered,2021-11
16126,569811,721979,2022-04-22,3206.46,Delivered,2023-03
16127,628648,512181,2023-12-07,2849.03,Processing,2022-04
16128,589198,901707,2023-10-02,1533.23,Delivered,2022-12
16129,476084,35971,2023-03-24,2686.8,Delivered,2023-06
16130,836009,220261,2023-02-26,2432.96,Delivered,2021-11
16131,4811,687429,2022-08-10,2284.81,Delivered,2022-10
16132,994267,690852,2021-12-02,3313.64,Delivered,2022-07
16133,817606,510016,2023-10-07,1013.9,Delivered,2022-01
16134,90295,217758,2023-05-01,3988.02,Delivered,2022-11
16135,484881,567048,2022-03-28,333.19,Delivered,2023-10
16136,388874,222690,2023-03-04,2934.45,Delivered,2022-08
16137,650525,673575,2023-05-18,2500.25,Delivered,2022-12
16138,678477,307081,2022-05-29,51.92,Delivered,2022-12
16139,889116,228581,2021-12-11,2512.18,Delivered,2022-04
16140,204061,126900,2023-04-25,4802.05,Delivered,2022-09
16141,585020,116788,2022-04-15,4223.67,Delivered,2022-06
16142,680750,234643,2022-05-02,1428.88,Delivered,2023-09
16143,616576,299435,2022-04-13,3245.96,Delivered,2022-03
16144,549887,68404,2023-01-03,4217.12,Delivered,2022-11
16145,690266,361400,2022-04-07,1914.31,Delivered,2022-12
16146,769968,610673,2022-05-25,4025.19,Delivered,2022-02
16147,452680,303769,2021-12-13,1820.63,Delivered,2022-08
16148,781006,959457,2023-09-07,2152.42,Delivered,2023-05
16149,452239,949136,2023-01-16,3524.91,Delivered,2023-12
16150,591207,26448,2023-05-18,4361.7,Delivered,2023-03
16151,361295,187511,2023-06-16,1491.18,Delivered,2022-11
16152,427420,194712,2022-05-31,4329.93,Delivered,2023-07
16153,507681,914278,2022-10-12,2048.43,Delivered,2023-12
16154,122306,551044,2023-10-24,1672.54,Delivered,2022-12
16155,655546,139005,2021-11-29,4373.05,Delivered,2022-01
16156,942686,959225,2022-10-24,720.12,Delivered,2022-10
16157,383297,763690,2022-07-14,3509.87,Delivered,2023-09
16158,37103,107949,2022-12-03,1234.83,Delivered,2023-05
16159,310901,872953,2022-08-12,2809.8,Delivered,2023-01
16160,305439,776216,2023-08-04,1213.69,Delivered,2023-09
16161,650162,838505,2022-07-05,3625.87,Delivered,2023-04
16162,787951,861018,2021-12-29,3169.43,Delivered,2022-07
16163,15159,275685,2023-04-17,1529.68,Delivered,2021-11
16164,796449,88356,2022-11-15,2093.44,Delivered,2022-12
16165,363803,431747,2021-12-03,3578.04,Delivered,2023-04
16166,156355,811756,2023-09-27,4641.59,Delivered,2022-07
16167,919779,999895,2023-11-27,2897.41,Shipped,2022-07
16168,448897,314497,2022-04-09,3451.06,Delivered,2021-12
16169,349631,234979,2023-08-27,1231.21,Delivered,2022-03
16170,478246,648408,2022-01-05,2303.22,Delivered,2022-08
16171,435599,452684,2023-09-18,666.11,Delivered,2023-11
16172,673576,290000,2021-11-19,3003.17,Delivered,2023-11
16173,897762,87657,2021-11-22,523.64,Delivered,2022-11
16174,625050,738539,2022-02-28,1476.56,Delivered,2023-01
16175,663571,712220,2022-12-18,1009.93,Delivered,2022-07
16176,793642,148208,2023-11-07,2538.74,Delivered,2022-06
16177,146671,33064,2023-05-05,3536.53,Delivered,2023-07
16178,535775,619648,2021-12-22,2818.08,Delivered,2023-10
16179,855754,581032,2022-01-27,3210.19,Delivered,2022-01
16180,493863,207247,2023-06-02,3520.67,Delivered,2022-06
16181,608038,473215,2022-06-15,1451.29,Delivered,2022-03
16182,38163,76147,2022-10-30,4770.01,Delivered,2022-05
16183,739471,18445,2021-12-12,437.96,Delivered,2022-09
16184,189678,413663,2022-12-03,917.57,Delivered,2022-03
16185,188354,553064,2022-06-28,1047.71,Delivered,2021-11
16186,16998,220659,2022-12-24,373.4,Delivered,2022-05
16187,744693,487556,2022-04-01,213.97,Delivered,2022-03
16188,959164,191739,2023-11-16,3293.69,Shipped,2022-06
16189,249159,353626,2023-08-26,1033.06,Delivered,2022-09
16190,300737,111173,2023-06-14,2686.98,Delivered,2022-07
16191,717167,22126,2022-07-14,3547.14,Delivered,2023-12
16192,544230,849285,2022-02-01,1857.51,Delivered,2023-07
16193,213135,376145,2023-12-09,2578.78,Processing,2023-03
16194,475162,877686,2022-01-04,1258.21,Delivered,2022-08
16195,32519,630445,2022-03-07,4241.38,Delivered,2023-05
16196,271359,15025,2022-05-31,2372.95,Delivered,2023-09
16197,240855,110962,2023-08-08,3615.03,Delivered,2022-04
16198,585240,161517,2022-10-08,4210.31,Delivered,2022-01
16199,594194,906384,2022-09-02,2424.51,Delivered,2022-01
16200,37531,874033,2022-02-17,560.79,Delivered,2023-03
16201,785538,43991,2022-01-23,1273.05,Delivered,2023-08
16202,771295,206939,2022-07-19,2896.52,Delivered,2022-08
16203,974889,341774,2022-08-17,1277.28,Delivered,2023-10
16204,711251,53132,2023-07-16,842.76,Delivered,2023-11
16205,797271,454052,2023-11-16,2374.55,Shipped,2021-11
16206,344136,585110,2023-10-10,2989.03,Delivered,2023-08
16207,438239,965449,2022-12-13,4066.81,Delivered,2022-11
16208,894081,788092,2023-10-10,798.64,Delivered,2023-08
16209,801525,438574,2022-08-18,179.7,Delivered,2022-11
16210,168144,320523,2022-02-24,3958.47,Delivered,2023-10
16211,428756,488942,2022-05-26,2449.25,Delivered,2022-10
16212,836756,524160,2022-08-05,2196.79,Delivered,2023-12
16213,82940,794664,2021-11-21,4159.58,Delivered,2023-01
16214,941855,757615,2022-06-05,4347.33,Delivered,2022-01
16215,439628,168312,2023-09-15,1222.0,Delivered,2021-12
16216,133017,767228,2023-06-10,3185.56,Delivered,2023-12
16217,753566,749430,2021-12-20,3972.55,Delivered,2022-11
16218,351048,77324,2023-06-11,73.7,Delivered,2023-11
16219,145201,238468,2022-07-29,3683.49,Delivered,2023-02
16220,239237,823087,2022-05-02,117.14,Delivered,2023-05
16221,386556,330437,2023-08-31,4644.72,Delivered,2022-10
16222,946068,776216,2022-11-16,89.13,Delivered,2023-06
16223,127615,838505,2023-09-24,4553.42,Delivered,2022-06
16224,250036,261965,2023-07-18,155.25,Delivered,2022-10
16225,76458,915567,2023-10-24,3245.49,Delivered,2023-12
16226,339310,466111,2023-08-04,3422.38,Delivered,2022-03
16227,376249,374761,2022-11-26,799.4,Delivered,2023-07
16228,520372,104382,2023-12-18,4671.43,Processing,2023-06
16229,583581,508879,2023-05-15,4280.02,Delivered,2023-02
16230,969403,944713,2023-04-28,3017.15,Delivered,2022-09
16231,507892,81430,2022-06-17,4427.03,Delivered,2022-12
16232,574231,823466,2022-09-03,3145.79,Delivered,2022-01
16233,313258,984113,2022-03-07,1696.93,Delivered,2023-02
16234,21195,326727,2023-10-10,4446.36,Delivered,2022-04
16235,63942,719546,2022-08-10,712.24,Delivered,2022-04
16236,665960,625419,2022-06-18,3362.49,Delivered,2021-11
16237,227397,426710,2022-09-25,3126.43,Delivered,2023-04
16238,746604,997387,2023-11-20,4954.9,Shipped,2022-05
16239,203692,761558,2022-03-26,1799.89,Delivered,2021-11
16240,371265,470659,2021-12-25,2810.06,Delivered,2023-12
16241,865339,733815,2022-02-09,1328.48,Delivered,2021-11
16242,757220,83005,2021-12-28,328.66,Delivered,2022-07
16243,916588,312133,2023-06-21,4358.49,Delivered,2022-03
16244,69531,901651,2022-03-20,1185.7,Delivered,2022-02
16245,633598,485996,2023-03-27,3982.43,Delivered,2022-07
16246,294228,939686,2023-06-04,1685.83,Delivered,2023-12
16247,816010,334793,2022-09-28,981.57,Delivered,2023-01
16248,852639,12215,2023-06-08,3125.85,Delivered,2023-10
16249,126649,775810,2022-02-16,1348.53,Delivered,2022-04
16250,947231,278738,2023-01-24,1699.6,Delivered,2023-04
