OrderID,CustomerID,OrderDate,TotalAmount,Status,OrderYearMonth
898338,478373,2023-11-12,4111.34,Processing,2023-10
271397,174402,2022-01-26,1716.82,Cancelled,2022-12
48020,680775,2022-01-15,3946.55,Delivered,2023-03
354493,58264,2021-12-26,896.92,Cancelled,2023-04
168010,665393,2023-08-27,2816.42,Cancelled,2022-08
142140,206168,2022-07-09,1179.93,Returned,2023-11
837125,250601,2022-06-19,329.5,Processing,2023-01
84591,674463,2023-02-08,3531.64,Delivered,2021-12
144571,525980,2023-05-23,1321.02,Cancelled,2022-07
943186,29762,2021-12-17,2509.71,Cancelled,2022-04
617741,225992,2023-10-12,3979.97,Shipped,2021-12
289909,923475,2023-05-16,1879.97,Returned,2023-09
527032,908937,2022-05-01,1367.64,Returned,2022-05
874,692241,2022-10-09,2740.26,Cancelled,2021-12
929191,869064,2022-10-22,3088.33,Shipped,2023-09
944346,85471,2023-05-09,1536.1,Delivered,2021-12
791540,218830,2023-07-25,4391.25,Processing,2022-12
772110,6722,2022-01-23,4480.96,Delivered,2023-02
290636,965987,2022-08-21,3164.67,Returned,2022-03
537107,577663,2023-05-18,3887.29,Returned,2023-11
12333,665708,2022-05-07,644.66,Cancelled,2022-06
841046,410297,2021-12-21,3303.07,Returned,2023-11
180934,72705,2022-12-31,1558.66,Processing,2022-08
536450,279607,2022-12-28,651.01,Shipped,2023-09
676512,423910,2023-09-16,129.03,Processing,2022-05
777717,28513,2023-11-11,3906.92,Cancelled,2022-06
452288,612088,2023-09-10,872.12,Shipped,2023-08
639294,285453,2023-07-19,2351.23,Cancelled,2022-04
448731,617838,2022-09-07,2881.98,Delivered,2022-04
675649,906587,2022-08-14,1368.74,Cancelled,2023-12
381995,293312,2022-01-04,4184.89,Cancelled,2022-12
330567,328684,2023-12-03,3817.89,Returned,2021-12
509639,368049,2022-09-20,3718.67,Processing,2023-10
990578,860598,2023-05-13,4843.92,Processing,2022-01
860267,867398,2023-08-31,3341.45,Cancelled,2023-11
461473,920573,2022-04-17,1080.11,Delivered,2022-03
91879,552750,2023-11-22,132.1,Processing,2023-04
908814,905898,2022-06-23,1782.47,Processing,2023-10
462995,879246,2023-10-30,3994.37,Delivered,2022-09
380723,446703,2023-08-17,3945.9,Returned,2022-10
625555,501293,2022-02-08,4815.32,Returned,2022-03
659013,967458,2023-10-01,1995.4,Processing,2023-12
340623,600476,2022-05-14,3401.05,Returned,2021-12
943135,570468,2022-12-09,4483.37,Processing,2022-01
885061,551465,2022-09-02,1537.11,Returned,2023-08
895258,527099,2023-12-10,1335.08,Processing,2023-03
987474,832775,2023-11-16,2867.8,Shipped,2023-01
757704,445273,2022-02-13,4515.25,Returned,2022-12
499900,617111,2022-06-19,3957.0,Delivered,2022-12
951246,688605,2023-12-16,3701.6,Returned,2022-01
565750,49274,2021-12-01,3932.18,Cancelled,2023-03
699163,892214,2022-03-04,484.39,Shipped,2023-04
282468,737613,2023-04-11,4958.59,Delivered,2022-10
227131,546412,2021-12-11,516.87,Shipped,2023-12
447031,562337,2022-09-25,3204.7,Delivered,2023-06
578151,101951,2023-03-31,1134.65,Cancelled,2023-01
925413,119634,2023-03-21,1050.01,Shipped,2023-07
867614,571606,2022-11-28,500.52,Delivered,2022-03
982493,4157,2021-12-16,3079.61,Returned,2022-04
526846,871441,2022-02-03,3304.64,Processing,2023-05
135791,715321,2022-09-07,3374.71,Processing,2022-05
118303,401801,2022-06-23,1931.54,Shipped,2021-12
805385,144590,2022-03-02,2643.71,Returned,2023-03
550156,480423,2022-10-29,2307.34,Delivered,2023-08
115416,251099,2021-12-11,4600.62,Cancelled,2022-01
763960,466743,2022-10-19,527.17,Cancelled,2022-05
290664,232009,2021-11-18,1670.92,Returned,2022-02
229437,243217,2022-01-03,512.21,Returned,2023-09
609848,512762,2022-04-08,4515.02,Shipped,2023-04
974244,321438,2023-07-10,4096.05,Shipped,2022-11
276587,157886,2022-03-05,2834.41,Returned,2021-12
974629,905256,2023-11-24,450.01,Shipped,2023-09
236869,933943,2022-12-16,3979.93,Returned,2023-11
629746,233184,2022-08-21,2337.24,Cancelled,2022-06
133939,488755,2021-12-20,2633.43,Returned,2023-06
421754,669525,2023-12-16,1861.29,Shipped,2023-08
989696,73546,2021-11-28,2935.46,Returned,2022-05
406696,504278,2023-04-30,3988.74,Returned,2022-12
331035,694082,2022-11-21,1436.25,Returned,2023-07
824341,200759,2022-02-18,3424.36,Returned,2022-06
199365,866959,2021-12-25,1446.57,Cancelled,2022-03
588996,515175,2023-05-27,4039.76,Returned,2022-11
716103,776520,2023-03-13,4789.32,Delivered,2022-12
993304,480911,2022-01-10,2850.6,Cancelled,2023-05
166790,557567,2022-05-24,2457.85,Cancelled,2022-08
78527,910963,2022-06-25,749.73,Shipped,2022-02
477455,144682,2023-04-14,4606.54,Returned,2023-08
283026,409996,2022-08-02,918.81,Returned,2022-04
317174,482207,2022-03-20,3428.05,Delivered,2022-02
431813,244336,2022-01-09,515.15,Processing,2022-07
943945,283304,2022-11-22,1581.9,Returned,2022-10
537577,13564,2023-11-24,4443.96,Shipped,2022-04
722989,811764,2023-03-11,4455.17,Cancelled,2022-06
758382,915820,2022-11-02,3441.88,Cancelled,2022-02
215013,45452,2023-06-14,2555.76,Processing,2022-04
589718,6434,2022-02-22,3912.54,Returned,2023-02
495121,470414,2022-09-25,3291.53,Returned,2022-03
582221,491575,2023-04-22,4191.23,Processing,2022-09
56984,669616,2022-05-31,1904.28,Processing,2022-06
445603,19800,2022-06-22,3804.32,Cancelled,2022-04
292884,133056,2023-03-22,3070.81,Processing,2022-02
193407,830856,2023-08-04,783.33,Returned,2021-11
328936,86307,2023-11-08,672.69,Returned,2023-06
934663,943001,2022-06-02,3418.63,Cancelled,2022-08
802724,626225,2022-12-16,4085.89,Delivered,2022-11
404688,736327,2021-12-17,521.35,Delivered,2022-03
722164,534914,2022-03-11,1295.78,Processing,2023-11
9684,699626,2022-11-21,4245.37,Cancelled,2023-03
724635,479112,2023-07-31,3636.15,Delivered,2023-08
456670,208799,2023-05-05,4821.76,Shipped,2022-09
804212,672284,2021-12-14,2578.35,Shipped,2023-12
652776,862025,2023-09-01,3463.06,Returned,2023-05
664405,535733,2022-02-12,3708.11,Delivered,2023-10
623496,17419,2022-10-11,1807.18,Processing,2023-03
275125,129388,2021-12-20,2531.17,Cancelled,2022-03
166266,722411,2022-08-04,1029.73,Delivered,2023-07
327744,118838,2022-11-05,3976.72,Delivered,2023-11
984436,367972,2022-03-22,122.53,Processing,2023-08
773890,261598,2022-04-21,2531.67,Returned,2021-11
612298,369288,2023-02-15,1983.83,Delivered,2022-01
665639,252408,2022-03-05,4611.45,Shipped,2023-03
115073,54249,2023-09-04,4903.65,Returned,2022-02
758835,996917,2022-11-28,2672.31,Shipped,2023-08
483696,190422,2023-04-04,3487.22,Cancelled,2023-09
402352,501003,2022-12-03,1907.38,Delivered,2021-12
431891,665393,2023-11-19,3709.28,Delivered,2022-08
482121,455901,2023-02-21,1620.74,Returned,2022-11
900046,14287,2022-10-20,2456.03,Shipped,2023-10
999598,868364,2022-02-14,2699.61,Shipped,2021-11
610749,369496,2022-05-19,2449.76,Processing,2022-05
375107,199164,2022-02-13,2544.88,Shipped,2022-05
899036,963830,2023-02-08,1838.56,Shipped,2021-12
856451,942012,2023-09-11,4767.83,Delivered,2023-05
929623,297142,2023-04-29,4239.93,Returned,2023-08
676908,271017,2022-07-25,2411.25,Delivered,2022-04
286609,531487,2023-06-15,1604.01,Returned,2023-06
864563,241067,2023-10-12,4303.75,Returned,2023-04
599678,853820,2022-10-29,3759.14,Returned,2021-12
833970,233665,2023-02-14,234.39,Delivered,2022-08
499783,289545,2023-03-14,2786.72,Processing,2023-06
698942,232229,2023-06-29,2847.24,Delivered,2022-03
190435,758694,2021-12-12,4145.0,Shipped,2023-02
47457,445308,2022-08-04,2935.28,Delivered,2023-12
442998,109980,2021-11-26,3587.5,Shipped,2023-10
759630,100679,2022-02-18,4701.36,Delivered,2023-09
617744,502103,2022-12-10,478.99,Returned,2022-12
206353,303593,2022-02-10,1125.63,Shipped,2022-04
878007,956482,2022-03-12,3248.51,Delivered,2022-11
115497,224895,2021-12-09,3684.66,Shipped,2023-05
55240,345708,2022-12-03,2232.06,Delivered,2022-11
373807,674325,2023-11-24,4700.7,Shipped,2022-06
530954,789261,2022-08-28,2713.23,Delivered,2022-07
388363,231862,2022-04-05,1402.83,Cancelled,2023-11
923566,180371,2022-03-14,4157.88,Delivered,2023-01
920666,523041,2022-06-16,1090.93,Processing,2023-10
748042,19626,2022-02-10,977.91,Cancelled,2022-04
942883,65904,2023-10-04,875.24,Delivered,2023-11
304415,464130,2022-05-20,539.42,Returned,2023-09
298956,441138,2022-02-16,3751.96,Processing,2022-02
564910,1015,2023-07-27,3731.56,Processing,2023-02
490560,33899,2023-03-09,4260.85,Processing,2023-01
762157,383121,2023-08-09,1719.87,Cancelled,2022-10
421509,856281,2022-09-08,3770.83,Delivered,2022-10
867364,586206,2022-03-16,2172.57,Returned,2023-06
167281,830993,2022-04-04,2596.12,Processing,2022-11
324493,248100,2023-12-24,4138.86,Returned,2023-06
852386,165729,2022-03-26,1896.58,Returned,2022-09
935083,967009,2022-07-01,4753.83,Processing,2023-08
71286,688842,2023-03-30,880.35,Cancelled,2022-12
911282,4179,2023-07-18,2910.09,Returned,2022-08
315638,194161,2023-12-17,2921.97,Processing,2022-12
529,624019,2023-08-05,880.96,Shipped,2023-04
355170,253235,2022-10-12,1710.62,Processing,2023-09
301110,762080,2023-03-28,4477.29,Cancelled,2023-09
430546,837703,2023-07-21,2072.72,Cancelled,2021-12
242660,503668,2022-12-28,2115.09,Delivered,2022-08
290309,739286,2023-11-01,4966.97,Shipped,2022-03
97646,919088,2021-11-25,3680.65,Returned,2022-06
557491,965334,2022-04-03,203.2,Shipped,2021-12
886366,209769,2022-07-09,2751.91,Delivered,2023-06
241870,87323,2022-05-18,4860.1,Shipped,2023-01
162403,965987,2023-03-25,493.32,Delivered,2022-02
779882,265021,2023-09-06,4247.08,Processing,2022-07
988423,448437,2022-10-08,1600.28,Cancelled,2023-09
638070,504925,2022-08-20,2128.27,Delivered,2021-12
954692,170581,2021-12-13,1654.28,Cancelled,2023-12
544192,380852,2023-06-18,4226.46,Shipped,2023-06
388263,196220,2023-11-26,4515.11,Delivered,2022-11
366270,492802,2023-05-25,1187.36,Returned,2022-11
659163,766146,2022-01-14,1097.16,Cancelled,2022-11
738590,907416,2023-11-26,3432.67,Delivered,2023-11
318322,665393,2023-08-05,1103.78,Delivered,2023-10
703589,485246,2022-07-26,1662.98,Returned,2022-04
318688,171295,2022-11-15,4765.36,Shipped,2023-02
35954,174179,2023-11-16,1241.6,Processing,2022-03
343101,712772,2022-08-29,4784.67,Processing,2021-12
825713,852523,2023-02-26,2281.23,Shipped,2023-10
970433,341853,2022-04-13,1047.14,Returned,2023-04
272722,103435,2022-11-27,2273.97,Returned,2023-02
699345,660460,2023-04-07,1404.7,Delivered,2021-12
745651,409408,2023-08-20,4424.31,Shipped,2023-07
64705,736979,2023-05-09,1228.66,Processing,2023-08
910594,269347,2022-01-25,1887.3,Processing,2023-10
569810,388601,2023-06-24,2761.4,Processing,2023-02
323401,107168,2022-11-20,3059.44,Cancelled,2022-11
884308,111173,2023-12-15,4840.42,Delivered,2022-04
427353,441251,2023-06-13,1766.18,Delivered,2023-01
796242,431683,2022-06-02,655.0,Delivered,2022-10
367796,147834,2023-10-01,1003.22,Processing,2022-08
542798,369829,2023-12-04,725.86,Shipped,2022-10
844329,915077,2023-04-02,3660.76,Returned,2023-06
402530,878240,2023-03-31,3690.65,Returned,2023-06
982434,625363,2023-10-11,4074.11,Shipped,2022-11
70571,275983,2022-06-11,1613.06,Shipped,2022-10
95713,614006,2022-10-10,672.67,Processing,2023-01
916448,29762,2022-04-24,4112.66,Returned,2022-11
436896,687936,2023-01-07,3310.17,Delivered,2023-09
279680,425653,2022-12-15,4822.89,Shipped,2023-08
955984,273833,2022-06-17,988.23,Cancelled,2022-09
45019,948011,2023-06-25,3351.65,Processing,2023-01
143041,451535,2023-01-04,476.0,Delivered,2022-09
479798,475965,2022-04-27,3224.64,Processing,2023-12
584695,825148,2023-01-01,1491.73,Processing,2022-04
219837,441815,2022-08-08,3210.75,Delivered,2023-10
896845,502752,2022-10-09,434.51,Shipped,2022-08
761932,569588,2023-12-11,4835.67,Cancelled,2021-12
983919,607975,2021-12-09,1540.37,Returned,2022-12
184611,426626,2022-05-19,3431.67,Processing,2023-10
442742,401828,2022-03-04,744.15,Processing,2022-10
950708,709712,2022-03-08,1367.08,Cancelled,2022-01
751877,380698,2022-09-06,1081.8,Shipped,2023-01
653555,559868,2022-05-14,2906.3,Delivered,2023-12
415236,63237,2023-04-17,3411.08,Delivered,2022-11
889061,559029,2022-07-17,1806.31,Processing,2022-12
154865,140514,2023-07-07,1504.44,Cancelled,2022-10
352377,731376,2022-04-14,1407.9,Processing,2023-10
377213,128085,2022-07-19,3247.59,Returned,2021-11
296377,792968,2022-01-22,2465.31,Shipped,2022-08
545762,257321,2022-08-26,2660.69,Processing,2023-05
324769,867398,2022-05-20,534.98,Shipped,2023-01
828154,329365,2022-10-09,1788.47,Returned,2022-06
491682,630931,2022-03-22,2934.18,Returned,2022-09
283752,330223,2022-07-11,2264.42,Processing,2023-12
78293,339489,2023-09-05,4676.63,Returned,2023-06
621624,383864,2023-07-12,3873.08,Delivered,2023-08
114434,816082,2023-12-03,3265.88,Cancelled,2023-01
121517,391284,2023-09-02,552.63,Returned,2023-01
32221,876021,2023-10-04,3821.63,Cancelled,2023-02
949532,767228,2023-09-05,278.26,Processing,2023-10
948687,145211,2023-04-15,2441.59,Returned,2022-05
637657,525750,2022-05-23,2920.65,Returned,2023-03
500562,780965,2022-05-07,373.62,Processing,2022-03
707779,141754,2023-04-30,3896.26,Delivered,2022-11
204564,140923,2023-10-09,3811.1,Cancelled,2023-09
636483,635770,2022-09-13,1079.48,Cancelled,2022-07
380137,920201,2022-12-10,3570.92,Processing,2022-07
272581,808356,2022-09-11,496.19,Processing,2022-05
10785,886869,2022-09-26,2471.84,Cancelled,2023-07
764345,312174,2023-07-19,782.49,Processing,2023-08
166200,242139,2021-12-25,2209.21,Returned,2022-11
575853,917508,2022-02-22,4090.85,Cancelled,2023-02
363367,252564,2023-04-15,2649.92,Shipped,2021-12
88110,794851,2022-09-09,534.61,Delivered,2023-06
604182,485396,2022-07-20,4051.07,Delivered,2023-09
448281,496717,2023-07-29,2222.93,Cancelled,2023-07
38592,736983,2023-05-18,51.63,Cancelled,2023-01
280435,204924,2022-10-12,2996.92,Shipped,2023-02
728697,871552,2023-07-23,2647.28,Cancelled,2022-08
521908,218488,2023-12-06,4022.91,Cancelled,2023-05
598246,352204,2022-08-20,1675.97,Returned,2023-10
480376,651925,2022-12-14,83.45,Delivered,2023-02
444778,694576,2023-01-21,4977.96,Delivered,2022-04
842993,135116,2022-08-11,2508.27,Returned,2023-04
513558,238719,2023-02-10,4461.11,Delivered,2022-11
567679,342369,2023-08-31,368.09,Returned,2022-10
518211,180129,2023-10-06,1154.12,Cancelled,2023-09
382377,252142,2022-12-20,4929.46,Delivered,2022-09
442244,381212,2023-04-16,2326.74,Shipped,2021-12
577301,26481,2022-06-08,456.07,Processing,2021-12
585568,59562,2023-05-24,2841.79,Cancelled,2023-11
120903,34072,2023-10-07,2226.58,Delivered,2023-07
753894,990620,2022-01-17,3426.14,Cancelled,2023-01
62649,205679,2022-10-05,4723.62,Returned,2022-05
163933,344205,2023-03-24,2773.37,Delivered,2022-12
653573,116201,2023-08-07,276.8,Cancelled,2022-10
811643,740446,2023-10-17,796.6,Returned,2023-06
259457,789560,2023-01-18,4672.28,Processing,2022-03
683396,309534,2022-09-04,4868.14,Returned,2022-08
700669,734178,2023-01-24,4117.55,Shipped,2022-03
688337,441962,2022-01-06,2626.22,Cancelled,2021-11
812102,473103,2022-05-22,1722.9,Returned,2022-09
280749,23840,2023-01-10,2491.34,Cancelled,2023-05
374342,13712,2023-05-08,3325.15,Cancelled,2023-12
249015,241385,2022-02-28,4141.5,Delivered,2023-10
28295,580034,2022-03-30,2965.79,Shipped,2023-01
74641,528504,2023-12-15,3627.78,Cancelled,2022-09
835115,939532,2022-06-18,1709.78,Processing,2022-06
966294,332474,2022-09-29,4938.65,Returned,2023-06
848487,666529,2023-11-21,1443.02,Processing,2022-07
103,474717,2021-11-30,527.03,Returned,2022-11
71601,148835,2023-09-04,1451.57,Cancelled,2022-08
371285,635696,2022-08-17,4104.96,Processing,2022-10
660350,736014,2023-11-03,3444.85,Cancelled,2022-05
769520,230855,2022-08-16,2303.43,Shipped,2023-12
169085,955065,2023-10-05,4758.54,Delivered,2023-09
185459,458937,2023-06-04,3091.64,Shipped,2023-03
261994,651310,2022-01-01,1496.66,Shipped,2022-02
490542,930742,2023-10-28,237.25,Cancelled,2022-04
748888,758937,2022-09-05,2340.71,Shipped,2022-03
761826,54077,2023-11-12,3421.85,Returned,2022-10
382874,324347,2022-01-27,231.24,Cancelled,2022-02
996913,721772,2022-05-05,568.02,Returned,2023-08
347648,996766,2023-07-28,1318.67,Delivered,2023-12
638129,408997,2022-03-27,696.3,Shipped,2023-07
153434,938935,2021-12-03,910.76,Returned,2023-12
274669,198658,2021-12-09,894.55,Processing,2021-12
174244,639927,2022-05-26,3119.21,Delivered,2023-01
711990,369153,2023-03-18,3991.58,Shipped,2022-10
589782,692506,2023-03-04,2792.4,Processing,2022-02
960277,145636,2023-07-12,996.64,Processing,2022-07
957358,901108,2022-08-30,3150.49,Shipped,2023-08
610822,886729,2023-04-13,428.29,Processing,2022-09
1655,67862,2023-05-23,2272.89,Delivered,2022-12
410762,508071,2023-11-18,4984.55,Shipped,2022-12
277892,679931,2022-05-03,4545.62,Delivered,2021-12
52494,616811,2022-05-31,2634.42,Returned,2022-01
429090,14434,2023-07-21,1535.95,Shipped,2022-08
13650,725286,2022-12-16,2825.9,Delivered,2022-07
11202,809971,2022-12-07,1207.31,Returned,2021-12
850125,300377,2022-01-27,3669.9,Delivered,2022-01
142634,222294,2022-10-16,3478.34,Processing,2022-10
862951,579811,2023-11-20,1574.27,Returned,2023-03
525917,953969,2022-05-04,1063.21,Processing,2022-10
100845,549915,2023-03-03,806.24,Processing,2022-08
880950,949786,2023-08-08,4044.61,Cancelled,2022-02
228907,242602,2022-03-26,2868.31,Cancelled,2022-07
879561,994459,2022-05-24,133.47,Shipped,2023-08
973899,504697,2023-10-23,4899.97,Returned,2023-01
430207,732410,2022-06-26,2550.17,Returned,2023-08
476783,733442,2022-03-10,4343.21,Delivered,2022-02
302058,403922,2023-06-11,4872.46,Cancelled,2022-04
279330,930691,2022-05-06,1433.2,Cancelled,2022-05
472745,804296,2021-11-20,1169.7,Returned,2022-04
384700,693883,2022-12-16,1376.56,Processing,2022-07
761265,677630,2022-08-30,3754.32,Returned,2022-04
957344,151355,2023-06-22,4378.5,Cancelled,2022-12
780730,791754,2023-02-09,3814.35,Cancelled,2022-12
384824,403983,2023-01-14,2054.52,Returned,2022-09
255289,213250,2023-10-31,4008.79,Cancelled,2023-07
628899,243217,2022-03-26,836.03,Processing,2023-12
791276,474975,2022-09-10,1785.77,Cancelled,2022-01
354703,945347,2022-11-07,183.47,Returned,2021-12
346306,188075,2023-10-27,2225.45,Delivered,2022-10
162401,990348,2022-01-01,2209.37,Processing,2022-06
627976,718777,2023-09-07,1873.59,Cancelled,2022-05
61422,432848,2022-07-29,3132.24,Processing,2022-08
344857,773485,2022-02-19,3390.0,Cancelled,2023-12
139797,209836,2023-09-12,3093.33,Processing,2023-08
377940,273678,2022-01-04,2610.83,Delivered,2021-11
359140,700949,2023-10-10,1182.39,Shipped,2023-11
392665,59726,2022-01-26,2659.49,Returned,2022-09
639532,240629,2022-10-29,3329.59,Cancelled,2023-11
855233,558286,2022-01-05,1210.08,Delivered,2023-07
759065,485885,2022-07-15,4225.86,Shipped,2022-01
348994,315995,2022-03-25,355.03,Processing,2023-06
217216,380081,2023-10-18,1506.89,Processing,2021-11
215988,9664,2021-12-31,4056.15,Returned,2022-08
716687,716940,2022-07-19,1619.52,Cancelled,2022-03
242110,225486,2022-03-03,1922.08,Shipped,2022-09
858475,216496,2022-06-05,1881.97,Delivered,2023-07
314680,584033,2023-08-17,4336.69,Shipped,2023-01
440074,956482,2022-04-22,2138.23,Shipped,2022-10
831915,401990,2022-04-14,2926.59,Returned,2022-12
855417,799254,2022-07-19,1045.51,Cancelled,2023-03
466710,45505,2022-01-23,4649.63,Returned,2021-12
130945,736014,2022-10-14,4320.62,Processing,2022-07
734308,1200,2023-06-10,4788.52,Returned,2022-02
638667,230280,2023-09-10,1440.2,Processing,2022-04
685650,377471,2022-02-17,2463.44,Shipped,2022-03
165920,589699,2022-04-16,4835.7,Returned,2023-09
654956,571960,2021-12-22,2766.48,Returned,2023-10
979416,225837,2023-11-17,4922.56,Shipped,2023-11
162898,350677,2023-09-15,2544.03,Delivered,2023-03
24760,450333,2023-09-05,2047.98,Shipped,2023-05
235038,860641,2023-07-14,2173.56,Shipped,2021-12
185586,961602,2022-08-17,3412.31,Delivered,2023-01
945430,407285,2022-07-14,4569.34,Cancelled,2022-09
127892,525052,2022-05-14,2752.06,Processing,2023-11
680167,637376,2022-05-07,3895.85,Processing,2023-06
900957,51569,2022-02-22,2826.97,Delivered,2023-11
167495,586235,2022-08-31,1322.21,Processing,2022-03
133542,355147,2022-12-17,3172.64,Delivered,2023-01
165437,210975,2022-05-05,3213.73,Returned,2023-07
945324,307465,2022-06-24,614.68,Returned,2023-02
880032,41640,2022-09-19,310.42,Cancelled,2023-01
495662,322301,2022-06-02,457.62,Returned,2023-08
726974,107984,2023-12-07,1247.86,Processing,2022-08
133248,184185,2021-12-29,4093.7,Returned,2023-09
835117,841682,2022-11-27,893.64,Returned,2022-10
831617,435413,2022-05-07,963.83,Returned,2023-02
988145,34307,2021-11-16,3845.81,Processing,2022-11
693021,941649,2023-01-21,3836.54,Shipped,2022-02
669115,220659,2023-05-08,4102.45,Delivered,2023-09
877621,34723,2022-12-25,1302.3,Cancelled,2023-11
357981,273468,2023-09-18,4204.8,Delivered,2022-07
523725,909227,2023-05-15,3830.24,Cancelled,2022-05
509029,944713,2022-01-08,2377.8,Delivered,2023-03
146842,24870,2023-12-19,61.13,Delivered,2023-12
122910,520860,2022-05-12,4044.86,Processing,2023-09
627370,872900,2021-12-23,3539.27,Delivered,2022-07
377330,634639,2022-02-15,2211.75,Processing,2022-09
894126,587077,2022-10-16,3858.2,Cancelled,2023-02
574693,820763,2023-01-09,3246.87,Shipped,2023-09
371958,710587,2022-03-11,4922.28,Cancelled,2022-09
427656,573008,2022-07-22,2268.37,Returned,2022-09
730599,554292,2021-12-04,1776.65,Processing,2023-05
705002,249809,2022-03-04,1986.0,Returned,2022-07
780140,324035,2023-07-15,3922.07,Delivered,2022-03
672902,326214,2023-05-28,1866.67,Cancelled,2022-07
665900,66151,2023-06-30,943.14,Delivered,2023-03
723278,14836,2023-06-05,690.46,Cancelled,2023-10
464273,339833,2022-01-09,4505.52,Shipped,2023-02
425781,998854,2023-11-14,3755.25,Delivered,2023-06
264429,277472,2022-03-27,2406.81,Processing,2023-11
244004,325650,2022-12-25,732.97,Delivered,2023-09
254759,266313,2022-03-27,4457.68,Shipped,2022-01
149373,18594,2021-12-18,3799.63,Shipped,2022-10
29923,121254,2022-10-25,391.04,Delivered,2022-01
893222,225778,2022-04-13,1725.66,Shipped,2023-11
832299,448765,2022-01-15,415.39,Shipped,2022-02
727298,70798,2022-09-18,4353.18,Processing,2022-03
6781,896160,2022-04-16,2019.37,Delivered,2021-12
916569,433702,2022-04-11,2267.99,Cancelled,2022-04
283433,151637,2023-10-09,1000.07,Shipped,2023-09
685421,777146,2022-08-24,3808.67,Returned,2022-02
943749,571694,2022-07-03,3072.84,Processing,2023-08
825208,951397,2022-05-04,4673.8,Returned,2022-11
723798,706699,2022-08-03,4546.03,Shipped,2022-12
828795,469609,2022-06-25,4045.59,Returned,2023-07
878754,533831,2021-11-30,235.78,Shipped,2022-09
537586,111897,2023-06-17,1514.7,Processing,2023-03
487154,407547,2022-06-20,2376.09,Cancelled,2023-10
525878,399492,2022-09-24,2086.62,Shipped,2022-10
548910,459186,2022-10-03,2900.34,Returned,2022-05
791909,445295,2022-09-10,1963.01,Returned,2022-05
619286,835824,2022-10-10,3648.08,Delivered,2022-01
410931,984681,2022-04-04,2136.99,Returned,2022-11
199636,333186,2023-02-27,4362.3,Shipped,2023-01
686246,252310,2023-09-08,3093.56,Cancelled,2022-10
234142,270169,2023-04-26,1667.84,Delivered,2022-11
231419,669141,2023-04-10,1686.93,Returned,2022-06
639224,148317,2023-10-06,4495.13,Cancelled,2022-12
597177,11236,2021-12-25,333.82,Shipped,2022-10
214708,30872,2022-09-28,3375.62,Shipped,2022-01
657859,477790,2022-09-30,866.86,Delivered,2023-10
121766,816429,2022-02-15,1157.79,Returned,2023-12
434531,518317,2022-06-12,1239.91,Delivered,2022-11
93031,383597,2023-12-16,1417.66,Returned,2022-10
768236,441251,2023-02-22,1984.6,Shipped,2022-07
85101,110757,2022-08-12,2566.29,Delivered,2023-12
328770,589527,2022-02-26,3269.44,Delivered,2023-04
240548,775114,2022-08-24,3696.79,Cancelled,2023-05
416897,391089,2023-08-11,2953.51,Delivered,2022-05
120604,951518,2023-11-05,4683.41,Cancelled,2023-08
672368,945957,2022-07-01,2361.84,Cancelled,2023-10
258801,430346,2022-11-10,415.55,Processing,2023-09
559254,473103,2023-02-05,391.3,Cancelled,2022-04
676187,116770,2023-01-17,4940.8,Cancelled,2022-04
491222,668691,2023-01-30,1550.25,Shipped,2023-05
296442,49606,2023-06-26,2850.66,Cancelled,2022-01
740295,890155,2023-07-31,2383.48,Cancelled,2023-07
692522,637481,2023-05-18,3279.12,Delivered,2022-06
542183,378726,2022-06-02,4173.75,Delivered,2023-01
700150,244336,2023-01-01,1850.52,Shipped,2022-03
896099,719546,2022-12-29,793.89,Returned,2022-01
607016,23523,2022-04-27,4122.52,Shipped,2022-03
119834,680394,2022-07-03,4048.42,Processing,2022-09
855451,861533,2023-01-01,2279.67,Cancelled,2023-10
729554,277472,2021-12-14,4789.34,Shipped,2022-08
933004,519868,2022-12-30,2113.11,Processing,2021-12
442127,488705,2023-08-10,2336.15,Shipped,2023-04
462658,106659,2023-03-21,2546.1,Delivered,2023-11
60984,992887,2021-12-12,556.28,Cancelled,2022-11
191774,795810,2023-01-14,579.29,Cancelled,2023-10
449445,295202,2023-11-04,1286.48,Returned,2022-01
674766,778471,2022-10-13,2244.19,Returned,2023-02
139521,931901,2021-12-08,2226.83,Processing,2022-12
810427,171674,2022-06-21,3216.32,Cancelled,2023-11
959286,106871,2023-02-15,3174.94,Cancelled,2022-03
782287,649396,2022-11-26,2163.29,Delivered,2022-01
885002,500163,2021-12-09,2518.08,Cancelled,2023-04
890084,354684,2022-09-07,2016.72,Shipped,2023-08
267712,373940,2023-03-26,1270.66,Cancelled,2023-11
419108,49972,2023-04-16,1108.76,Delivered,2022-02
216459,487260,2023-05-28,2706.81,Processing,2023-11
692284,456498,2022-02-17,4888.97,Returned,2021-12
678291,930683,2023-07-31,4296.51,Returned,2023-04
758422,698857,2022-12-13,2894.08,Delivered,2023-03
372654,677098,2021-11-20,4175.12,Shipped,2023-07
277945,738621,2023-06-11,2010.01,Returned,2023-03
44241,84513,2023-05-23,3544.26,Returned,2023-03
908435,859758,2023-04-24,4163.03,Processing,2022-10
649798,800079,2023-09-17,3646.84,Processing,2022-10
251475,748391,2023-10-04,1545.71,Cancelled,2023-12
138361,899714,2023-08-06,4588.5,Returned,2022-08
