OrderID,CustomerID,OrderDate,TotalAmount,Status
588602,10973,2023-06-29,150.77,Cancelled
30465,797539,2022-02-15,4918.21,Cancelled
774384,667703,2022-07-13,2166.56,Delivered
194716,906415,2023-06-29,55.97,Shipped
490847,895161,2022-12-22,1266.26,Delivered
245487,194030,2022-09-24,4805.32,Returned
88030,809507,2022-06-27,602.5,Cancelled
6474,914278,2022-10-23,1578.23,Processing
825429,238820,2022-03-08,514.91,Shipped
266865,489021,2023-05-09,4712.49,Shipped
293034,571960,2022-12-10,3365.45,Delivered
588973,258527,2023-05-07,3534.61,Returned
175912,462161,2022-12-23,3843.18,Shipped
989038,180251,2022-03-30,2174.63,Delivered
978961,529026,2022-02-06,3477.61,Returned
610686,132064,2021-12-06,4598.93,Delivered
750099,844207,2022-07-06,3044.96,Shipped
302920,479556,2023-09-07,4114.45,Returned
943251,445222,2023-04-22,3580.54,Shipped
397992,109631,2023-01-02,1027.54,Processing
617218,846915,2022-06-19,2743.52,Returned
773358,312352,2023-02-28,1974.99,Cancelled
349234,800508,2023-07-21,1272.33,Returned
558575,524868,2022-09-27,696.48,Delivered
134957,111029,2022-02-20,777.28,Delivered
521661,685998,2023-08-08,1392.86,Processing
110773,632937,2022-04-21,4735.75,Processing
893606,824727,2022-06-12,1440.86,Shipped
147885,183108,2023-11-15,3670.0,Returned
923180,56074,2023-10-14,706.78,Cancelled
745686,100127,2021-12-18,1558.77,Cancelled
440233,714561,2022-03-10,3571.13,Shipped
653428,278883,2023-03-11,663.39,Returned
302569,150144,2023-06-10,3355.79,Shipped
954965,947402,2023-08-16,1627.93,Processing
707468,97633,2022-12-07,3785.52,Shipped
575422,314813,2022-09-15,971.41,Cancelled
423677,983592,2021-11-20,357.4,Cancelled
902511,951185,2023-09-23,3556.46,Cancelled
228565,895435,2023-03-19,470.61,Shipped
390822,722939,2022-07-19,2153.67,Cancelled
97032,782087,2023-03-20,1784.8,Shipped
966332,185523,2021-12-20,424.83,Returned
132157,117589,2022-06-23,2978.21,Cancelled
343995,686977,2023-02-19,1536.93,Cancelled
341601,480303,2022-10-31,163.09,Returned
774865,710287,2022-04-02,171.81,Returned
247588,919088,2023-04-14,1849.49,Shipped
155728,673588,2022-10-07,4722.63,Shipped
765754,536293,2023-08-12,3231.29,Delivered
71709,339549,2023-02-11,1245.23,Delivered
948076,791601,2023-03-22,2419.27,Shipped
582107,749371,2022-10-29,1309.15,Processing
592636,933170,2022-05-03,1342.76,Delivered
63414,697653,2023-10-10,4779.11,Cancelled
600898,885777,2022-10-03,3724.81,Shipped
691250,432862,2023-07-08,2023.62,Processing
96039,925295,2022-04-24,4261.88,Processing
702759,845255,2023-04-02,4513.82,Shipped
321670,788802,2022-07-03,3007.09,Processing
598924,114237,2022-08-10,1863.42,Delivered
484088,138061,2023-09-27,4172.54,Shipped
490229,573426,2022-12-25,2655.11,Shipped
78285,222294,2022-09-06,3126.14,Processing
17563,733311,2023-05-12,3602.19,Shipped
689421,567410,2023-08-05,4499.02,Delivered
580130,571694,2022-08-18,4704.45,Cancelled
652424,450333,2021-12-20,3710.84,Shipped
504350,238546,2022-02-06,1965.89,Delivered
157565,257410,2023-04-16,3626.34,Cancelled
894780,613655,2023-05-27,3816.03,Processing
138281,395969,2022-10-27,1577.65,Processing
339463,85193,2023-10-22,2403.6,Cancelled
203402,165195,2023-01-30,4837.4,Processing
251181,448636,2022-07-24,2317.87,Processing
636024,118467,2022-10-30,578.39,Shipped
374813,583861,2023-10-12,1419.0,Returned
764969,295792,2023-04-16,4442.16,Processing
732016,507164,2023-06-27,2339.04,Delivered
939055,130668,2022-05-11,3506.31,Delivered
798451,56074,2022-09-24,4796.21,Returned
839261,455572,2022-09-26,1048.02,Returned
31879,946703,2023-08-11,2746.47,Processing
128159,216801,2023-02-12,3805.15,Cancelled
556856,386606,2022-12-11,4700.14,Cancelled
438685,32731,2022-06-21,108.1,Shipped
338093,782902,2022-09-03,1780.46,Cancelled
76741,817820,2023-10-06,1762.38,Delivered
44576,224254,2022-05-14,4083.77,Delivered
791886,58390,2022-08-01,3630.54,Processing
391876,502022,2022-03-13,1325.95,Returned
535133,27157,2023-03-07,2185.15,Cancelled
371600,896730,2023-04-19,1456.78,Cancelled
841374,594647,2022-06-14,4229.01,Returned
184161,975576,2022-02-04,504.07,Returned
125838,20875,2022-02-16,192.21,Delivered
632481,622870,2023-02-25,684.43,Processing
112860,235576,2023-04-15,1181.27,Returned
732560,916016,2023-04-12,3912.09,Processing
510863,12890,2022-10-17,1951.65,Delivered
987765,426025,2021-12-11,2498.59,Cancelled
474854,745606,2022-12-14,4726.81,Delivered
85229,265260,2022-10-11,3361.69,Cancelled
508673,438288,2022-04-09,4557.68,Returned
305753,771470,2021-12-25,4997.55,Cancelled
235783,116938,2023-01-19,2693.86,Shipped
188750,776001,2022-09-14,2982.59,Delivered
672887,650814,2023-11-16,4562.78,Cancelled
68065,959243,2023-09-26,4493.24,Processing
37447,392684,2023-08-02,3669.33,Processing
394934,824639,2022-06-02,1033.06,Shipped
265622,769188,2022-12-10,1298.19,Delivered
842334,210975,2023-10-14,1861.24,Processing
590570,57225,2023-07-21,942.83,Shipped
77038,10912,2023-06-08,1237.08,Delivered
969396,522128,2023-05-04,624.44,Returned
530128,744611,2023-10-16,4646.66,Shipped
197243,461744,2022-11-11,1432.57,Processing
398697,909141,2023-07-19,4079.06,Processing
997770,579731,2023-08-31,327.0,Cancelled
477621,104041,2022-02-16,906.19,Cancelled
229067,478931,2022-09-19,2242.85,Shipped
156305,752080,2023-06-09,4120.31,Delivered
249555,530774,2022-09-29,4077.73,Shipped
932360,474602,2022-03-19,4141.03,Shipped
35274,789587,2023-09-22,615.43,Shipped
869221,267320,2022-04-19,2070.52,Returned
65819,427182,2023-08-17,4682.51,Shipped
209709,955490,2023-08-17,3819.52,Processing
872393,778183,2023-07-26,3581.98,Returned
32600,182417,2023-09-10,1171.6,Cancelled
276785,312343,2023-02-08,654.76,Cancelled
242022,890214,2022-12-10,3902.93,Returned
71956,168686,2022-08-19,1312.48,Processing
84341,939750,2022-06-12,3580.33,Delivered
631005,152130,2022-10-29,4569.31,Returned
308881,933709,2023-04-15,3178.73,Returned
975374,427636,2022-03-02,1059.12,Shipped
178816,213964,2023-08-21,1499.25,Processing
446810,466438,2023-08-30,4679.91,Returned
835028,337392,2022-11-19,574.75,Returned
510024,65744,2023-04-08,3002.16,Delivered
729012,945871,2022-03-27,3475.36,Shipped
807791,26333,2023-05-06,1742.18,Processing
65996,692765,2023-02-20,2384.45,Returned
960802,527594,2021-12-27,1203.15,Cancelled
239204,717121,2023-04-01,277.83,Cancelled
931832,356955,2022-03-07,224.36,Returned
127969,650695,2022-04-20,2591.96,Processing
574924,956999,2023-01-21,913.06,Delivered
149605,51569,2022-01-06,3596.95,Shipped
490213,490522,2021-12-30,2626.73,Processing
653028,248868,2022-08-11,1772.77,Returned
595177,84513,2023-05-19,144.93,Cancelled
428972,675657,2023-02-19,258.12,Processing
170410,186240,2021-11-21,4729.31,Cancelled
606680,199821,2022-06-24,2616.92,Processing
499251,374107,2022-06-04,3121.55,Cancelled
463015,463279,2023-01-21,4833.63,Delivered
160925,175071,2023-02-23,2890.14,Processing
536400,46564,2022-01-09,3042.73,Cancelled
797790,483237,2022-10-19,1353.65,Processing
257327,858315,2023-06-17,2896.42,Returned
92372,589285,2022-08-29,3006.51,Cancelled
192928,458997,2022-05-06,4653.13,Shipped
309280,132918,2021-12-27,2245.9,Returned
328803,424578,2022-05-27,3531.91,Processing
805221,317869,2022-05-15,2496.1,Processing
91722,769002,2023-05-28,4922.93,Delivered
538118,927923,2022-09-06,742.36,Processing
503485,223936,2022-03-17,4163.14,Shipped
507178,961985,2023-01-15,619.49,Shipped
882424,824014,2023-10-30,2158.77,Cancelled
391053,245666,2022-01-08,2583.64,Delivered
934455,902958,2023-02-15,2742.09,Delivered
565134,6169,2023-02-10,4945.26,Cancelled
45386,78901,2023-07-23,2136.11,Delivered
906578,360025,2022-09-14,572.4,Returned
352423,410570,2023-09-01,851.46,Cancelled
602041,480550,2022-06-04,2907.39,Cancelled
751052,784332,2022-09-30,2030.75,Delivered
786187,469336,2023-03-07,2480.69,Returned
199090,990348,2022-11-27,939.43,Processing
875448,588231,2022-09-28,3671.45,Shipped
290183,977557,2022-03-04,2010.56,Shipped
627344,186029,2023-10-09,4232.41,Processing
654116,284008,2023-06-13,1959.92,Delivered
50993,86244,2022-11-09,3644.64,Processing
49712,133505,2023-05-23,4207.53,Processing
636615,614112,2022-01-11,2520.63,Cancelled
361124,761165,2022-08-30,1933.21,Delivered
362145,906415,2022-05-16,2593.14,Shipped
199235,44505,2022-06-03,1615.82,Cancelled
350808,869186,2022-03-28,2109.48,Shipped
490768,224168,2022-03-24,4556.51,Shipped
857362,931901,2022-01-19,1581.69,Cancelled
558714,76147,2022-12-24,2272.65,Shipped
49467,497480,2021-12-08,4661.87,Shipped
513482,173451,2021-11-23,339.05,Shipped
81359,682890,2023-03-17,3318.9,Shipped
765670,232050,2022-04-07,1807.93,Cancelled
337013,208658,2022-06-27,2821.05,Processing
551569,958344,2023-10-18,4814.29,Delivered
143961,33768,2022-11-09,2079.47,Processing
132967,761408,2022-01-08,3304.53,Delivered
97039,318119,2023-03-25,3344.35,Cancelled
375782,886374,2022-12-23,3504.63,Returned
768452,992151,2022-06-21,1363.49,Returned
819555,348132,2023-01-01,4101.08,Shipped
817281,783966,2023-08-27,4806.3,Shipped
19490,234350,2023-03-09,3134.58,Shipped
596437,348572,2022-02-19,4477.99,Returned
852345,440328,2023-10-02,456.28,Returned
453452,534404,2023-02-25,3385.57,Cancelled
554712,151517,2023-08-07,1097.83,Delivered
994744,178100,2023-06-16,2862.55,Shipped
153342,45505,2023-09-10,1994.34,Returned
50844,544605,2023-04-20,4978.41,Delivered
97611,202473,2023-07-30,3655.2,Shipped
929233,59563,2023-02-14,2349.36,Returned
547907,828955,2023-06-30,2731.78,Shipped
887497,273923,2023-04-08,750.89,Returned
301990,362278,2022-03-08,2369.65,Shipped
955109,904269,2023-02-14,4104.51,Processing
383248,818204,2022-12-07,2367.12,Processing
203948,378931,2022-09-08,498.2,Processing
440693,577485,2022-03-28,4465.61,Shipped
74235,381142,2023-05-19,1916.83,Returned
149944,871675,2023-04-24,3155.34,Delivered
158351,911522,2022-01-03,981.57,Cancelled
175645,925728,2023-09-28,1170.16,Returned
572618,260495,2022-01-15,990.03,Cancelled
726231,494702,2023-06-27,3042.35,Shipped
208123,642502,2023-07-06,4005.06,Delivered
238198,970629,2023-10-11,2095.87,Processing
723265,581009,2022-01-14,1441.69,Cancelled
218230,599033,2023-08-13,3363.37,Cancelled
947757,396765,2023-03-03,3413.32,Delivered
927428,885692,2022-01-17,4497.59,Processing
350248,130695,2023-10-30,1933.76,Processing
691806,284106,2023-06-29,1568.84,Returned
111798,265525,2022-01-05,3162.13,Processing
774281,25747,2022-05-20,3270.96,Processing
208907,911933,2023-08-20,3182.38,Cancelled
398994,959554,2023-05-12,2624.45,Cancelled
662477,562337,2023-05-08,3314.3,Returned
892714,595215,2023-03-24,1560.7,Cancelled
981264,535733,2023-01-05,3899.04,Shipped
176490,711262,2022-07-14,2774.48,Processing
647264,987316,2022-07-10,283.6,Delivered
972987,854907,2023-11-05,2470.33,Returned
163186,611260,2022-08-27,2654.62,Returned
208119,549828,2023-08-28,3510.12,Shipped
778731,127858,2023-01-20,3228.61,Delivered
143052,224117,2023-08-25,3091.23,Processing
132104,355160,2023-10-01,1433.84,Cancelled
317148,913214,2022-07-23,4803.9,Delivered
699685,994626,2023-09-02,3927.07,Processing
31577,318834,2023-10-10,989.87,Processing
276903,659769,2023-09-13,2653.7,Cancelled
984331,76355,2023-11-15,4173.47,Cancelled
248747,82346,2023-06-15,4724.76,Shipped
56446,71234,2021-11-28,2951.74,Cancelled
14698,714964,2023-10-28,4728.97,Processing
689349,681516,2023-02-14,683.69,Shipped
905472,821313,2022-05-28,1734.49,Cancelled
593375,260673,2023-09-03,373.24,Delivered
472631,288643,2023-07-14,3739.74,Processing
966514,629535,2022-02-13,178.05,Processing
394855,146088,2023-09-11,4067.4,Delivered
332469,880392,2023-05-02,4640.65,Delivered
154269,989082,2022-02-20,3574.86,Shipped
11047,868178,2023-08-14,1999.32,Delivered
721453,450677,2022-01-03,313.07,Returned
827630,561198,2023-02-13,4527.45,Delivered
917940,482207,2022-10-11,2857.32,Processing
641453,81389,2022-06-24,482.74,Returned
593737,315468,2022-10-18,2835.32,Shipped
358072,234643,2023-01-14,2341.54,Processing
214263,512181,2023-03-26,3540.57,Returned
348837,1427,2022-05-25,1044.8,Cancelled
338269,952482,2022-06-21,4757.26,Cancelled
994422,841682,2022-09-23,1510.16,Returned
504615,409481,2022-11-29,234.97,Delivered
5953,746436,2023-04-28,4852.65,Returned
754246,678959,2023-07-19,2332.25,Delivered
450994,109154,2023-05-09,3011.68,Cancelled
870046,350785,2023-07-17,2643.47,Shipped
507342,61744,2023-02-27,594.51,Processing
28362,335931,2022-01-15,2309.9,Returned
73704,329512,2022-09-13,2005.09,Delivered
946256,361067,2021-12-20,4085.23,Delivered
992402,79888,2023-05-12,492.46,Cancelled
401782,588040,2022-06-12,4555.05,Shipped
650423,298198,2022-06-12,4745.49,Shipped
652171,475927,2022-11-04,2625.46,Shipped
369869,925295,2022-07-25,3089.26,Delivered
301604,976979,2023-05-22,4633.92,Shipped
343178,249211,2023-05-13,1294.74,Shipped
880644,719115,2021-12-13,1982.74,Cancelled
48281,647519,2022-01-31,2518.26,Returned
575663,727446,2023-06-15,2735.41,Returned
548545,629832,2023-06-21,1044.5,Shipped
639563,169666,2022-05-15,3140.59,Delivered
711657,166217,2022-11-25,595.45,Delivered
454947,88763,2023-06-26,4206.64,Delivered
551151,11765,2023-02-13,2455.91,Shipped
510344,525816,2022-12-19,2887.78,Cancelled
514435,779161,2023-09-09,3409.93,Processing
412125,867549,2022-12-25,2377.89,Shipped
852210,481492,2021-12-27,1451.24,Returned
344118,458508,2022-02-14,1541.68,Cancelled
620211,439875,2022-11-11,4627.51,Shipped
653827,343754,2022-06-04,1734.12,Returned
755483,933170,2022-08-28,888.74,Cancelled
637754,4157,2022-06-19,1529.0,Returned
305308,280362,2023-06-17,4776.65,Processing
992312,997387,2022-09-17,1100.76,Cancelled
514768,56236,2022-12-31,182.09,Shipped
315044,383597,2022-12-19,4037.34,Cancelled
606157,373182,2023-03-30,923.16,Delivered
511469,536093,2022-02-08,2809.47,Delivered
721002,584215,2023-06-25,883.58,Cancelled
742888,657268,2023-08-10,3712.97,Returned
187278,304292,2022-09-11,2779.49,Returned
793824,712365,2022-07-13,3316.67,Shipped
486550,357559,2023-09-13,4546.93,Processing
323994,797621,2021-12-12,530.31,Shipped
397244,324215,2021-12-28,2919.91,Processing
639733,990454,2022-09-20,4213.29,Shipped
657077,624026,2022-09-01,330.81,Processing
979784,217446,2022-09-17,1693.47,Returned
493698,706116,2023-06-11,2080.51,Shipped
487770,40733,2021-11-24,235.01,Returned
852042,306204,2022-11-14,579.34,Cancelled
438829,305469,2022-12-24,2410.44,Returned
903911,187795,2022-10-24,3138.88,Returned
820225,791528,2022-07-27,112.37,Delivered
967316,148030,2022-08-02,1577.41,Shipped
469282,604807,2022-06-25,811.25,Delivered
872551,75877,2023-04-11,4541.61,Processing
974197,323973,2022-10-23,2135.67,Processing
675853,788450,2022-05-30,3063.56,Cancelled
702188,636668,2023-04-15,4797.75,Shipped
426916,305347,2023-01-17,3659.53,Cancelled
839716,156179,2023-09-01,749.1,Processing
132421,207932,2021-12-02,1458.04,Cancelled
175604,500852,2022-10-23,3534.18,Shipped
775477,929655,2022-01-27,2839.66,Processing
924766,883143,2022-09-21,2212.5,Returned
749053,651230,2022-05-01,2548.43,Returned
377638,773639,2022-10-29,3085.63,Processing
928412,445359,2023-03-17,2132.19,Processing
885984,657111,2023-08-27,1130.43,Cancelled
328950,541294,2023-05-05,3284.86,Returned
309498,996388,2022-06-29,3716.03,Shipped
213954,396711,2023-08-12,3450.33,Cancelled
381303,900904,2022-02-14,3425.47,Processing
779395,150279,2022-11-27,4089.91,Returned
866387,927957,2023-02-17,3287.71,Processing
535865,698246,2023-07-08,2719.17,Shipped
797549,868150,2022-03-16,1183.72,Delivered
132084,190222,2023-04-12,2396.86,Delivered
239944,279935,2022-09-01,2516.57,Delivered
477071,479556,2021-11-26,4175.09,Processing
778365,920201,2021-12-15,1910.0,Cancelled
678701,779714,2023-02-18,1217.27,Delivered
632129,618,2022-01-02,578.88,Cancelled
398243,372209,2023-02-02,3889.72,Processing
382221,235003,2021-12-22,4509.47,Shipped
493307,255353,2022-11-03,287.93,Cancelled
794598,627430,2023-07-19,1661.89,Processing
495701,619320,2023-01-05,1099.52,Processing
526623,537646,2022-12-18,3240.24,Cancelled
194227,767988,2023-02-23,4600.61,Processing
35699,60218,2022-11-24,1822.37,Processing
905272,223140,2022-05-03,1961.49,Delivered
928652,987043,2022-10-03,4422.06,Returned
116373,371906,2022-04-20,3551.18,Processing
132737,964365,2022-10-07,4078.9,Processing
240950,324022,2021-12-05,2131.13,Shipped
842845,783286,2022-10-24,1002.72,Returned
726482,373456,2022-11-19,2963.16,Delivered
874361,852265,2022-02-03,2988.07,Delivered
16501,987834,2023-10-28,1305.92,Delivered
255024,867541,2022-10-01,3927.52,Cancelled
558451,653016,2023-04-06,2139.3,Cancelled
271130,872741,2022-05-26,4660.38,Returned
241319,211368,2022-04-03,3383.93,Cancelled
941277,11835,2023-08-17,2810.22,Cancelled
277739,348074,2022-07-11,3602.29,Processing
282184,650695,2022-05-11,239.98,Returned
862305,385816,2023-08-07,3931.92,Delivered
644950,547324,2023-08-09,1044.96,Cancelled
511932,824014,2022-04-12,1918.44,Cancelled
253317,921810,2023-02-26,1956.35,Delivered
645225,881347,2023-07-30,3738.47,Shipped
173648,279607,2022-10-25,4278.31,Processing
570090,454195,2022-01-21,4754.01,Processing
448979,606063,2022-01-13,2157.32,Returned
145056,740049,2023-02-11,4221.09,Processing
559395,52518,2023-04-16,1787.67,Returned
322336,523726,2023-10-19,3102.57,Delivered
901764,125818,2023-06-21,121.19,Shipped
443847,558286,2023-07-19,3189.1,Cancelled
90808,273678,2022-05-21,270.29,Processing
967681,724971,2023-06-18,721.61,Cancelled
165798,554830,2023-06-20,355.29,Cancelled
723953,913214,2023-02-19,1153.99,Cancelled
86600,85113,2022-06-14,2381.81,Returned
856270,216801,2022-08-20,2084.2,Delivered
138443,231361,2023-02-25,764.08,Processing
209362,351054,2023-03-06,560.36,Delivered
296493,312937,2022-07-26,381.91,Shipped
200563,36538,2022-04-29,222.28,Delivered
663703,942471,2022-11-08,2441.9,Cancelled
887783,43382,2022-05-06,1762.49,Delivered
715608,996566,2023-09-20,3685.78,Shipped
69517,546101,2023-02-16,4461.13,Cancelled
126375,34777,2022-04-22,63.96,Returned
479552,653789,2023-07-16,2611.3,Processing
635575,925838,2023-10-30,2174.92,Processing
761147,409463,2022-11-28,2288.51,Cancelled
140135,518759,2022-01-05,1855.36,Shipped
826808,654568,2022-08-01,553.63,Cancelled
97233,511003,2022-06-30,2235.81,Processing
696809,512429,2023-04-06,2666.53,Delivered
665862,385973,2023-03-27,3766.62,Delivered
163704,883741,2021-12-16,4555.41,Cancelled
438364,700067,2023-06-14,1361.47,Returned
262161,714239,2023-07-18,1398.59,Shipped
774114,811568,2023-01-28,3947.3,Delivered
744672,402586,2023-01-06,557.34,Returned
535482,63535,2022-09-11,1915.21,Cancelled
845281,739302,2022-07-01,1218.19,Cancelled
515641,788405,2023-11-16,1493.5,Cancelled
238639,250545,2022-01-11,3966.26,Returned
347172,501356,2023-02-04,2603.16,Returned
897567,177019,2023-03-26,772.73,Delivered
450244,286139,2023-02-16,3994.06,Shipped
917759,775194,2021-11-26,2006.44,Shipped
636835,948960,2023-01-21,4647.11,Shipped
658419,887710,2023-03-04,1659.72,Delivered
493482,330437,2022-10-05,3254.11,Processing
829022,592127,2022-10-14,1763.91,Processing
378709,357514,2022-12-14,4915.17,Delivered
647764,270815,2022-12-23,2730.51,Returned
194700,699284,2023-11-05,2356.28,Processing
10602,639393,2023-05-20,1972.92,Shipped
71818,595840,2023-09-13,2063.52,Shipped
588925,964917,2022-08-13,4297.37,Cancelled
453870,140424,2023-08-12,2141.12,Cancelled
537575,496337,2023-01-02,4621.36,Delivered
897266,264675,2022-12-05,4214.09,Processing
647940,780545,2023-03-04,1907.09,Cancelled
679773,954300,2022-09-30,610.86,Processing
328123,833950,2023-04-12,1806.81,Shipped
596115,286699,2021-12-19,1783.23,Delivered
826852,110392,2022-08-01,3054.25,Processing
934241,878499,2022-08-22,180.04,Shipped
521153,24677,2023-06-05,1742.7,Returned
245442,920073,2023-07-02,4512.7,Cancelled
565093,300107,2023-09-22,457.47,Processing
765943,570742,2022-06-28,104.73,Delivered
219248,641742,2023-04-24,2965.01,Returned
981335,524579,2022-04-08,3043.73,Processing
704965,866992,2022-05-10,782.27,Cancelled
20928,543337,2023-01-15,1362.8,Shipped
898441,573605,2022-10-27,2962.88,Delivered
602838,960735,2023-04-25,477.46,Returned
930592,348065,2022-02-22,4678.3,Shipped
36328,786870,2023-11-13,4695.71,Returned
711244,664922,2023-09-24,687.73,Shipped
172402,411365,2023-03-09,4657.44,Processing
742894,664099,2023-11-14,1185.97,Shipped
426127,432862,2022-05-01,369.09,Returned
171971,733939,2022-12-03,2977.91,Delivered
703738,233184,2023-06-29,2469.95,Shipped
2016,471776,2022-03-12,2374.84,Processing
854592,664917,2023-08-07,2770.55,Processing
631739,668376,2023-10-20,3652.56,Returned
802898,699824,2022-03-20,3213.05,Delivered
915003,850487,2022-11-01,2256.47,Cancelled
871411,968349,2023-11-14,2406.72,Processing
482140,292002,2022-02-22,2150.59,Delivered
106625,299538,2023-06-15,1955.64,Shipped
497854,58471,2023-06-17,2199.7,Delivered
720543,503668,2023-05-18,3189.92,Returned
646857,733289,2023-01-05,1740.65,Processing
497874,76147,2023-04-02,2365.03,Processing
217558,514038,2022-04-17,3350.64,Returned
411060,466572,2023-02-12,2352.25,Delivered
856807,904233,2022-12-20,1007.91,Cancelled
175997,360606,2023-09-22,2385.48,Returned
813629,285731,2022-12-12,390.2,Processing
98261,827732,2022-01-03,887.79,Delivered
371106,235919,2023-09-10,3031.16,Shipped
299940,962405,2023-04-25,3506.94,Delivered
462581,302568,2023-06-14,2170.33,Processing
240282,980557,2022-11-10,864.88,Returned
522864,269707,2023-09-28,305.43,Processing
988853,45090,2023-10-20,2304.13,Shipped
802257,418331,2022-11-08,2652.85,Shipped
976734,367490,2022-04-28,498.43,Shipped
778103,420978,2023-09-09,191.84,Delivered
193240,798750,2021-11-30,1214.58,Processing
597556,495493,2023-09-18,4731.3,Returned
211362,442990,2023-03-19,4647.47,Returned
374060,15670,2023-03-17,3698.38,Returned
767129,237815,2021-12-13,620.18,Processing
146034,589402,2022-12-04,1107.13,Processing
421239,572013,2022-03-11,4948.67,Delivered
614589,368246,2022-06-10,4227.7,Processing
553277,898114,2022-04-23,3583.29,Processing
890741,908771,2023-03-28,4576.89,Cancelled
781540,329653,2022-01-10,3019.41,Shipped
78960,973710,2022-04-03,416.55,Shipped
636099,921751,2022-06-08,1635.45,Cancelled
812066,901345,2023-01-12,4926.04,Processing
965620,113997,2022-04-03,4123.06,Returned
810534,589285,2023-01-08,712.24,Shipped
598432,614024,2023-02-11,457.92,Shipped
151165,286908,2022-10-20,3882.36,Delivered
515824,486654,2023-09-20,293.95,Shipped
129233,294433,2023-02-05,2232.85,Processing
750291,244899,2022-06-08,1402.14,Shipped
669451,679931,2023-01-22,3218.09,Processing
141339,345858,2023-07-01,2227.61,Processing
766954,875076,2023-04-19,1135.21,Delivered
642028,685145,2023-10-01,642.28,Cancelled
474130,329214,2023-03-26,3254.1,Returned
2052,273203,2023-01-21,211.58,Delivered
909586,64442,2023-01-16,52.85,Cancelled
35758,675669,2023-09-25,2971.49,Shipped
425290,701435,2023-06-15,1775.55,Cancelled
352875,872259,2023-04-03,1534.56,Shipped
736354,532361,2023-10-04,3198.04,Delivered
827028,629279,2023-04-19,3183.21,Returned
737423,780082,2023-06-29,816.41,Shipped
77965,57738,2022-05-24,4682.82,Shipped
946137,324533,2022-02-01,2467.03,Delivered
179561,616166,2022-04-09,442.29,Delivered
678066,435805,2022-07-21,3081.92,Delivered
487242,9953,2023-01-28,1544.87,Delivered
755216,224338,2022-06-23,508.18,Cancelled
904706,719546,2022-08-11,3240.42,Shipped
260794,15265,2022-02-28,3676.01,Delivered
781046,292189,2022-03-01,2067.38,Delivered
799984,794231,2023-02-25,2291.53,Shipped
259172,560512,2022-01-30,1401.8,Shipped
551079,733245,2023-09-08,2185.64,Processing
52156,711551,2023-02-01,427.75,Shipped
875711,652542,2022-02-09,2858.49,Delivered
711423,162952,2022-07-13,2397.2,Cancelled
177729,600954,2023-02-08,534.2,Processing
137634,184717,2023-04-28,1397.87,Cancelled
214177,318901,2022-11-02,2004.48,Cancelled
738358,688522,2022-08-18,4984.47,Shipped
463947,429024,2023-01-09,4977.68,Cancelled
470098,476421,2022-04-11,1408.81,Delivered
674696,247731,2022-06-27,4599.33,Returned
644639,627430,2023-05-30,3776.19,Cancelled
768611,954399,2023-01-07,1844.64,Delivered
116405,941679,2022-05-15,3302.12,Returned
300177,275685,2023-08-24,2497.48,Returned
456604,212335,2023-08-17,1192.54,Cancelled
322989,681812,2023-09-20,3689.65,Processing
198101,457295,2022-08-22,2084.87,Shipped
900883,665052,2022-05-11,2081.07,Cancelled
292530,472003,2022-09-12,3152.86,Cancelled
111184,68706,2023-06-07,3085.59,Shipped
144345,988790,2023-04-23,2123.6,Returned
759373,831081,2022-09-09,2097.26,Returned
504427,380698,2023-06-16,3536.2,Cancelled
535722,398441,2022-08-07,4883.77,Processing
579380,992156,2022-08-03,2562.18,Shipped
334485,878443,2023-08-04,151.98,Shipped
833054,623929,2023-01-05,2152.76,Cancelled
449768,668619,2022-01-03,2536.23,Shipped
977141,929123,2023-08-28,3256.5,Delivered
470653,656826,2023-09-10,2664.07,Cancelled
865592,549830,2023-09-26,3599.61,Delivered
904723,201831,2023-06-06,4890.2,Returned
643861,413971,2022-11-27,1883.07,Shipped
417935,677130,2023-07-16,3083.94,Shipped
103333,452358,2022-04-24,3907.94,Cancelled
168993,941649,2022-07-13,641.6,Shipped
481775,277212,2023-04-04,456.97,Cancelled
944462,583790,2022-03-20,1092.4,Cancelled
710674,567242,2023-08-18,142.02,Shipped
590628,270169,2022-07-04,3840.13,Cancelled
92524,816593,2022-05-15,3203.53,Cancelled
863098,549979,2021-12-05,2342.46,Processing
261127,925388,2023-03-17,2356.56,Processing
481538,385477,2023-07-03,655.31,Delivered
553519,591445,2022-07-29,4386.71,Shipped
235352,545714,2022-11-19,4882.95,Shipped
428459,369816,2022-10-08,3670.9,Cancelled
568594,818850,2022-03-23,3259.22,Returned
593185,352721,2022-12-08,3108.93,Returned
408868,536986,2023-02-05,237.13,Delivered
195920,733939,2023-10-31,2324.91,Delivered
887529,696115,2023-07-29,4192.0,Processing
713852,907476,2022-03-30,2280.91,Cancelled
528518,311868,2022-07-26,3009.61,Returned
605526,652164,2023-09-28,3254.51,Returned
64527,965391,2022-12-17,2564.17,Delivered
30479,501487,2023-03-04,705.67,Processing
633667,272059,2022-06-16,4343.16,Cancelled
146340,962580,2022-09-22,3559.6,Shipped
979220,9953,2022-09-24,3540.62,Shipped
660581,597927,2022-11-27,4772.66,Returned
58218,860914,2022-06-15,2162.54,Processing
144361,885167,2023-09-22,632.34,Cancelled
306563,326727,2023-05-22,942.25,Shipped
630585,941144,2022-05-03,4966.94,Delivered
940925,36697,2023-06-03,3317.15,Cancelled
