,OrderDetailID,OrderID,ProductID,Quantity,Price
15369,401474,920947,2508,1,579.92
15370,479606,805121,7795,1,856.06
15371,564333,137077,2206,1,1483.74
15372,686582,258230,5624,1,1235.6
15373,880825,158440,8121,1,330.78
15374,993812,981949,4462,2,1294.08
15375,330210,882453,2202,2,995.02
15376,949759,522393,3090,1,130.39
15377,68033,556327,1738,1,483.88
15378,453580,171314,4071,2,956.73
15379,398573,831639,2427,4,1322.63
15380,12184,207101,5026,2,753.2
15381,300875,437787,1073,1,1184.89
15382,587966,390807,4592,3,1198.67
15383,634585,449742,5704,1,590.77
15384,364219,602456,3449,1,103.22
15385,179468,194701,5619,2,1312.08
15386,266751,561371,1958,2,411.77
15387,850607,224052,8769,1,192.04
15388,93493,699273,6927,1,856.41
15389,643774,418649,1530,1,1056.51
15390,365978,769968,4969,2,889.71
15391,833691,916144,345,1,1220.68
15392,570657,164618,98,4,1237.05
15393,457708,655176,9502,3,57.03
15394,386339,790797,1161,2,1186.47
15395,390182,34642,8971,1,402.55
15396,507033,986200,1219,2,967.23
15397,476890,714891,9502,1,57.03
15398,92067,17606,1958,4,411.77
15399,18342,853608,6963,1,703.49
15400,687978,648344,7635,2,678.72
15401,80263,435984,217,1,101.36
15402,995075,488368,9436,3,344.19
15403,286709,352217,2614,1,638.09
15404,886561,405463,3030,1,542.4
15405,811470,976067,4337,1,391.66
15406,764375,449008,158,1,1018.56
15407,383174,611029,8188,4,267.66
15408,176150,691401,9891,2,1002.8
15409,159268,112133,4131,1,1449.82
15410,127987,799049,8167,5,183.11
15411,185360,940006,3030,1,542.4
15412,862549,968586,2523,4,58.5
15413,861999,745986,4438,3,1256.48
15414,655411,631966,2865,3,217.48
15415,751752,682226,8463,1,295.87
15416,557372,558672,8134,1,142.15
15417,769417,986866,5963,1,1175.81
15418,382469,188254,8875,1,398.36
15419,80567,741106,9891,2,1002.8
15420,949550,745383,6770,1,752.17
15421,579910,509878,5999,4,143.62
15422,74220,274685,9536,3,1208.91
15423,218578,459533,9280,1,669.08
15424,284031,567379,5967,2,494.37
15425,296283,848167,3090,3,130.39
15426,415003,892171,8040,3,1262.0
15427,792899,948300,3952,1,790.0
15428,419182,903852,3966,1,1442.35
15429,402196,289876,3030,2,542.4
15430,960548,878299,485,1,333.43
15431,727819,177428,4337,1,391.66
15432,73684,819873,1512,2,950.25
15433,23818,548548,641,2,677.15
15434,180615,491389,6436,1,351.84
15435,996111,134068,5963,1,1175.81
15436,825542,717440,2614,1,638.09
15437,507338,953973,5337,2,181.97
15438,353403,215988,8017,1,917.44
15439,874146,669794,8241,2,1102.11
15440,181814,199133,4969,1,889.71
15441,9459,460745,2949,4,1392.35
15442,713269,5890,5099,1,320.43
15443,599817,781288,641,1,677.15
15444,297152,601828,1869,2,1174.09
15445,202214,524371,8121,2,330.78
15446,11090,888558,2865,1,217.48
15447,260137,45151,7566,2,335.17
15448,433694,151742,1958,2,411.77
15449,302892,98275,4131,3,1449.82
15450,846077,515187,9120,2,1483.46
15451,919058,149269,12,2,1460.7
15452,617216,859907,4131,1,1449.82
15453,725562,77628,7174,1,223.3
15454,341730,565299,6446,3,98.32
15455,496427,687935,8875,3,398.36
15456,188422,13165,8746,1,236.28
15457,946816,903322,5998,2,1431.07
15458,499153,649187,688,1,1114.22
15459,614297,244552,2949,2,1392.35
15460,877359,70378,345,2,1220.68
15461,350282,48153,835,1,895.44
15462,106526,717109,8769,4,192.04
15463,132845,549569,1043,2,1360.73
15464,47433,191169,4462,4,1294.08
15465,318218,299075,8241,3,1102.11
15466,22891,106972,12,2,1460.7
15467,168633,344679,4755,2,220.96
15468,267282,618182,1958,1,411.77
15469,174071,897001,5726,3,636.42
15470,280942,210615,5239,1,947.58
15471,241128,682580,8044,1,521.48
15472,359609,549354,3942,1,658.25
15473,758315,441300,1893,1,705.31
15474,895247,792962,6963,3,703.49
15475,447930,380634,98,3,1237.05
15476,37268,224545,835,1,895.44
15477,859476,583603,8862,1,219.82
15478,636173,570008,7761,2,310.8
15479,510744,25736,6766,1,1327.85
15480,268979,618254,7022,1,846.92
15481,524885,234170,6001,1,1150.41
15482,570231,985812,158,1,1018.56
15483,528381,121381,641,2,677.15
15484,555819,661106,4335,2,420.54
15485,472662,669494,12,1,1460.7
15486,168005,600656,1799,1,1367.5
15487,717808,311518,2512,1,1277.95
15488,525753,836030,4313,1,1464.61
15489,591838,634226,793,1,1396.95
15490,936464,726986,1871,1,966.19
15491,72480,454989,9410,1,594.08
15492,463164,146075,6520,1,1359.76
15493,503121,929345,5619,1,1312.08
15494,438411,902418,1566,1,591.2
15495,438062,977660,5188,2,889.98
15496,662853,36984,835,1,895.44
15497,641415,896094,876,1,430.56
15498,494423,122867,5967,1,494.37
15499,250225,581926,8121,4,330.78
15500,658022,335188,3942,1,658.25
15501,604123,711067,7866,1,1210.48
15502,800838,174408,7022,1,846.92
15503,201979,235540,8076,1,655.6
15504,554233,345654,8040,1,1262.0
15505,693565,957776,5475,2,182.27
15506,898170,848872,9891,1,1002.8
15507,880016,690709,5324,1,1495.85
15508,815722,28941,9450,3,103.25
15509,460154,240712,6149,1,1189.75
15510,856222,700280,2107,1,854.64
15511,598548,917293,9891,1,1002.8
15512,332085,358415,4455,1,771.96
15513,839989,915018,3962,1,582.1
15514,235316,135933,5141,1,847.68
15515,888954,242704,2323,2,163.41
15516,345385,281368,5624,1,1235.6
15517,130321,664682,8762,1,1070.52
15518,459970,220910,1095,2,1349.17
15519,303659,969978,5619,1,1312.08
15520,110261,623954,4248,2,525.49
15521,179595,765393,4500,1,748.89
15522,517646,676523,6749,1,969.27
15523,314917,160130,5963,2,1175.81
15524,748408,912305,661,3,861.91
15525,716076,288589,6302,4,1175.16
15526,205359,953575,3966,2,1442.35
15527,563875,772987,8167,1,183.11
15528,276745,346074,2226,1,1315.98
15529,304482,746753,7866,1,1210.48
15530,562179,11031,3449,3,103.22
15531,43927,601676,9120,2,1483.46
15532,685894,170034,4755,1,220.96
15533,136866,642085,5704,2,590.77
15534,124292,690941,5382,3,993.32
15535,895418,255385,2886,1,1362.09
15536,546965,400606,2427,2,1322.63
15537,468208,644161,8027,2,1430.95
15538,445620,427569,7177,2,883.85
15539,703839,887476,7747,2,740.59
15540,263530,949322,8862,1,219.82
15541,325613,156463,3449,1,103.22
15542,460470,718053,5806,4,1451.93
15543,580793,894776,3942,1,658.25
15544,908361,52682,2994,2,356.35
15545,780372,940425,5998,2,1431.07
15546,424241,379630,4438,1,1256.48
15547,733838,642040,8769,2,192.04
15548,234648,623657,793,1,1396.95
15549,882631,244160,7566,4,335.17
15550,859112,636552,9854,2,716.26
15551,824405,898269,5806,1,1451.93
15552,705179,858448,2994,1,356.35
15553,367804,992114,3246,1,1464.29
15554,635601,368081,2066,1,1364.6
15555,180189,459148,5967,1,494.37
15556,280025,388738,5864,3,1417.44
15557,717628,363732,5806,4,1451.93
15558,749931,851093,6001,2,1150.41
15559,680765,317834,7140,4,383.44
15560,635102,779618,8188,2,267.66
15561,630166,270090,835,2,895.44
15562,681290,90456,9677,3,845.49
15563,763800,14991,5624,1,1235.6
15564,134151,437295,9194,4,544.04
15565,190250,765518,6711,2,265.31
15566,51181,588673,7761,1,310.8
15567,860720,522952,5881,2,51.44
15568,278476,301141,2206,1,1483.74
15569,193765,926103,4592,2,1198.67
15570,192960,570325,2886,4,1362.09
15571,465162,786342,1799,1,1367.5
15572,760231,816380,4131,1,1449.82
15573,566499,889384,2066,2,1364.6
15574,799280,923084,5026,2,753.2
15575,279688,890310,7453,1,1298.95
15576,681636,586467,6070,2,1154.63
15577,866618,635996,1887,1,801.03
15578,661249,501331,8784,2,550.3
15579,623967,434764,5759,3,1355.49
15580,955858,193983,2059,2,1455.41
15581,387645,497491,5099,1,320.43
15582,960888,842993,7774,2,1078.55
15583,835742,314991,223,2,241.64
15584,473770,64122,7795,4,856.06
15585,290433,444829,1043,3,1360.73
15586,762567,586286,1089,2,1373.0
15587,524765,547152,584,1,1194.22
15588,634680,891175,2456,3,741.07
15589,952670,428405,8875,1,398.36
15590,947498,316225,3687,1,969.4
15591,508935,143726,5619,2,1312.08
15592,498993,601891,8784,2,550.3
15593,49890,176621,9280,1,669.08
15594,330624,195795,5864,2,1417.44
15595,372343,300936,6711,3,265.31
15596,356873,365807,4462,2,1294.08
15597,86573,976960,5704,1,590.77
15598,712836,947524,6302,3,1175.16
15599,721504,873181,3797,3,862.43
15600,718838,920947,2865,2,217.48
15601,768092,947131,9450,1,103.25
15602,160337,585324,7550,3,211.52
15603,550657,433404,4335,1,420.54
15604,918165,933724,9280,1,669.08
15605,146214,656639,584,1,1194.22
15606,626870,708660,4537,1,641.1
15607,716903,999395,661,1,861.91
15608,466544,295146,5963,1,1175.81
15609,364627,328127,1308,2,193.92
15610,962502,438685,2066,2,1364.6
15611,662805,332820,5806,1,1451.93
15612,294976,886679,2456,1,741.07
15613,76837,884702,12,3,1460.7
15614,182615,718416,2579,2,1152.56
15615,945472,728744,6970,2,1322.29
15616,800329,722548,3966,1,1442.35
15617,36770,167088,8938,3,363.71
15618,957259,482305,6001,1,1150.41
15619,502781,469987,3942,2,658.25
15620,278882,989340,1819,2,627.02
15621,806506,917152,8027,2,1430.95
15622,627216,713823,4592,1,1198.67
15623,230975,21853,1219,2,967.23
15624,743467,599227,6070,2,1154.63
15625,405577,829598,7177,2,883.85
15626,575489,492960,7566,1,335.17
15627,84577,669269,1219,3,967.23
15628,500327,649311,1738,1,483.88
15629,612465,886407,6162,1,1018.48
15630,364984,290818,7140,1,383.44
15631,18682,326096,2994,1,356.35
15632,740260,816919,1073,4,1184.89
15633,221328,371885,8769,3,192.04
15634,768418,222750,5141,2,847.68
15635,419984,136219,5188,4,889.98
15636,641838,835801,8862,2,219.82
15637,602677,884575,4337,1,391.66
15638,779115,151486,6927,2,856.41
15639,307963,76926,5864,1,1417.44
15640,110121,383355,4335,3,420.54
15641,846731,778056,1161,2,1186.47
15642,984919,513781,2202,1,995.02
15643,995945,335523,4270,1,1471.99
15644,602558,271130,4071,3,956.73
15645,871805,782314,7761,1,310.8
15646,514010,934373,1756,3,705.37
15647,929364,63833,4500,3,748.89
15648,192658,463015,7866,1,1210.48
15649,965737,535556,1871,1,966.19
15650,308327,986799,4337,2,391.66
15651,495175,860743,8456,1,537.95
15652,199403,629431,9410,1,594.08
15653,663646,215080,8027,1,1430.95
15654,764131,600571,6162,1,1018.48
15655,92187,712743,584,1,1194.22
15656,611778,689121,4755,2,220.96
15657,863194,940191,8875,1,398.36
15658,151916,574958,8938,1,363.71
15659,987949,417609,8167,1,183.11
15660,987861,587856,3966,1,1442.35
15661,369134,163699,2206,2,1483.74
15662,453564,198029,3942,1,658.25
15663,276789,136098,7566,1,335.17
15664,466056,113641,4462,4,1294.08
15665,568971,811937,688,2,1114.22
15666,628149,712272,3942,1,658.25
15667,530266,381516,485,1,333.43
15668,52889,771870,1530,1,1056.51
15669,838903,231270,2994,1,356.35
15670,252260,929356,8971,2,402.55
15671,378507,200958,2226,2,1315.98
15672,659645,907162,4518,1,315.01
15673,87747,547505,3090,1,130.39
15674,25423,767129,5026,1,753.2
15675,976013,44763,4307,1,1006.95
15676,696351,69268,12,2,1460.7
15677,948608,391876,5619,2,1312.08
15678,201342,78887,5337,2,181.97
15679,772572,145670,2508,2,579.92
15680,555453,370572,8456,1,537.95
15681,726881,370572,8134,1,142.15
15682,938355,988621,1530,3,1056.51
15683,454243,489789,5759,1,1355.49
15684,349670,911366,7550,1,211.52
15685,257846,157375,7174,5,223.3
15686,887259,968639,6436,3,351.84
15687,783950,290170,9436,3,344.19
15688,747183,252238,3942,1,658.25
15689,625092,38559,9502,1,57.03
15690,74032,480932,8559,1,356.76
15691,15220,536192,7883,1,1179.77
15692,236221,81565,2994,2,356.35
15693,503381,524170,2226,1,1315.98
15694,731753,436086,8854,1,365.99
15695,820499,953895,8784,1,550.3
15696,643882,700150,8044,2,521.48
15697,413318,792962,8854,4,365.99
15698,359382,541380,6856,1,733.48
15699,468353,950893,2059,3,1455.41
15700,247918,71669,5188,1,889.98
15701,972333,663204,2512,2,1277.95
15702,714840,138980,5726,1,636.42
15703,213391,214014,8101,3,1148.2
15704,327648,415605,688,3,1114.22
15705,84362,266635,159,4,102.22
15706,452746,657859,4339,1,176.89
15707,772871,741309,9891,1,1002.8
15708,81499,10661,7620,1,1131.83
15709,501460,270057,5914,5,73.9
15710,116715,897764,6970,1,1322.29
15711,701574,984103,2994,3,356.35
15712,521426,140329,5274,1,528.05
15713,863508,58575,1871,2,966.19
15714,147996,40716,6970,1,1322.29
15715,582432,349126,5531,2,1023.65
15716,321267,734328,2489,3,1246.39
15717,741716,204546,6446,1,98.32
15718,383285,890990,6302,4,1175.16
15719,309491,723278,8784,2,550.3
15720,677621,128554,5881,1,51.44
15721,967742,819568,4462,1,1294.08
15722,503483,342209,7795,2,856.06
15723,237116,461700,7635,1,678.72
15724,200915,382820,217,2,101.36
15725,749324,997984,876,2,430.56
15726,650988,376447,1512,2,950.25
15727,484604,840817,1219,1,967.23
15728,701913,232543,8762,1,1070.52
15729,554069,315773,4882,1,893.12
15730,827278,937202,5914,1,73.9
15731,982943,301648,9436,1,344.19
15732,931555,728701,1799,1,1367.5
15733,811204,966512,2206,1,1483.74
15734,15045,904407,7022,1,846.92
15735,306082,369932,6766,2,1327.85
15736,691399,322387,1738,1,483.88
15737,347509,228825,159,3,102.22
15738,824457,959122,223,1,241.64
15739,325173,756714,5026,2,753.2
15740,813440,252960,5759,2,1355.49
15741,657177,580722,9120,2,1483.46
15742,549808,662102,217,2,101.36
15743,981570,123658,8938,1,363.71
15744,964213,27564,7569,2,285.31
15745,765453,170331,4248,1,525.49
15746,843232,769527,8854,3,365.99
15747,716525,372079,5564,1,837.22
15748,128869,464528,8463,4,295.87
15749,577284,10588,793,3,1396.95
15750,494947,984196,6520,3,1359.76
15751,359503,292523,8854,2,365.99
15752,652415,525212,4339,1,176.89
15753,455899,948542,2202,2,995.02
15754,23664,821022,7453,2,1298.95
15755,88304,603052,6892,1,1370.66
15756,334572,481018,8854,1,365.99
15757,947574,565279,835,2,895.44
15758,920256,115018,2323,1,163.41
15759,34688,93390,232,1,314.82
15760,958694,382713,4335,1,420.54
15761,650133,207976,4766,1,143.42
15762,622748,168955,158,1,1018.56
15763,713149,698959,8241,1,1102.11
15764,72746,586109,9410,1,594.08
15765,607554,923184,3942,2,658.25
15766,77688,548083,5967,2,494.37
15767,105738,712068,6302,1,1175.16
15768,203928,183942,835,3,895.44
15769,343000,693043,4292,1,182.94
15770,348073,964811,5914,1,73.9
15771,813720,907587,4248,1,525.49
15772,202024,845800,661,1,861.91
15773,517319,597802,9536,1,1208.91
15774,21251,373257,2107,2,854.64
15775,31846,505564,2427,2,1322.63
15776,972455,578151,4131,2,1449.82
15777,772296,186998,9536,1,1208.91
15778,809609,201682,7453,1,1298.95
15779,894100,994656,5962,3,207.05
15780,317745,309338,8463,2,295.87
15781,970891,253524,8017,2,917.44
15782,41196,254307,4462,2,1294.08
15783,269224,185633,7174,3,223.3
15784,678180,453894,6612,2,247.03
15785,183249,558365,4882,2,893.12
15786,596387,182212,2456,1,741.07
15787,118731,477621,7569,2,285.31
15788,47767,599401,876,1,430.56
15789,645061,412794,4455,1,771.96
15790,250096,545183,9436,1,344.19
15791,296021,498116,3090,1,130.39
15792,347774,526778,6686,1,661.35
15793,687345,634716,8044,1,521.48
15794,195488,773333,223,1,241.64
15795,263635,328181,8134,1,142.15
15796,262859,532154,6711,1,265.31
15797,474155,979642,3892,1,1324.62
15798,776879,665160,6302,2,1175.16
15799,631518,916282,2523,2,58.5
15800,591531,966305,8862,2,219.82
15801,707365,409718,6856,1,733.48
15802,18983,621071,4537,1,641.1
15803,997116,190335,9415,1,986.66
15804,734571,834815,7174,2,223.3
15805,481759,944359,2508,1,579.92
15806,288645,993337,7566,1,335.17
15807,948213,701114,7635,2,678.72
15808,547980,710411,5962,4,207.05
15809,562351,631725,5914,1,73.9
15810,122563,61001,5188,1,889.98
15811,2222,908963,6059,1,1352.99
15812,540094,910038,4500,2,748.89
15813,611354,821887,7635,2,678.72
15814,533037,425171,7747,3,740.59
15815,157632,843601,9194,1,544.04
15816,868864,46993,4248,1,525.49
15817,65372,269652,3246,1,1464.29
15818,48245,771938,7635,1,678.72
15819,268141,980110,6970,3,1322.29
15820,427692,315699,5157,1,916.11
15821,280617,241319,4500,2,748.89
15822,393935,76768,584,2,1194.22
15823,499319,217495,5806,1,1451.93
15824,392837,449840,6986,1,1198.17
15825,145327,19063,9120,1,1483.46
15826,662916,593590,7747,1,740.59
15827,936484,766584,5962,1,207.05
15828,827500,191095,2206,1,1483.74
15829,900671,963505,8746,2,236.28
15830,815044,527799,5759,1,1355.49
15831,138262,35268,7761,3,310.8
15832,478923,163335,3246,1,1464.29
15833,730874,674882,1738,3,483.88
15834,978866,388674,4248,4,525.49
15835,764767,560196,7761,1,310.8
15836,72501,963843,5475,2,182.27
15837,977242,301714,5337,1,181.97
15838,551998,867855,4537,1,641.1
15839,817719,548167,8044,1,521.48
15840,706004,721398,1869,2,1174.09
15841,555535,980592,4500,2,748.89
15842,71835,384034,5967,1,494.37
15843,22829,647772,8762,1,1070.52
15844,347402,187835,7174,4,223.3
15845,593313,78355,3942,4,658.25
15846,54567,836056,1219,3,967.23
15847,728660,752402,2427,2,1322.63
15848,686893,34287,6970,1,1322.29
15849,924544,298638,8875,1,398.36
15850,926050,407009,4337,2,391.66
15851,152232,492195,2508,2,579.92
15852,883865,365777,2059,1,1455.41
15853,527283,885386,8971,1,402.55
15854,377597,682874,6970,3,1322.29
15855,921436,281444,8784,2,550.3
15856,285742,377235,661,1,861.91
15857,24988,722559,9450,2,103.25
15858,715741,343857,345,1,1220.68
15859,40323,522566,9832,1,1020.06
15860,555884,359851,4131,1,1449.82
15861,783056,990615,7635,2,678.72
15862,80994,288530,6070,2,1154.63
15863,626632,987200,485,1,333.43
15864,428282,766378,9194,1,544.04
15865,371273,115336,5619,1,1312.08
15866,543388,998652,7774,1,1078.55
15867,305106,743981,8027,2,1430.95
15868,290892,383911,5188,1,889.98
15869,428353,502372,793,1,1396.95
15870,844178,944402,7883,1,1179.77
15871,27644,517589,158,1,1018.56
15872,480229,229310,2512,1,1277.95
15873,414639,575709,174,1,510.78
15874,968320,857274,7566,3,335.17
15875,885550,386264,8101,2,1148.2
15876,283503,725642,1043,2,1360.73
15877,979492,587970,5324,3,1495.85
15878,344252,12870,8076,5,655.6
15879,35163,790911,5998,2,1431.07
15880,115169,559943,1887,1,801.03
15881,897831,998652,7750,2,1477.17
15882,73844,756922,2107,1,854.64
15883,991146,284149,6290,3,210.04
15884,671469,479009,2508,1,579.92
15885,218967,497654,6165,1,611.83
15886,520118,726065,158,1,1018.56
15887,472832,121766,4131,1,1449.82
15888,143090,465629,584,5,1194.22
15889,668839,89237,4438,3,1256.48
15890,324450,247566,6520,1,1359.76
15891,904769,687288,6162,3,1018.48
15892,994210,704707,5726,1,636.42
15893,250699,634970,3966,2,1442.35
15894,664687,884942,3687,1,969.4
15895,929352,371910,3942,3,658.25
15896,563377,158700,4969,2,889.71
15897,454799,488197,4462,3,1294.08
15898,383281,10365,3942,2,658.25
15899,175092,725826,4766,1,143.42
15900,353738,774518,4537,1,641.1
15901,548143,640336,1738,2,483.88
15902,493629,893585,8784,1,550.3
15903,842987,654655,1887,2,801.03
15904,130144,668221,223,1,241.64
15905,197774,370590,7883,1,1179.77
15906,838921,268089,9891,2,1002.8
15907,905864,999951,3952,1,790.0
15908,168329,365331,2427,4,1322.63
15909,667107,657586,4969,1,889.71
15910,863799,20384,6970,1,1322.29
15911,931666,457434,7761,1,310.8
15912,798527,883331,6070,5,1154.63
15913,439789,5752,1958,5,411.77
15914,822264,116404,8027,1,1430.95
15915,992999,935839,3892,2,1324.62
15916,143081,802724,8040,1,1262.0
15917,148298,381024,4292,2,182.94
15918,512861,130584,6832,1,1094.28
15919,80624,524944,835,1,895.44
15920,317683,305839,6986,3,1198.17
15921,913663,145858,7022,3,846.92
15922,154693,508869,8456,1,537.95
15923,480360,816380,3401,1,211.19
15924,777367,703028,5026,1,753.2
15925,941978,454533,5188,1,889.98
15926,365117,650756,4969,4,889.71
15927,137442,232601,6687,1,805.97
15928,305536,9087,2202,1,995.02
15929,354126,920933,7747,1,740.59
15930,62644,897310,4071,1,956.73
15931,963980,147376,6749,3,969.27
15932,164576,130834,5806,4,1451.93
15933,830745,610213,8044,1,521.48
15934,877634,369451,6687,2,805.97
15935,561317,842321,2949,1,1392.35
15936,305479,744039,8862,1,219.82
15937,491441,570325,1819,2,627.02
15938,398154,94041,876,1,430.56
15939,61145,756280,8784,1,550.3
15940,967430,468554,2066,1,1364.6
15941,486897,313824,2323,1,163.41
15942,387412,722254,4455,1,771.96
15943,87418,68798,485,1,333.43
15944,932499,704455,1530,2,1056.51
15945,361622,826073,7453,4,1298.95
15946,90966,53661,7635,1,678.72
15947,592670,38846,7022,2,846.92
15948,901861,973967,6832,1,1094.28
15949,663130,152764,4462,2,1294.08
15950,506053,328177,876,2,430.56
15951,411197,46746,4537,4,641.1
15952,281408,174801,5382,1,993.32
15953,832522,298602,6302,4,1175.16
15954,563150,941666,9677,1,845.49
15955,387246,272323,2066,3,1364.6
15956,625586,906958,5324,1,1495.85
15957,864619,340476,7550,1,211.52
15958,883458,160698,7453,1,1298.95
15959,516064,175252,7750,3,1477.17
15960,897218,808170,2579,3,1152.56
15961,531109,34290,3030,1,542.4
15962,541926,80096,6749,1,969.27
15963,693261,386282,3246,1,1464.29
15964,943508,801225,3966,1,1442.35
15965,219684,993073,8241,1,1102.11
15966,51187,973486,5141,1,847.68
15967,632925,525051,6536,1,629.12
15968,688075,447340,3449,1,103.22
15969,124732,963843,7795,1,856.06
15970,631763,302920,6149,1,1189.75
15971,187606,911028,9536,2,1208.91
15972,975907,402503,223,1,241.64
15973,684839,24751,174,1,510.78
15974,141434,341080,158,2,1018.56
15975,23667,928108,3797,3,862.43
15976,841876,450244,8241,1,1102.11
15977,149326,280901,4270,4,1471.99
15978,79030,636354,2523,1,58.5
15979,134052,184381,6165,1,611.83
15980,893261,924789,7177,2,883.85
15981,751634,250722,1566,2,591.2
15982,515523,809291,6970,2,1322.29
15983,347654,755850,584,2,1194.22
15984,418110,595661,4537,2,641.1
15985,61450,158847,2994,1,356.35
15986,24747,472045,1887,1,801.03
15987,6242,849402,4755,1,220.96
15988,792580,291252,9502,2,57.03
15989,155142,437490,5881,3,51.44
15990,339510,907424,6770,2,752.17
15991,215201,478365,5619,1,1312.08
15992,394784,346545,9415,3,986.66
15993,71906,425500,8017,2,917.44
15994,917519,646156,9280,1,669.08
15995,420181,377940,9450,2,103.25
15996,100658,731321,1512,3,950.25
15997,539214,664405,4882,2,893.12
15998,254702,503426,3962,1,582.1
15999,864648,88067,7022,4,846.92
16000,151271,223056,6927,2,856.41
16001,508494,537507,7569,2,285.31
16002,170913,619081,9891,1,1002.8
16003,799080,652485,2512,1,1277.95
16004,779336,558854,5881,1,51.44
16005,177727,458030,793,1,1396.95
16006,803807,449768,584,3,1194.22
16007,969065,991310,159,1,102.22
16008,495796,163347,8784,1,550.3
16009,522254,454608,8854,1,365.99
16010,712898,6584,6711,2,265.31
16011,928726,526105,4755,2,220.96
16012,760896,450487,5141,1,847.68
16013,678479,291529,2226,2,1315.98
16014,692201,365013,6162,3,1018.48
16015,714387,547405,8463,1,295.87
16016,531406,164912,4337,1,391.66
16017,375204,97399,5337,1,181.97
16018,418272,173777,1871,1,966.19
16019,111830,794819,1512,2,950.25
16020,120278,969687,4500,1,748.89
16021,548687,931227,6520,1,1359.76
16022,322924,903138,4766,2,143.42
16023,79453,920317,6686,1,661.35
16024,184586,63286,2202,1,995.02
16025,48467,963290,2456,1,741.07
16026,400801,738001,1893,3,705.31
16027,864468,458671,6970,3,1322.29
16028,222772,452915,1512,1,950.25
16029,795393,127528,876,1,430.56
16030,25798,112789,1512,2,950.25
16031,633712,894957,1871,1,966.19
16032,955654,395400,6856,3,733.48
16033,716498,628936,3449,2,103.22
16034,35902,848190,1958,1,411.77
16035,730734,990813,6059,1,1352.99
16036,795507,565769,485,2,333.43
16037,682943,153261,3449,2,103.22
16038,786752,924856,1566,1,591.2
16039,410398,560214,9407,1,267.44
16040,983284,645262,217,4,101.36
16041,188579,573606,688,1,1114.22
16042,234450,484563,6302,2,1175.16
16043,69013,366084,4307,1,1006.95
16044,23213,488711,7140,2,383.44
16045,461638,593141,6446,4,98.32
16046,136986,246034,3401,1,211.19
16047,772561,750868,1869,1,1174.09
16048,525053,250832,7140,1,383.44
16049,24466,224310,1512,1,950.25
16050,685052,500652,6290,4,210.04
16051,956903,76651,3449,1,103.22
16052,384524,949368,1161,1,1186.47
16053,902047,32327,2066,1,1364.6
16054,147684,589425,5099,2,320.43
16055,661358,246118,9450,4,103.25
16056,896140,707538,6059,2,1352.99
16057,634499,115943,9280,4,669.08
16058,296196,155568,688,1,1114.22
16059,766822,127661,793,3,1396.95
16060,339964,429377,5239,3,947.58
16061,637337,387480,6446,1,98.32
16062,106482,493101,5759,1,1355.49
16063,420451,190782,2107,1,854.64
16064,988252,280967,617,2,884.1
16065,252538,367480,2436,2,358.96
16066,390642,543351,8784,2,550.3
16067,232631,502114,9120,3,1483.46
16068,800279,432323,5099,1,320.43
16069,900756,900582,3030,2,542.4
16070,628082,846169,345,2,1220.68
16071,4047,924962,9832,1,1020.06
16072,894877,343509,1871,1,966.19
16073,696538,15330,217,1,101.36
16074,229397,206138,6001,1,1150.41
16075,235112,140143,4270,1,1471.99
16076,153816,996664,7883,2,1179.77
16077,137592,239213,5999,2,143.62
16078,501550,729604,1738,5,483.88
16079,335618,939715,3966,1,1442.35
16080,333190,283405,7774,1,1078.55
16081,888391,327723,8559,1,356.76
16082,553574,323675,4766,2,143.42
16083,676758,989357,1871,2,966.19
16084,608694,547965,7566,1,335.17
16085,994203,544698,7883,1,1179.77
16086,267232,358331,5382,1,993.32
16087,599318,174811,2456,2,741.07
16088,98608,169283,2994,1,356.35
16089,883034,121174,5564,2,837.22
16090,745324,632876,793,3,1396.95
16091,432892,458262,6687,1,805.97
16092,67572,19339,8559,2,356.76
16093,452417,757874,7774,1,1078.55
16094,174164,199113,6766,3,1327.85
16095,830663,224593,1566,1,591.2
16096,243215,393455,345,1,1220.68
16097,239077,739176,1738,2,483.88
16098,412854,45842,2994,1,356.35
16099,818760,597905,5726,2,636.42
16100,84965,51276,6446,2,98.32
16101,214289,427592,7453,2,1298.95
16102,559920,482249,5564,1,837.22
16103,382372,800257,5382,1,993.32
16104,782410,57474,9415,1,986.66
16105,833622,461822,2865,2,217.48
16106,186204,239750,158,2,1018.56
16107,692517,545424,98,3,1237.05
16108,284759,321730,1219,5,967.23
16109,61293,138880,7177,2,883.85
16110,280006,89237,4335,3,420.54
16111,74492,751456,7569,4,285.31
16112,457006,152361,7566,2,335.17
16113,588937,181469,8762,1,1070.52
16114,304162,907671,4313,1,1464.61
16115,414010,774271,8769,2,192.04
16116,96936,575692,3962,2,582.1
16117,964615,582644,98,3,1237.05
16118,736363,721660,1073,1,1184.89
16119,766936,739924,8862,2,219.82
16120,173971,388198,5963,2,1175.81
16121,67399,509029,7750,2,1477.17
16122,591536,410931,4766,4,143.42
16123,331981,782248,8938,1,363.71
16124,186878,694008,6986,1,1198.17
16125,701211,300526,2206,3,1483.74
16126,37134,210069,5998,1,1431.07
16127,140902,787936,9120,1,1483.46
16128,762578,816924,4270,1,1471.99
16129,743988,678477,8854,5,365.99
16130,956976,698357,7566,3,335.17
16131,366519,997063,7774,3,1078.55
16132,907831,100430,9677,2,845.49
16133,25951,11533,7774,1,1078.55
