OrderDetailID,OrderID,ProductID,Quantity,Price
622152,391955,2949,1,1392.35
434759,493899,1089,1,1373.0
487751,662856,8559,4,356.76
582408,967131,3962,4,582.1
367375,505424,8784,1,550.3
778355,769708,617,1,884.1
65037,634037,12,4,1460.7
89091,404727,5864,5,1417.44
94681,172232,5141,2,847.68
857965,642758,5274,4,528.05
138383,967150,8040,4,1262.0
898709,345129,6856,3,733.48
54885,188932,1738,5,483.88
869025,788225,232,2,314.82
813378,922873,2489,1,1246.39
62447,681075,1161,4,1186.47
571943,603738,6536,4,629.12
117221,702450,7620,5,1131.83
334123,142739,232,2,314.82
616118,768193,5726,1,636.42
904306,274669,617,1,884.1
558949,308881,5099,1,320.43
572428,749746,4335,4,420.54
131036,708373,6162,3,1018.48
497384,574468,9450,5,103.25
731005,213474,2206,2,1483.74
953526,968984,5726,4,636.42
451910,592267,3030,5,542.4
684087,297588,1893,5,705.31
701775,883348,5806,3,1451.93
770920,470600,4455,5,771.96
496849,610301,8188,4,267.66
991039,913827,7747,4,740.59
996514,988825,5963,1,1175.81
789605,409134,1308,3,193.92
514343,135606,4292,3,182.94
567790,207729,1089,4,1373.0
988382,247547,8854,2,365.99
448596,616293,4500,1,748.89
956363,562583,2066,1,1364.6
390443,528925,4339,3,176.89
111588,239387,4462,2,1294.08
86625,669216,1958,1,411.77
702229,818229,2886,4,1362.09
18725,846577,1958,5,411.77
301016,918866,7883,5,1179.77
701741,90519,9450,2,103.25
497711,352194,3952,4,790.0
835034,47346,835,1,895.44
161336,33508,1738,4,483.88
839931,266065,6856,1,733.48
144462,423351,3942,2,658.25
471377,134646,3401,2,211.19
776203,422321,232,5,314.82
928495,718053,4292,3,182.94
818791,9791,5564,2,837.22
561593,599377,5962,2,207.05
55423,51123,158,2,1018.56
762462,753894,1161,1,1186.47
119750,631865,1161,2,1186.47
517453,25392,5759,4,1355.49
695618,1147,9891,3,1002.8
373007,15753,2579,2,1152.56
505839,477820,6162,5,1018.48
254444,860002,6711,3,265.31
69430,96997,5881,5,51.44
135846,567559,8044,5,521.48
232306,741688,485,3,333.43
873937,262582,8188,1,267.66
140927,252321,8188,4,267.66
984417,597185,2323,1,163.41
425718,174382,4313,3,1464.61
998150,344960,4882,4,893.12
489609,791958,1887,3,801.03
447888,78579,5864,5,1417.44
172714,796250,4335,1,420.54
537517,199445,98,2,1237.05
813267,288007,9280,1,669.08
358553,103556,6856,2,733.48
370631,930166,1958,5,411.77
893751,398931,5962,2,207.05
731671,108643,6290,1,210.04
958601,674817,3952,4,790.0
460845,234330,5759,5,1355.49
86641,89067,4518,2,315.01
714414,826241,7866,2,1210.48
5939,292389,6520,5,1359.76
851284,372794,5141,3,847.68
834664,955727,5806,5,1451.93
59868,994656,9502,5,57.03
284939,415659,6770,4,752.17
452857,245609,7453,5,1298.95
100699,154954,9832,1,1020.06
519839,36032,3449,5,103.22
939480,33247,5624,3,1235.6
587178,42526,5549,3,360.98
525195,888330,1219,3,967.23
340968,412732,5531,3,1023.65
960383,208424,7750,1,1477.17
704240,635103,6970,5,1322.29
376406,650080,5624,2,1235.6
89307,511679,8040,4,1262.0
567720,999951,7453,1,1298.95
440378,14468,9410,5,594.08
689313,120410,876,4,430.56
522187,104491,7774,4,1078.55
608787,929192,6686,5,661.35
556518,215581,4455,3,771.96
934712,311518,2206,2,1483.74
563673,238122,9502,4,57.03
59143,439576,6001,4,1150.41
749547,889465,2489,1,1246.39
172860,907450,5864,3,1417.44
201645,69991,7750,1,1477.17
328505,56355,4969,3,889.71
38018,883358,5864,4,1417.44
501153,55113,6686,3,661.35
618731,322656,158,5,1018.56
191557,184889,5881,1,51.44
79554,835775,5998,2,1431.07
81552,491277,9677,2,845.49
482688,479117,158,4,1018.56
539248,507807,12,4,1460.7
863575,327203,793,2,1396.95
440881,857814,3797,4,862.43
924196,977677,6687,2,805.97
42095,685681,584,3,1194.22
612651,500279,5141,4,847.68
649987,68486,7140,5,383.44
994000,256607,7866,3,1210.48
578705,223930,1512,5,950.25
211180,116613,232,4,314.82
877417,605718,6162,4,1018.48
60017,847727,9854,5,716.26
776400,233918,1219,1,967.23
966698,454101,5274,2,528.05
331226,849696,1095,4,1349.17
171115,767802,7761,2,310.8
28098,601322,5963,4,1175.81
505311,814001,223,1,241.64
295778,74187,232,1,314.82
315615,444778,8241,4,1102.11
32153,312878,5564,4,837.22
408421,908359,2059,3,1455.41
880451,734123,6970,3,1322.29
590956,688919,5274,4,528.05
336787,706233,2456,2,741.07
191075,134004,688,5,1114.22
965879,791189,5962,1,207.05
944727,572860,2865,2,217.48
898949,636442,9120,1,1483.46
462517,547405,8188,4,267.66
499433,227100,7569,1,285.31
332724,333214,3962,1,582.1
240421,399922,641,1,677.15
307869,555146,5239,5,947.58
150666,260860,5624,1,1235.6
201140,70505,3144,5,876.59
537242,298267,2456,3,741.07
292914,762312,5274,1,528.05
76918,17290,5382,3,993.32
615153,649219,8188,4,267.66
504320,755971,6986,4,1198.17
322538,495263,5914,3,73.9
213744,127937,7140,5,383.44
410449,32739,6612,4,247.03
403870,930661,7569,5,285.31
103146,357297,8875,4,398.36
502918,885785,9502,4,57.03
178740,572970,835,1,895.44
916571,540368,3144,2,876.59
223510,732548,8831,4,328.9
244619,955534,6686,5,661.35
757288,77542,6927,2,856.41
651251,229242,617,2,884.1
551832,902670,6711,3,265.31
181843,594939,345,2,1220.68
180434,469937,4071,3,956.73
567654,193379,8862,5,219.82
382243,466710,12,2,1460.7
602388,553311,8076,3,655.6
885511,610470,8456,1,537.95
272522,26471,9415,2,986.66
962635,409445,9415,2,986.66
603527,542404,5564,1,837.22
991723,276,7774,3,1078.55
24099,650051,6927,4,856.41
773248,539421,5963,5,1175.81
152863,958256,5188,5,889.98
129753,388372,6149,2,1189.75
306251,441391,1893,5,705.31
93025,182437,9450,5,103.25
40458,55878,9415,2,986.66
882953,18094,8559,2,356.76
812202,637840,3144,5,876.59
494496,181823,5881,2,51.44
777152,166746,8188,2,267.66
708565,42436,2949,1,1392.35
162819,961325,5967,4,494.37
993649,42755,6520,5,1359.76
729232,884564,4755,5,220.96
680923,33255,2066,1,1364.6
249959,123004,6149,1,1189.75
802230,702566,8875,1,398.36
273675,767622,5188,1,889.98
312526,404688,4313,5,1464.61
441157,921498,4592,4,1198.67
642504,273324,1738,1,483.88
616486,615467,641,1,677.15
284433,139964,8769,5,192.04
740213,451949,876,2,430.56
411178,973358,1566,2,591.2
297740,655771,2323,4,163.41
303678,963311,7550,2,211.52
598396,731224,6927,5,856.41
308364,845687,7566,1,335.17
133906,658903,2202,3,995.02
661644,129721,2579,5,1152.56
29466,753878,9832,4,1020.06
874579,338550,8784,3,550.3
565685,593468,5624,3,1235.6
540706,645548,7620,5,1131.83
14664,454356,5026,4,753.2
448908,871449,3246,1,1464.29
601754,723710,4292,3,182.94
150311,925454,6963,4,703.49
746587,307923,1161,5,1186.47
801372,729002,688,2,1114.22
428069,842083,3797,5,862.43
556382,467672,3892,4,1324.62
999652,182349,6446,1,98.32
127480,442834,5619,3,1312.08
685948,450187,2512,1,1277.95
893771,865211,9502,1,57.03
776877,546134,8559,4,356.76
59590,588225,3401,4,211.19
224869,692576,5099,4,320.43
271274,854922,9415,4,986.66
11222,749699,4518,3,315.01
559812,724763,9120,3,1483.46
828467,241780,8044,1,521.48
464443,536083,5475,3,182.27
622142,657358,6749,1,969.27
993255,550024,9502,1,57.03
417749,12926,5967,2,494.37
356190,723595,3449,2,103.22
725413,690317,4292,4,182.94
345227,673385,6766,2,1327.85
54087,300624,159,2,102.22
391704,458455,6892,1,1370.66
249791,723331,4537,5,641.1
682502,865897,1738,5,483.88
619802,925098,6165,4,611.83
790298,563675,8188,1,267.66
640974,227420,1819,3,627.02
373518,530274,1756,2,705.37
506281,441706,5619,5,1312.08
949952,297043,4292,3,182.94
119623,886107,5619,3,1312.08
710079,544140,2489,3,1246.39
540558,266104,485,5,333.43
988933,584198,6070,5,1154.63
421297,79617,2066,3,1364.6
159305,438039,5963,2,1175.81
289913,343312,1530,5,1056.51
880759,41703,876,4,430.56
316494,391941,4766,1,143.42
325475,947627,8188,5,267.66
792503,209589,8076,1,655.6
638586,439648,6520,3,1359.76
444960,397108,3797,5,862.43
632305,972088,9854,2,716.26
682807,202060,7177,1,883.85
21642,71058,2206,5,1483.74
545804,760282,876,1,430.56
250680,508718,1308,2,193.92
330369,557740,8862,3,219.82
177195,993234,4766,2,143.42
597568,420027,6927,5,856.41
849338,679383,2579,5,1152.56
92159,290807,4071,1,956.73
660319,657134,4592,2,1198.67
356832,546776,8463,1,295.87
63910,136071,5564,5,837.22
171357,32521,4969,1,889.71
87830,249828,2202,4,995.02
133856,590628,5726,5,636.42
955501,774236,9536,2,1208.91
757270,807245,8762,1,1070.52
86227,459222,5324,4,1495.85
998090,366605,6001,4,1150.41
316373,828586,835,3,895.44
896611,499860,2994,2,356.35
356420,308506,345,5,1220.68
539701,242741,3892,1,1324.62
359829,269650,1869,1,1174.09
984247,949495,8241,1,1102.11
847975,334533,8938,1,363.71
15009,944414,2614,3,638.09
498153,714227,9536,2,1208.91
473813,33286,5382,1,993.32
396862,194082,4313,3,1464.61
534687,730475,5157,1,916.11
552388,648709,1219,1,967.23
858056,290490,9194,2,544.04
477076,741219,2456,3,741.07
632647,692840,2427,1,1322.63
230931,543487,5967,3,494.37
364850,172927,4313,3,1464.61
290617,644335,1566,5,591.2
501638,255081,5967,1,494.37
209866,126605,5967,4,494.37
789188,852225,8784,5,550.3
24729,690153,5099,2,320.43
141298,938586,8456,4,537.95
925937,966888,9415,1,986.66
113996,896933,6070,1,1154.63
631201,780335,876,3,430.56
221268,624832,1530,1,1056.51
336307,370529,2886,4,1362.09
341071,354703,3942,4,658.25
964618,989340,4292,5,182.94
306152,907770,6856,4,733.48
329187,78293,584,3,1194.22
445345,84172,3030,2,542.4
603136,291275,4248,2,525.49
543478,703267,9415,3,986.66
102977,71812,9502,5,57.03
641066,6877,7866,1,1210.48
709105,404421,6832,2,1094.28
919761,585301,3449,3,103.22
251955,255024,6832,4,1094.28
965832,374657,2107,1,854.64
299654,375951,4313,5,1464.61
225069,645707,5324,1,1495.85
7281,489109,1043,3,1360.73
418536,57875,5324,2,1495.85
886315,339285,9194,4,544.04
462486,325934,8559,5,356.76
596444,912557,7177,4,883.85
592655,107667,5274,3,528.05
549505,489202,4307,2,1006.95
99546,954022,5998,5,1431.07
21491,333160,6856,3,733.48
824139,307646,6436,5,351.84
401249,264512,8762,2,1070.52
335837,738868,3942,5,658.25
930511,378930,2508,2,579.92
341001,974578,7569,4,285.31
509941,625666,1530,1,1056.51
9792,393095,5274,5,528.05
37745,363281,4518,1,315.01
149445,77715,7177,2,883.85
136722,761056,6001,3,1150.41
299642,606189,8784,3,550.3
899112,994267,9407,5,267.44
303039,417737,5157,2,916.11
60878,952126,4500,3,748.89
876080,488640,6963,3,703.49
697647,154108,7550,1,211.52
722462,625988,7866,4,1210.48
38757,305147,2489,3,1246.39
844762,852002,5239,5,947.58
113307,936100,5864,1,1417.44
12694,237008,5619,5,1312.08
981799,12867,7635,1,678.72
271385,568821,6612,3,247.03
529171,372654,2579,4,1152.56
977026,864844,1043,5,1360.73
694912,228470,1799,4,1367.5
136966,999557,3966,1,1442.35
51852,701976,8862,3,219.82
325627,404936,4455,2,771.96
357523,997528,4882,2,893.12
486985,396145,1871,4,966.19
11530,665847,7774,3,1078.55
572494,119335,6892,3,1370.66
475193,568572,5962,4,207.05
623510,488153,4755,1,220.96
501537,723441,5998,4,1431.07
925844,474382,6686,1,661.35
280443,651161,6986,1,1198.17
402385,201466,5704,5,590.77
370092,427138,4755,4,220.96
929448,318581,5549,4,360.98
98613,331532,1738,3,483.88
502711,404096,5549,3,360.98
118604,85696,4438,3,1256.48
264061,272922,688,3,1114.22
89785,187223,8167,1,183.11
956346,388863,6290,1,210.04
582326,787328,8044,1,521.48
467280,526039,5704,4,590.77
388734,743152,7140,4,383.44
780629,204091,9436,5,344.19
851218,734951,6686,2,661.35
694779,288330,8875,1,398.36
50097,658225,9536,1,1208.91
58262,178471,5881,5,51.44
267848,265349,9280,2,669.08
878585,881949,2949,3,1392.35
28244,771411,641,2,677.15
836209,626968,5475,2,182.27
481481,115497,5726,5,636.42
452755,347257,5963,3,1175.81
97361,178911,3962,2,582.1
900928,551940,793,4,1396.95
313238,3635,6165,3,611.83
453313,272837,158,4,1018.56
987443,772077,6446,5,98.32
356516,186192,8456,4,537.95
179289,282014,7022,5,846.92
443693,463947,8040,4,1262.0
864454,432252,9854,3,716.26
745483,453934,4755,4,220.96
994253,239750,2508,1,579.92
761364,247521,6970,2,1322.29
841162,281514,5026,4,753.2
149530,827347,5881,5,51.44
159894,789281,4969,3,889.71
778330,761064,7569,5,285.31
973092,789478,1530,1,1056.51
450134,549459,3030,2,542.4
914095,364872,9410,5,594.08
851620,429359,3966,3,1442.35
737244,80673,3962,3,582.1
845211,416116,5324,3,1495.85
704189,913743,8875,4,398.36
432126,946627,8875,2,398.36
861638,523249,6290,4,210.04
193050,542517,5881,4,51.44
851818,605008,8875,2,398.36
301094,304639,4337,3,391.66
387612,290183,9436,5,344.19
542159,554842,5026,4,753.2
139425,965992,4462,3,1294.08
370486,422716,3687,3,969.4
329005,633667,3797,3,862.43
432935,122516,6749,5,969.27
803921,863611,6536,1,629.12
952406,873402,4270,5,1471.99
807562,696152,9854,3,716.26
110391,377369,8862,3,219.82
510135,929961,9415,1,986.66
531483,674002,641,1,677.15
223461,573320,5726,5,636.42
298345,857605,6970,1,1322.29
532059,717154,6892,1,1370.66
999071,462876,4337,4,391.66
315906,198125,5999,1,143.62
867772,494504,4307,2,1006.95
537552,385101,5324,4,1495.85
987281,999118,617,4,884.1
138647,213422,3401,1,211.19
656382,813124,9407,1,267.44
682798,587535,2523,1,58.5
665905,204753,1512,2,950.25
695714,60660,6165,1,611.83
572845,33432,8784,1,550.3
771794,709781,9280,5,669.08
845287,620866,3892,1,1324.62
725297,745103,1871,1,966.19
665931,676223,1869,1,1174.09
782892,70545,2949,2,1392.35
470739,757874,6520,5,1359.76
535079,771086,4337,5,391.66
498387,425811,9120,5,1483.46
428264,250167,4248,5,525.49
5165,544520,8831,4,328.9
222798,419601,1095,3,1349.17
125999,525533,2436,4,358.96
242753,591693,6165,5,611.83
230138,31909,7774,2,1078.55
753396,314527,8188,3,267.66
586085,414396,2994,2,356.35
915393,484803,6446,5,98.32
455679,521686,5337,4,181.97
642863,829125,2994,5,356.35
841478,189176,98,1,1237.05
802399,850475,5864,1,1417.44
701600,736669,4755,5,220.96
183091,573103,3942,2,658.25
128490,750770,8831,3,328.9
185362,855656,6162,3,1018.48
342697,191386,6711,3,265.31
209145,728582,9677,2,845.49
547657,625235,4462,4,1294.08
528411,777853,4755,1,220.96
646438,482600,5619,1,1312.08
184763,606749,8862,5,219.82
794859,313973,5619,1,1312.08
371773,208907,6770,4,752.17
335575,495239,6165,2,611.83
67294,661297,4969,4,889.71
311005,97032,5549,5,360.98
109507,999557,1756,1,705.37
497577,737094,6520,2,1359.76
995769,929351,7566,2,335.17
643331,669818,9450,3,103.25
936439,469601,4500,1,748.89
519028,924962,7174,3,223.3
370842,582439,2949,5,1392.35
812217,295146,584,2,1194.22
903458,946356,5549,4,360.98
807635,192651,3892,2,1324.62
499056,166429,5619,5,1312.08
371405,342742,4270,1,1471.99
402654,597916,8971,1,402.55
760134,318836,1219,3,967.23
704037,443808,4270,1,1471.99
672100,974519,4592,4,1198.67
886077,684432,159,4,102.22
734459,46514,174,5,510.78
638198,484088,6536,1,629.12
493052,87996,3449,3,103.22
64706,448679,6001,3,1150.41
928989,601180,9677,1,845.49
943794,327653,174,1,510.78
624898,870837,5624,2,1235.6
890074,873373,2614,1,638.09
635771,282917,6612,1,247.03
271534,601085,5619,3,1312.08
533619,517397,5274,1,528.05
530412,44978,8017,2,917.44
35691,924533,8044,5,521.48
753366,140135,6302,2,1175.16
228675,299541,4337,1,391.66
867142,172120,2614,4,638.09
481536,809346,6770,1,752.17
198239,487053,9891,2,1002.8
331045,621071,6149,5,1189.75
355493,108134,5726,3,636.42
945844,171743,5998,5,1431.07
984029,970169,8101,5,1148.2
885985,291692,6290,3,210.04
635947,5882,9436,2,344.19
10565,602903,5967,3,494.37
136955,883536,3401,1,211.19
849962,932646,5962,1,207.05
245672,727721,6446,2,98.32
545698,363536,4335,4,420.54
696478,578357,1043,2,1360.73
407829,184403,8188,2,267.66
523407,155568,5726,1,636.42
704359,530553,5026,4,753.2
759005,943318,8463,3,295.87
692186,993431,7635,2,678.72
520231,696517,2994,3,356.35
263060,145516,4592,3,1198.67
406450,576965,1887,4,801.03
113234,724575,9410,1,594.08
308632,81487,6963,3,703.49
277647,384821,1308,5,193.92
24658,25623,2508,1,579.92
699569,849888,6986,3,1198.17
149992,462224,3942,4,658.25
366290,355759,8188,2,267.66
287589,578078,7177,2,883.85
702139,119283,6687,5,805.97
934755,847727,2865,4,217.48
271237,383587,6001,5,1150.41
794347,741625,5239,1,947.58
452921,535235,8027,1,1430.95
414724,502472,641,5,677.15
303385,610788,4337,5,391.66
494990,323397,5759,4,1355.49
346752,575695,2202,3,995.02
74833,672397,6986,1,1198.17
262586,526628,2512,4,1277.95
835370,543544,9891,1,1002.8
586102,827481,4462,5,1294.08
28561,258225,8784,5,550.3
293084,337945,8188,5,267.66
831313,278901,6165,5,611.83
888878,265349,1073,1,1184.89
840420,570008,6290,4,210.04
228644,508136,793,5,1396.95
377066,843892,4537,1,641.1
46196,210828,5239,3,947.58
514543,589690,4592,3,1198.67
595389,263432,5188,2,889.98
95083,174769,345,5,1220.68
132176,56132,1043,2,1360.73
82593,908030,8456,3,537.95
43130,702225,7866,4,1210.48
220723,782534,5549,5,360.98
137871,557119,6749,4,969.27
749997,448392,5382,1,993.32
785029,290183,8971,5,402.55
947252,880950,8971,1,402.55
725193,121578,6711,3,265.31
491905,692888,7761,4,310.8
329782,892950,8017,2,917.44
653816,737484,3962,4,582.1
700648,227302,3687,5,969.4
359770,248732,1756,4,705.37
103581,218159,8456,1,537.95
977744,588668,7635,3,678.72
104628,776269,4462,2,1294.08
950916,464253,4292,2,182.94
555926,970409,3942,4,658.25
352531,310867,7761,2,310.8
716765,592765,2202,4,995.02
824375,977704,9436,2,344.19
177723,774963,12,3,1460.7
986575,739709,4131,2,1449.82
450967,839649,2508,1,579.92
963789,140863,8762,4,1070.52
927793,741486,5239,4,947.58
528186,131862,2523,3,58.5
18712,526498,4537,4,641.1
448383,255465,6070,3,1154.63
852049,494530,8938,1,363.71
846116,593598,5759,2,1355.49
410987,53373,617,1,884.1
328249,33286,8762,4,1070.52
600637,582952,4537,1,641.1
586037,641867,6770,5,752.17
84475,435984,1738,5,483.88
875823,86377,5914,1,73.9
87753,244116,98,5,1237.05
252166,182668,98,1,1237.05
655348,287844,8769,4,192.04
921386,929233,9415,3,986.66
683029,447349,7866,4,1210.48
711037,654716,8241,2,1102.11
925638,429700,9450,5,103.25
13832,559821,7795,2,856.06
37814,929490,688,5,1114.22
270088,945818,2323,4,163.41
784882,88625,6302,4,1175.16
931336,378420,4592,2,1198.67
400067,345011,4518,5,315.01
517879,899586,8746,2,236.28
767920,192651,6892,4,1370.66
56064,197941,1738,4,483.88
338251,406673,1869,3,1174.09
621723,410587,8854,4,365.99
811419,323287,5188,1,889.98
182706,614228,2994,2,356.35
667044,491389,6612,1,247.03
690780,440885,9854,2,716.26
530179,330570,5099,5,320.43
225423,454142,5624,1,1235.6
883648,313106,8121,1,330.78
627652,553976,7883,4,1179.77
473424,690960,8241,5,1102.11
415220,575839,5099,1,320.43
311935,523647,5382,4,993.32
684123,639394,9415,2,986.66
805123,178129,8456,4,537.95
324676,683464,3090,3,130.39
315982,957885,7177,2,883.85
342430,860782,9407,5,267.44
51947,872334,5619,1,1312.08
628560,891554,9832,5,1020.06
561567,388863,6711,5,265.31
529991,364350,2427,1,1322.63
542591,49420,2456,2,741.07
126322,653829,4131,1,1449.82
494367,456665,8854,3,365.99
489615,296130,5564,3,837.22
195458,589447,3942,2,658.25
476186,415241,8167,1,183.11
933314,411842,6070,2,1154.63
544048,337645,2508,3,579.92
370149,541512,5864,1,1417.44
381055,343509,3246,4,1464.29
391331,605638,7750,1,1477.17
929588,791879,9854,4,716.26
941989,932352,7022,2,846.92
569647,833554,6986,5,1198.17
978881,443080,4270,3,1471.99
327067,568811,3144,5,876.59
951891,94853,661,3,861.91
853110,78887,3449,3,103.22
897235,632989,4307,5,1006.95
33540,28877,8875,4,398.36
138125,786747,1738,1,483.88
775767,518984,6766,5,1327.85
150087,976891,5967,1,494.37
107440,26748,8121,4,330.78
747646,794623,8456,3,537.95
191656,733177,2994,2,356.35
50179,777024,1869,2,1174.09
722120,475769,5531,5,1023.65
197649,577072,4307,2,1006.95
405563,253756,5026,5,753.2
715094,427317,5239,5,947.58
735403,156861,8167,2,183.11
356183,91879,4755,3,220.96
51577,334332,5337,2,181.97
411271,219490,1308,3,193.92
940851,719104,3449,1,103.22
731308,672278,5726,1,636.42
700971,824821,5806,3,1451.93
320716,157991,4518,5,315.01
619940,482479,8044,5,521.48
128421,443336,4455,2,771.96
473376,376597,6001,4,1150.41
670914,761573,9436,4,344.19
285286,427152,2436,5,358.96
351842,883501,2512,5,1277.95
139326,8850,5324,5,1495.85
208185,942737,2865,2,217.48
72177,332028,4455,2,771.96
856034,373493,1738,2,483.88
356430,624539,8027,1,1430.95
707978,516860,3246,2,1464.29
7584,112731,1869,2,1174.09
69559,452314,6536,5,629.12
781769,430317,7566,2,335.17
323200,27446,2323,1,163.41
247170,728054,3401,1,211.19
341125,137615,9502,3,57.03
161212,108585,485,5,333.43
971138,36067,8762,4,1070.52
530321,677385,8862,2,219.82
259393,732924,4882,2,893.12
509037,787573,9410,5,594.08
752044,840262,1043,3,1360.73
823657,14989,6149,2,1189.75
729976,440304,2512,5,1277.95
861366,98890,6290,4,210.04
857556,453440,8456,3,537.95
714211,359037,9832,2,1020.06
810043,472631,2226,2,1315.98
907533,568746,8121,1,330.78
372361,55207,2202,3,995.02
903205,150627,8463,3,295.87
632004,742748,5726,2,636.42
738512,947698,2949,3,1392.35
568500,491072,9410,1,594.08
597450,768625,4438,1,1256.48
428280,254622,8017,5,917.44
894460,970409,2206,3,1483.74
546422,962860,7453,1,1298.95
513476,571580,7866,4,1210.48
340785,476489,9194,1,544.04
44770,490773,2202,2,995.02
20636,810982,6446,3,98.32
304239,541095,4337,1,391.66
704457,377084,3090,5,130.39
557081,949730,9832,2,1020.06
395175,650602,4248,3,525.49
719622,228713,7550,2,211.52
315123,957951,9502,1,57.03
205213,356737,9410,1,594.08
85510,399165,5624,3,1235.6
80000,588235,661,1,861.91
803025,387661,1869,4,1174.09
665175,3744,1073,2,1184.89
530086,178035,9891,3,1002.8
559701,805511,2512,5,1277.95
323057,748252,1871,2,966.19
286401,190201,8746,3,236.28
965576,37020,4455,2,771.96
450732,964192,3687,1,969.4
119250,630613,8134,5,142.15
346926,555668,6927,2,856.41
908972,407942,5999,4,143.62
396310,515673,4292,2,182.94
431626,15612,7635,5,678.72
580127,387580,5881,2,51.44
305430,475410,3687,3,969.4
320540,163186,1512,1,950.25
562976,214482,9450,2,103.25
81183,455634,8017,3,917.44
82723,397210,4335,3,420.54
553651,798244,6686,4,661.35
987306,586467,2614,2,638.09
898409,993018,9502,3,57.03
310752,797271,2456,4,741.07
180922,297476,4292,3,182.94
248703,111,2107,5,854.64
474776,338555,9832,4,1020.06
164856,759674,661,5,861.91
276022,338306,9536,2,1208.91
940763,853740,5141,3,847.68
440574,589223,5239,5,947.58
172112,250822,4131,2,1449.82
584420,555672,2994,4,356.35
266555,161393,1512,2,950.25
700476,901425,158,2,1018.56
592628,26166,3952,5,790.0
479587,574085,6766,2,1327.85
80239,531308,6687,1,805.97
272626,74263,3144,3,876.59
376202,323678,1530,1,1056.51
186658,140921,2323,4,163.41
326146,516011,5881,4,51.44
865351,448941,1738,4,483.88
656292,519054,1893,5,705.31
707548,33699,3797,3,862.43
780975,686969,9891,4,1002.8
767023,774412,1095,2,1349.17
213171,283375,8862,4,219.82
911243,41509,5999,5,143.62
926959,664276,3962,2,582.1
245227,661112,9536,3,1208.91
301543,664365,1799,5,1367.5
912175,426009,8076,5,655.6
187316,833069,5999,1,143.62
986700,413892,6892,1,1370.66
903426,50844,3797,1,862.43
231456,431024,688,1,1114.22
692210,23755,8762,2,1070.52
813277,502679,4755,2,220.96
185623,237605,6001,1,1150.41
694890,157568,9407,4,267.44
838713,525354,5337,4,181.97
153429,630439,2206,4,1483.74
194128,638258,9415,4,986.66
333526,743229,4270,2,1471.99
327257,233734,6001,4,1150.41
490611,985654,9410,2,594.08
812229,909442,3449,3,103.22
421452,884710,661,2,861.91
828695,487116,5549,2,360.98
233586,66091,3090,4,130.39
248176,83741,2427,3,1322.63
877578,70789,5382,4,993.32
652839,454885,2059,1,1455.41
190247,756567,4500,3,748.89
239031,554749,1819,1,627.02
5628,387425,8784,1,550.3
922645,438434,5337,2,181.97
54581,903872,5963,1,1175.81
698489,449445,5704,1,590.77
796089,824011,174,5,510.78
892381,744126,158,3,1018.56
582171,323861,2456,4,741.07
962557,777797,2323,2,163.41
163613,909180,9854,1,716.26
634986,643035,835,1,895.44
975567,830551,5099,2,320.43
521730,751465,6612,1,247.03
72066,651231,4882,1,893.12
362137,503630,2427,5,1322.63
664452,510442,485,4,333.43
138476,889358,3966,5,1442.35
757641,448924,7550,3,211.52
946002,828648,2066,4,1364.6
61565,138850,8463,4,295.87
606633,21839,8875,4,398.36
606578,471929,5864,2,1417.44
972592,449998,2107,5,854.64
638946,240061,12,5,1460.7
783754,790265,6963,4,703.49
966580,500546,1043,1,1360.73
240884,919057,1219,3,967.23
29755,79729,4339,2,176.89
398265,211475,5475,3,182.27
586925,22207,5962,1,207.05
495918,462316,6165,2,611.83
677283,465721,6612,5,247.03
750412,397967,3966,5,1442.35
169079,999529,5564,5,837.22
698431,987128,9854,3,716.26
697375,301189,9436,1,344.19
740035,446782,661,3,861.91
449350,221999,9410,5,594.08
942178,240078,6290,1,210.04
442839,149379,7140,1,383.44
295612,940540,5188,2,889.98
676004,935106,6749,5,969.27
321915,938939,641,4,677.15
273314,211672,1043,2,1360.73
631071,304687,5531,5,1023.65
791166,571081,2226,5,1315.98
124221,869066,4455,1,771.96
369160,949056,9280,3,669.08
468103,729990,2206,2,1483.74
445500,986200,8854,3,365.99
447256,468962,8167,4,183.11
156022,256574,5704,3,590.77
923323,676941,2523,3,58.5
197074,96665,4071,3,956.73
93350,961035,8040,1,1262.0
748301,771968,4438,4,1256.48
214710,922367,5026,3,753.2
290387,377134,8076,3,655.6
599966,305481,2323,5,163.41
531212,865052,4307,4,1006.95
49513,871699,5475,1,182.27
199909,372358,7177,4,883.85
677305,587393,9854,1,716.26
345422,482333,7177,1,883.85
346622,884702,2226,4,1315.98
228266,1101,8027,5,1430.95
394284,77193,6892,4,1370.66
856284,356099,4335,1,420.54
826579,823114,5026,3,753.2
889183,230911,345,1,1220.68
988938,565195,1756,2,705.37
331513,926783,1073,3,1184.89
932543,894496,6749,2,969.27
326929,971001,2066,4,1364.6
896732,381494,4313,2,1464.61
705434,208655,6290,3,210.04
982120,386901,6520,2,1359.76
49280,420568,8017,3,917.44
583234,447247,7569,1,285.31
594591,181860,6165,2,611.83
631896,247024,6446,4,98.32
511930,551151,1219,1,967.23
680764,557381,158,2,1018.56
772763,326343,7140,3,383.44
222835,901130,6290,3,210.04
9277,784158,8746,1,236.28
715958,398714,8769,2,192.04
597125,3882,8854,3,365.99
350297,74101,3144,2,876.59
528214,414524,6162,4,1018.48
635818,225108,4313,3,1464.61
180892,30972,1073,4,1184.89
