WishlistID,CustomerID,ProductID,DateAdded
179444,735798,4755,2022-10-24
434114,760199,5963,2022-11-27
401094,538222,4969,2022-05-27
555044,215734,1512,2023-06-14
564476,740803,8831,2023-05-25
969857,318791,2489,2022-08-13
544827,751513,4455,2022-09-01
42523,401276,485,2023-07-20
929832,883589,7453,2022-01-11
401134,323321,3797,2023-01-02
48867,638280,6446,2022-07-03
921502,355599,1799,2023-07-11
733559,610535,5188,2022-09-14
443423,286186,9832,2022-03-03
999671,659333,345,2022-03-11
772471,338559,1799,2023-10-27
867658,995114,7566,2021-12-30
48969,314497,6149,2021-11-26
245072,17082,9450,2022-06-04
466460,354631,5239,2022-11-05
623328,353385,8559,2023-02-10
905167,736851,2865,2022-07-18
842835,130816,4537,2022-06-12
797765,408277,6446,2022-06-06
254691,32501,5704,2023-09-07
40657,410570,7022,2023-10-10
430270,892179,7140,2023-07-26
583170,14672,5188,2023-07-04
286004,925388,8076,2023-02-24
780302,679561,5726,2022-01-21
953649,834389,5998,2023-04-22
696807,294244,8241,2023-09-07
153980,184862,7569,2022-04-27
929527,492272,8784,2023-02-21
871800,688041,1161,2022-04-05
278438,856609,345,2022-09-09
364111,470414,8121,2022-12-14
931777,360926,159,2022-12-11
146747,273678,3246,2023-03-18
124851,821396,2107,2022-09-20
221271,716242,5549,2023-06-10
869955,999596,6963,2023-11-13
767763,302568,2994,2022-07-16
309093,356410,8854,2022-02-11
688637,756604,6832,2022-07-11
542987,784068,5864,2023-08-02
529698,35010,9280,2022-12-23
902224,40032,2226,2023-01-19
391477,96222,3144,2022-01-25
55940,126900,2489,2022-06-15
414291,191571,5026,2021-11-22
142590,502079,12,2023-06-29
342233,572145,3942,2023-10-09
390492,404586,584,2023-05-18
413802,409996,9407,2022-01-25
585535,833253,1073,2023-02-22
459728,531630,7022,2022-06-14
824409,452358,7550,2023-11-04
619672,803473,7747,2023-08-16
491564,927923,9436,2021-11-25
856545,843242,7453,2023-08-23
446731,435142,8971,2022-07-24
395341,867871,5026,2023-07-26
823529,512156,12,2022-10-19
648746,356184,3966,2023-11-01
252332,631137,835,2022-11-26
425803,778613,3246,2022-06-03
293747,624903,1073,2022-08-17
781398,293312,1869,2023-04-16
463258,306558,6963,2023-08-17
92641,475751,3090,2022-02-03
109354,642063,3952,2021-12-04
643014,255153,9502,2023-09-29
652580,247563,8456,2022-11-06
359102,155735,5141,2022-09-13
851663,465344,9502,2023-11-07
505142,452992,4500,2022-12-22
844994,386945,2427,2022-03-15
949455,348074,9677,2023-11-07
273120,416106,8769,2023-08-13
364188,273203,7774,2022-01-24
519174,917799,5274,2022-05-03
710620,460350,617,2023-02-23
744639,809338,3952,2022-02-10
676456,726394,8017,2022-11-11
728247,923484,4071,2022-06-01
626855,834521,2865,2023-08-15
546327,34973,6070,2022-09-28
306516,100615,6436,2022-07-30
49683,478997,3246,2023-06-05
595520,304995,7761,2022-01-29
998072,809258,5188,2023-04-03
224615,149109,2614,2023-06-26
263562,567839,8862,2023-04-29
275412,856538,5999,2023-10-09
208492,187795,6070,2022-03-14
749774,100993,5549,2023-05-13
90158,586338,2512,2022-11-29
608720,395485,6749,2022-01-21
326885,233665,2579,2023-08-02
109811,118478,641,2022-05-28
638668,620532,6749,2023-11-07
654114,994519,6536,2021-11-18
740322,257799,4455,2023-08-12
103726,125276,7883,2022-10-06
613864,148030,6687,2022-05-21
804323,585402,6446,2021-11-25
777309,318490,4335,2022-09-28
972327,748330,8121,2022-10-09
691754,806856,174,2023-10-14
54686,173046,8762,2023-06-15
945798,572065,2226,2022-07-31
258640,461744,3952,2022-08-12
335530,506040,8746,2022-03-07
726887,588317,5962,2023-04-09
54288,343654,7774,2022-10-01
522083,619327,8241,2023-08-26
403099,359116,793,2022-04-28
408470,45025,6302,2023-02-24
97777,879859,7761,2023-04-16
458404,484813,6963,2023-07-19
256387,126739,5999,2022-08-12
607958,487556,4592,2022-04-26
212793,377661,3246,2022-05-21
248953,556748,1799,2023-03-06
474218,282002,485,2023-11-15
277989,435142,2886,2023-04-29
639537,693883,5759,2022-08-28
695819,1200,7174,2022-05-04
544752,96108,8862,2022-09-13
761613,781285,6963,2022-08-14
423900,118478,5967,2023-01-21
186833,872259,8017,2021-12-06
76298,708160,345,2023-10-24
831950,798204,1893,2021-12-18
756218,845255,6892,2022-08-11
254440,997387,1893,2021-12-20
427496,331475,8769,2021-12-06
952100,907416,4335,2023-07-01
804877,762478,6446,2022-11-23
109824,297399,5914,2022-07-22
638006,503021,2427,2023-06-01
188127,267320,4313,2023-06-01
328083,58195,6986,2023-07-29
134565,1427,3966,2022-07-31
455200,4779,1089,2022-02-09
230717,428539,9502,2022-04-12
192800,634428,7566,2023-01-18
120437,143328,1512,2023-09-08
341824,30315,485,2022-05-01
207892,159725,2059,2023-09-30
257583,582155,641,2023-09-25
137722,34382,4248,2022-04-10
662266,334793,5382,2021-12-14
586110,242602,5274,2023-04-10
803660,376485,8762,2022-10-17
617142,262069,7174,2022-10-27
394946,45982,9194,2023-01-10
857222,36781,9854,2023-03-14
118382,51569,4335,2021-11-17
888716,179461,793,2023-09-11
825791,910213,2512,2023-03-15
758856,275245,12,2022-08-03
383816,537230,7866,2023-05-26
571822,532877,661,2022-07-18
236940,485607,4462,2021-12-06
505967,980975,3942,2023-07-07
862063,104041,8762,2022-02-15
695029,260342,5999,2023-06-15
66664,766937,8938,2022-12-27
140871,937484,1308,2021-12-04
774563,415314,1819,2022-03-30
379946,49606,6856,2023-09-02
504070,7870,2508,2023-08-09
883673,977234,4500,2022-10-12
846788,667315,4455,2022-08-02
607014,371057,9436,2022-05-22
895781,493362,2614,2023-08-18
71047,396626,876,2022-07-20
283599,817468,6070,2022-09-15
519569,151717,2949,2023-10-04
15892,408720,5963,2023-03-29
743263,356940,7795,2022-02-20
586261,735722,7140,2023-10-31
672119,825662,3966,2022-12-12
234419,908198,1089,2023-09-03
814352,521354,5999,2023-02-11
121398,325376,2489,2022-02-26
660895,315771,8938,2022-08-14
299537,608154,5099,2023-08-17
847307,997360,2994,2022-07-21
142660,691571,7174,2022-08-30
46879,14194,8027,2022-08-12
830291,53261,661,2022-05-04
558292,198658,8854,2023-04-27
48423,593181,3246,2023-08-03
661389,835824,9450,2023-06-24
363525,232985,7747,2023-08-31
405966,327821,3401,2022-12-03
493774,113921,4248,2023-09-30
732020,303865,4500,2022-04-06
558282,574333,7635,2023-11-03
10732,227920,159,2022-11-01
792523,613830,6612,2023-01-03
428063,466489,9832,2023-11-14
866153,462099,4292,2022-01-29
297733,798882,3144,2023-07-10
199874,552291,4313,2022-05-05
392215,379579,584,2023-04-28
755101,965987,6832,2023-06-10
854003,649368,5239,2023-11-06
989915,89426,5619,2022-04-20
235157,257813,485,2023-10-31
225047,798062,4335,2023-02-14
562520,915820,6970,2023-05-01
823442,816084,1738,2023-04-29
843899,850778,158,2023-05-13
789453,204503,345,2022-01-19
750191,221487,6446,2022-01-31
222054,468149,223,2023-07-28
469029,257234,4537,2023-10-20
885598,63061,4248,2022-02-17
876009,566201,2427,2022-09-07
218503,738355,4518,2022-02-24
399301,517996,4335,2023-10-06
463169,925534,232,2022-05-25
483375,226889,8076,2022-01-10
303949,799933,2579,2022-03-30
383922,4945,5382,2022-02-08
789357,887710,4337,2023-10-17
563771,297096,7883,2023-09-10
44781,457398,9410,2023-01-19
754465,464742,6856,2022-02-16
19165,544981,617,2023-08-02
287052,156179,9502,2022-06-25
922126,797187,6856,2021-11-29
890468,575746,4071,2023-05-12
336171,668324,1871,2022-03-06
108017,691190,4071,2022-02-20
475917,146035,9832,2022-07-21
886471,759008,1887,2021-11-24
608777,3411,4335,2023-08-15
328158,835367,4766,2021-12-06
420204,485547,2949,2023-06-24
230288,403237,6963,2022-03-12
336568,883741,5239,2022-09-07
566095,662027,7569,2023-02-07
286562,420843,2066,2022-03-09
910336,888283,2206,2023-03-21
617760,62990,9677,2023-06-24
478177,962580,2323,2023-08-24
631832,574655,232,2023-09-10
442980,509475,2489,2022-12-31
492237,622691,1095,2023-06-21
827639,427838,5998,2022-11-10
983510,391975,4307,2023-10-15
617315,653311,6963,2022-04-29
528625,767076,5967,2023-07-04
506509,484027,2427,2023-08-04
900084,482091,5999,2023-08-29
723600,500852,5382,2023-02-20
427117,887985,6711,2022-03-11
403874,729720,8241,2023-10-19
255311,577864,2206,2023-02-13
550570,587841,158,2023-11-01
404961,351749,6749,2023-10-10
76434,415501,7774,2021-12-06
572454,719170,5759,2022-07-18
811247,483129,5881,2022-08-21
989373,108443,2323,2023-10-27
167233,620318,5337,2023-02-09
295841,395090,1799,2022-10-19
133745,204315,9415,2023-10-23
860355,992066,8559,2023-05-17
934311,531729,2427,2022-10-22
304526,300097,2865,2023-09-13
565850,849011,8784,2022-10-20
7560,227573,2865,2023-03-28
625795,141392,1893,2023-04-26
630834,793004,4518,2022-01-26
491015,136395,2206,2023-10-03
78699,223455,6766,2022-02-16
709347,965334,9410,2023-07-22
132865,878445,5759,2023-01-07
225726,5780,5157,2022-09-10
508596,95596,1887,2023-09-25
977390,48989,8769,2022-02-09
229482,726685,5239,2023-04-16
190021,202904,2323,2023-02-05
772205,451902,7453,2023-04-24
315085,705951,1219,2022-01-20
403893,305150,9436,2023-07-26
334536,907785,1566,2022-01-10
413388,501867,2949,2023-07-19
521138,490818,6059,2023-04-12
721437,143258,1566,2022-04-21
742864,587901,6165,2023-05-23
974472,671747,9450,2021-12-15
877186,806560,8017,2022-10-22
586588,493576,9436,2023-08-02
975748,244537,5549,2023-01-11
575703,827802,7747,2022-08-26
44494,410980,688,2023-10-19
566343,524160,5188,2022-01-19
316769,12215,5914,2022-04-04
57438,239889,9120,2023-02-04
577661,108223,4335,2023-03-12
723634,283237,661,2022-06-10
549066,474868,5099,2022-08-10
286236,825794,7795,2021-12-14
708615,374396,4969,2022-06-12
937069,416054,3090,2022-06-13
435503,833916,8188,2023-09-30
629687,635725,793,2023-02-13
987803,705951,1887,2023-04-19
64195,403970,6892,2023-07-29
774790,763708,8559,2023-05-31
72761,627302,3030,2023-09-17
997512,7870,8027,2023-08-17
257523,326262,4313,2023-09-26
526044,631137,2614,2023-04-09
510019,564942,8017,2023-06-20
669044,52208,6436,2023-07-16
159299,466725,5274,2023-11-16
41417,863860,8875,2022-06-19
581254,670267,5382,2023-11-14
807659,716378,6766,2023-03-17
326088,992066,5099,2023-03-29
991500,54933,8971,2023-07-25
519743,918383,7620,2022-09-11
846461,265260,7866,2023-06-18
156191,668076,1738,2023-08-05
516383,532422,5881,2023-11-14
828890,708126,159,2023-02-03
6154,592315,2614,2022-10-03
96091,635390,9536,2022-09-14
658653,395485,3144,2023-06-29
735914,4048,617,2023-08-12
197786,314497,4307,2022-01-18
81528,871535,6302,2022-04-29
644717,354631,4537,2023-11-09
509550,834608,4438,2022-02-06
57056,76147,8862,2021-11-29
998938,455064,1738,2021-12-05
78598,999245,485,2023-05-03
301200,985358,8938,2022-05-05
831365,881840,6436,2023-04-23
947612,91796,9120,2022-08-11
430424,9397,2614,2022-01-17
586802,889935,7566,2022-12-08
45745,630176,232,2022-06-23
855243,134184,6149,2022-03-25
672610,582038,158,2023-04-18
40122,916016,2865,2021-11-28
969348,814820,9677,2021-11-29
561876,461595,9891,2023-03-23
412838,297614,8167,2022-11-21
155729,531302,8831,2023-09-30
885797,666500,6165,2022-03-06
741695,360606,1073,2022-01-06
388966,45230,158,2023-09-28
812672,820489,4518,2023-05-01
223914,769836,1869,2022-10-19
514869,149193,7635,2023-06-10
535882,131432,5188,2023-10-07
90609,781692,3942,2022-06-29
584169,977445,3797,2023-10-22
103606,877117,3449,2022-01-11
685575,916757,4131,2023-10-25
913010,669460,2512,2021-11-23
216398,998645,4438,2022-10-31
683755,64839,345,2023-01-25
958840,487546,4071,2023-04-13
984921,887861,4307,2023-07-30
798819,692082,6856,2023-05-10
660346,379586,5914,2023-01-09
408489,719351,8456,2023-03-15
401597,946554,6536,2023-08-15
279415,273329,2949,2023-03-20
982617,690912,8769,2022-12-23
576688,948413,5239,2022-10-22
943667,536661,584,2023-09-24
406462,868364,1887,2023-05-02
199452,505431,8017,2022-05-30
387939,213241,5026,2022-02-26
839688,216586,9415,2022-12-31
794897,118205,2202,2022-05-14
949610,383076,6970,2021-11-29
326231,647492,5026,2022-04-16
129401,549599,4307,2021-11-29
146329,326322,7140,2023-07-01
646652,768777,5914,2023-05-04
54392,138257,6436,2022-10-27
900292,512156,8027,2021-12-31
616514,237162,5475,2023-04-22
205034,695117,6149,2023-02-14
605083,89593,1089,2022-02-15
801022,512014,9194,2022-07-18
907955,626760,2206,2023-10-18
375876,619227,9891,2023-07-16
973280,34894,5099,2023-01-01
402578,119982,5999,2022-09-02
695676,538874,2523,2023-02-02
411793,142104,4292,2022-07-10
901628,497163,9854,2022-12-19
722997,531765,232,2022-08-25
322518,144783,4292,2021-11-19
55542,849313,6686,2022-03-07
371825,257824,3966,2023-04-23
81428,876379,4500,2021-12-31
389563,176622,5806,2023-09-04
975673,515040,8854,2022-01-09
898463,220283,5624,2022-04-15
713095,531487,5531,2023-10-02
310851,90443,1512,2023-04-09
528742,269676,3797,2023-09-08
698407,675657,3892,2022-06-14
479745,172711,7747,2021-12-07
200634,244021,7177,2023-07-11
482068,941911,5864,2023-11-14
487271,87014,2508,2022-06-09
655530,847750,5549,2023-04-09
4376,188504,7761,2021-11-16
160438,698759,5881,2022-05-06
921690,584611,8017,2022-07-20
229978,326214,1756,2023-06-29
872971,775545,5704,2022-09-27
4565,334634,8854,2023-09-26
530284,363492,6165,2022-10-13
729134,173680,6070,2022-06-03
304663,199125,9677,2023-08-30
831939,288467,8559,2023-10-11
3340,102653,6686,2023-01-17
479275,675621,1219,2023-09-17
358506,584611,4462,2022-05-18
644780,124695,6970,2022-09-16
275915,914194,4131,2022-07-07
357011,708126,9502,2023-07-28
71613,901856,3030,2022-11-08
390450,672091,345,2022-09-30
144808,125276,1958,2022-06-21
878803,707570,7550,2023-05-21
422859,583124,7795,2023-04-19
599454,210006,1073,2022-07-07
465723,85063,3952,2023-09-20
258453,6265,8862,2022-06-03
887134,508353,9891,2022-10-24
311785,572145,5881,2023-06-07
448146,991032,5963,2021-11-27
163286,850778,159,2022-08-06
762517,906415,1869,2023-08-09
460207,845700,2994,2021-11-18
660611,17904,9194,2022-08-01
78373,566148,661,2022-02-24
219502,295011,8188,2022-02-19
662440,530347,3797,2022-05-26
723570,673178,2512,2022-06-21
99997,566898,9407,2023-03-17
769032,551920,7620,2023-09-06
181429,640303,9280,2023-01-31
374492,265260,6162,2022-01-21
61204,927614,1738,2022-10-28
382546,121923,2865,2023-10-11
493214,9484,223,2023-09-27
734151,54522,9450,2023-04-07
216630,314101,7550,2022-01-29
869516,850792,6892,2023-05-29
928189,102910,6927,2022-10-18
123999,370963,6686,2023-09-18
788906,613830,4455,2022-03-04
388268,49703,232,2022-09-25
174261,448636,1161,2022-01-05
230157,289886,5881,2022-10-12
572981,789587,1043,2023-07-02
244186,941582,9194,2022-05-07
732735,803473,7140,2022-08-21
942789,941920,2107,2022-01-16
165955,677630,9407,2023-05-13
337899,408997,4462,2022-03-25
476916,470601,876,2023-11-14
635306,619530,4339,2022-05-03
298588,465615,6070,2023-07-04
659837,357729,6766,2023-08-03
5908,158790,5274,2022-09-29
860224,845182,2886,2022-10-17
628689,891299,3966,2023-02-11
295411,136065,5531,2023-06-07
749718,779459,2579,2022-05-22
103999,199125,1799,2023-01-25
451414,723794,9280,2022-04-02
595477,548144,8101,2022-07-13
215023,396353,7177,2022-03-15
39634,849011,2994,2023-03-04
478769,76692,5337,2022-11-30
178752,45227,9194,2022-10-21
420402,989646,6001,2022-04-17
85835,188757,835,2023-10-08
697341,320384,6770,2023-04-01
763175,200980,8134,2022-09-19
728125,300090,7635,2021-11-21
297435,749226,7750,2023-10-02
151307,901856,2436,2022-02-14
625180,958344,5864,2023-06-09
42720,320523,7761,2021-12-30
950363,447368,174,2023-11-07
209034,229635,1756,2023-03-31
798419,681521,7174,2022-05-05
341272,991311,5274,2022-01-12
510009,852935,4537,2023-05-26
677656,941144,6001,2022-05-22
183503,728331,8875,2022-04-28
296514,484837,6446,2023-05-21
752702,297294,4462,2023-04-02
543924,82046,1043,2022-08-26
598797,851698,5337,2023-01-08
684183,133176,5475,2022-08-24
92169,505431,6686,2023-01-18
269212,29762,6612,2022-11-05
387511,550044,7795,2022-05-10
575220,753457,5864,2022-03-04
769137,599033,3952,2023-05-07
579781,427665,2614,2023-09-08
283131,400448,8784,2023-01-15
920848,516781,5026,2022-01-19
252935,738978,8559,2022-12-02
776121,924804,174,2022-07-26
52594,181266,9415,2022-12-27
998174,417879,174,2023-03-19
465407,224946,5999,2022-05-20
100266,955961,6165,2022-06-09
545727,692773,6686,2022-07-06
847106,861587,8862,2021-11-17
870470,819020,2202,2023-08-22
19225,418494,1073,2022-04-18
78304,923401,2107,2022-04-22
998774,383076,6070,2022-05-29
160368,179317,1089,2023-02-26
776428,6066,7761,2022-12-10
19833,61699,5864,2022-05-06
416815,215929,7177,2023-01-13
770160,941878,6520,2022-01-05
446228,72619,5382,2023-06-14
512367,343504,1738,2022-04-16
354152,726250,4131,2021-12-05
453679,667315,5475,2023-05-25
855042,444113,345,2022-10-24
925610,70717,7750,2022-08-10
686348,4048,9436,2022-11-13
911751,187955,7140,2023-07-26
671860,24636,223,2022-11-21
307938,764423,5998,2022-03-07
302379,519810,8101,2022-02-21
218919,53124,8076,2022-09-13
457428,70846,5726,2022-03-24
415119,538222,4518,2023-09-29
489756,249692,5099,2023-07-18
890902,288424,8076,2022-11-15
675179,308338,1530,2022-09-26
485825,556748,8040,2022-10-01
669687,49586,2614,2022-02-27
110358,970165,5619,2023-10-09
859000,815414,7883,2022-10-12
660383,62962,5914,2022-05-29
409332,534921,3962,2023-06-07
289525,598212,2059,2021-11-23
142023,6066,9415,2023-02-12
542333,203415,8241,2023-07-22
133319,582615,8167,2022-10-29
84109,547532,7174,2022-09-19
998684,930342,3962,2022-01-11
694492,33667,1219,2022-05-03
929165,925246,485,2022-10-28
294437,173205,4270,2023-09-14
842358,420484,8017,2022-12-10
728503,303328,3797,2023-10-02
766085,100866,4766,2021-12-12
369779,471322,7022,2022-11-16
615115,726685,8875,2023-03-08
73691,279132,8875,2022-10-30
127485,684202,12,2022-03-03
471037,465344,3030,2022-10-22
254838,648519,5704,2023-09-20
201565,946554,7866,2023-05-04
412708,482765,8241,2023-04-22
567321,920201,5531,2022-05-30
381808,488267,5239,2022-02-07
327070,994607,6436,2022-01-06
859795,145211,4518,2022-05-25
126980,663219,661,2023-08-12
218244,300007,5864,2022-08-11
595092,168858,7883,2022-01-14
884128,515175,6149,2022-01-28
430064,116848,3892,2022-03-09
363097,46315,4292,2022-11-21
446707,732778,7761,2022-01-29
847465,32501,5274,2023-05-27
291054,955967,9194,2023-07-18
317441,5418,1869,2022-12-19
778203,539574,3144,2023-07-12
226632,882996,232,2023-01-22
464436,883305,5157,2022-07-10
972423,456261,4270,2021-12-04
626368,133431,7174,2022-09-06
395824,100344,223,2023-10-18
143432,205718,9407,2023-02-05
351640,124730,8862,2021-11-18
308544,311621,5549,2022-12-07
755281,920993,1073,2023-08-07
966987,227785,6149,2022-02-17
718688,742620,8241,2021-12-25
905622,483213,8076,2023-10-20
130710,872208,2865,2023-05-20
687473,662358,5704,2023-09-07
95783,803473,4592,2023-05-07
304724,894977,4438,2023-10-11
263130,451990,1095,2023-06-26
316443,226500,9120,2023-07-24
644648,645786,5026,2022-02-08
547752,615163,3030,2022-01-30
809727,111139,485,2023-09-21
147448,422664,4537,2022-09-18
896479,665393,2436,2022-04-27
11372,269589,8188,2022-06-04
828311,451013,4455,2022-10-21
916788,882234,688,2022-01-20
990898,463358,7761,2022-11-05
551765,419507,3090,2022-09-05
691833,735544,8241,2022-02-14
520953,959554,1530,2022-02-13
275451,277421,2226,2022-12-12
426518,844069,7569,2022-03-17
2662,411365,4518,2022-03-25
928796,248583,1530,2022-09-06
670800,400802,1819,2021-11-27
35782,307190,8040,2022-01-16
674370,287123,617,2022-09-08
569248,29413,1308,2023-07-26
39426,759576,4500,2023-07-01
51582,189809,9854,2022-09-28
911094,58195,2949,2022-12-05
142719,575746,6766,2023-06-27
951935,10367,6686,2023-03-31
71803,160297,6162,2023-09-16
933344,133505,688,2023-03-10
41258,52518,7866,2023-03-22
673623,539640,3246,2022-05-28
421005,81389,7774,2021-12-13
328656,150279,5624,2022-08-25
643608,685684,8188,2022-06-28
431442,585236,1869,2023-05-06
250200,14434,8784,2023-08-10
905291,103703,793,2022-05-09
219487,393643,6290,2022-02-23
477279,908198,688,2023-08-24
353458,200759,5324,2023-08-03
49399,281070,7174,2022-04-12
662602,993288,223,2023-06-17
271835,339078,2865,2021-11-30
57586,906554,6162,2023-02-01
57654,507336,6687,2023-08-18
811786,578034,3962,2022-01-07
427675,15123,4335,2023-09-20
634992,692082,6832,2023-09-19
942623,235464,4766,2022-12-05
607805,305739,8769,2022-12-03
338675,731051,7550,2023-10-20
779485,409508,8762,2022-04-19
956369,117589,3892,2023-05-22
972353,186226,4270,2023-10-09
797679,244321,7569,2023-10-22
719341,81210,8101,2022-11-10
495714,58093,7566,2023-02-18
302261,61026,2107,2023-03-31
495864,26514,7566,2021-11-22
380164,809018,4969,2023-05-26
46295,745549,2066,2023-05-17
19787,823786,8027,2023-08-06
906488,151431,232,2022-09-24
530624,188994,9436,2023-11-15
702366,748127,1095,2022-01-11
18708,307513,4592,2022-02-05
795964,446162,3687,2022-07-11
843009,794664,5967,2023-07-14
351098,780113,2427,2022-11-28
423338,700067,1756,2022-08-03
359388,983432,8971,2022-10-19
952726,144682,4292,2022-03-04
113348,9664,6766,2022-02-28
9863,715002,8463,2022-12-13
292688,848784,9891,2022-10-22
579779,63535,1530,2023-06-26
807010,232142,6986,2022-04-26
407872,159251,3942,2022-05-14
435902,812567,12,2022-12-16
733241,339833,158,2022-10-27
431943,609698,2059,2023-09-09
429501,162912,7174,2023-03-01
436946,887626,1958,2022-09-25
145015,810394,4755,2023-03-07
470086,91796,174,2021-12-24
834502,210658,2066,2022-03-26
297111,208799,9436,2023-06-29
320434,959512,5099,2022-04-12
463414,892179,617,2022-10-03
392479,450327,98,2023-04-23
325170,352510,2436,2022-12-24
813037,513559,5759,2022-01-20
230111,181875,3892,2022-12-28
99289,384565,4500,2023-02-27
255646,804162,6963,2022-10-09
819382,190222,1095,2022-11-02
981045,791660,485,2022-03-27
367544,74606,1043,2022-09-13
638675,804202,3952,2023-03-29
872665,224637,2226,2022-04-30
458694,468149,5619,2022-06-24
865632,91413,641,2022-03-13
115009,137311,7569,2023-09-13
571603,488826,8463,2021-12-27
358383,923466,1819,2023-02-28
162398,819947,4592,2022-08-25
191480,295002,2949,2023-01-10
159035,433737,6770,2023-02-05
321166,643434,2323,2022-04-12
759433,574121,876,2022-09-23
886161,748021,9120,2023-04-14
219598,166157,1958,2022-08-03
773105,540790,1161,2022-05-28
887417,58195,6001,2023-03-31
606410,542668,8769,2022-06-05
299180,180654,6536,2023-01-29
297365,135136,4766,2022-07-28
244400,710696,7883,2022-06-20
208447,356921,1095,2023-10-05
90446,995784,2107,2022-09-11
71940,180698,7022,2023-09-21
443159,261927,793,2022-11-21
648917,842774,5759,2022-01-30
704812,318472,8559,2023-09-22
532717,34863,7774,2022-04-10
61124,140715,8040,2023-02-14
772135,29436,5704,2022-04-30
4462,888288,2202,2023-09-10
957830,470527,4969,2021-12-23
993631,72356,2202,2022-05-29
211754,776432,5864,2022-07-18
322092,183985,1219,2023-01-09
697008,445308,7774,2022-03-31
794171,821727,5962,2022-10-10
909669,329190,3246,2022-08-28
288431,402165,8938,2022-04-15
489602,775764,688,2023-05-15
546783,560534,688,2022-11-20
790852,226477,8559,2022-05-12
440941,369197,6070,2022-01-06
61200,880712,3962,2022-07-31
368511,68833,1219,2023-01-18
953947,264968,9891,2023-01-01
662791,890548,8762,2023-07-04
743415,298920,6986,2022-04-21
266706,423384,2206,2021-11-19
609243,834230,1893,2022-10-27
751566,865648,1530,2023-04-08
922636,437149,2512,2022-06-15
557512,723769,3449,2023-08-29
877591,418331,2512,2023-09-26
384290,380279,6687,2023-07-17
866662,177919,4307,2023-10-17
742990,552890,3952,2023-05-23
696885,504723,9832,2023-02-23
437065,493866,8971,2022-03-28
612447,801355,159,2023-03-04
391624,300473,793,2021-11-27
88235,379318,8101,2023-03-16
137172,960480,1799,2021-12-03
235068,841817,6536,2023-09-28
718866,138257,8831,2022-12-10
458983,103523,5564,2022-12-24
145975,271951,5759,2023-01-15
255408,794851,3966,2023-11-07
218236,177546,1219,2023-03-30
830346,697116,2107,2022-09-09
699821,290705,9415,2022-12-23
931941,333091,4537,2022-03-10
309741,292189,2456,2022-01-26
458342,319536,6856,2022-03-08
11780,747325,9891,2022-12-27
852714,476122,8769,2022-05-31
195255,985259,3246,2022-03-09
50581,678223,8746,2022-05-04
793497,768614,8121,2023-02-20
317893,985871,8167,2023-02-18
612290,248063,7747,2021-11-21
742831,135116,5239,2022-06-22
435955,679931,6686,2022-07-06
832487,94780,3401,2022-03-29
939381,553895,9832,2021-11-17
597123,117376,9502,2022-08-14
349976,538575,8076,2023-08-09
165503,483625,1566,2022-04-01
934578,318932,2436,2022-03-01
974044,212911,6749,2022-12-03
900941,480911,5726,2023-08-19
865912,671523,6687,2022-05-22
481614,580676,8463,2022-05-28
888149,698182,3246,2022-08-05
929394,866654,1871,2023-09-16
379305,446783,4307,2022-01-18
44979,760152,6290,2023-10-22
250327,413328,9194,2022-11-01
743434,211958,2206,2021-11-16
393386,487175,3030,2022-06-27
936080,497020,8854,2022-05-26
460468,452992,9854,2023-01-07
26719,525816,6446,2021-12-08
205624,991032,5475,2022-11-11
675868,923780,4455,2022-08-30
994306,222119,5475,2023-06-03
8117,365286,4592,2023-08-16
849547,381813,9415,2022-06-10
372754,457539,584,2022-08-11
272117,158012,6436,2023-05-21
409581,780744,4766,2022-03-22
448201,608006,6001,2023-02-07
983562,379318,6612,2022-10-08
296419,909204,8746,2022-06-24
117942,514094,584,2023-03-28
792671,611911,617,2023-06-01
1409,116545,8746,2023-07-05
989999,349366,5026,2022-09-15
734442,910469,1819,2023-08-03
141504,486555,7620,2022-07-30
567367,166427,9677,2022-06-09
25169,623041,6446,2022-06-15
654567,989760,8167,2022-08-21
475950,325650,4766,2022-09-16
944426,34863,4131,2022-12-20
724000,620187,1869,2022-05-19
617592,519771,641,2022-06-09
74224,693716,3144,2023-11-12
826725,333241,2107,2022-04-28
259328,333197,9891,2023-06-06
214265,780759,9415,2022-11-15
509272,886983,4335,2023-10-26
435423,787864,5274,2022-07-04
27821,413827,7866,2022-07-29
944691,743421,1161,2023-01-17
757433,624903,4462,2021-12-08
85006,18933,1958,2023-06-04
476937,262896,98,2021-12-31
478974,991311,4969,2023-04-11
677688,830085,5324,2021-11-26
581638,841122,2323,2023-07-20
448448,169908,8027,2023-02-05
915955,319764,4766,2023-07-20
327166,348091,8040,2021-11-20
194550,605198,174,2022-02-25
825870,14853,5881,2023-07-18
65368,344067,7140,2022-07-10
505354,715533,217,2022-06-29
751911,279327,6059,2022-08-14
486891,42253,8027,2022-08-03
436816,978979,4292,2022-06-15
17528,546188,6770,2022-01-23
786759,294528,8167,2023-06-20
289433,26603,8746,2022-03-12
613951,195954,9502,2021-12-09
809939,228914,835,2022-01-14
538613,659357,5239,2023-07-22
463459,53652,8559,2023-04-16
760598,580472,1043,2022-12-19
896654,217313,2523,2023-02-02
686932,474318,4518,2022-12-01
31277,666124,8831,2022-01-31
834789,735722,4592,2022-03-12
703182,441624,8746,2022-05-05
111747,281542,485,2023-04-04
615051,691982,2456,2023-11-16
457257,205871,7761,2023-08-26
